scene,seq,N_req,N,method,frac,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,grid_voxel
apartment_2,seq_0000,1,1,A_point,1.0,9020,9020,9020,14393,0.5368370850825923,0.5822148514620559,0.5595259682723241,0.2933481152993348,0.4373653859515042,0.35116447539675893,0.39401330376940136,0.5217814215243521,0.448984507252669,0.6188470066518847,0.6626832488015008,0.6400153927447746,0.05877886744701044,
apartment_2,seq_0000,1,1,A_point,0.5,9020,4510,4510,14393,0.31425893851295833,0.6237446342233887,0.46900178636817347,0.4472283813747228,0.4111026193288404,0.4284052629361891,0.5505543237250554,0.5077468213715001,0.5282848065674698,0.7849223946784922,0.6458000416869312,0.7085971427023978,0.057805469020422294,
apartment_2,seq_0000,1,1,A_point,0.25,9020,2255,2255,14393,0.1831379677958839,0.7367711808403523,0.4599545743181181,0.5880266075388026,0.33912318488153964,0.43016448382752326,0.6909090909090909,0.433683040366845,0.5328786265338492,0.9086474501108648,0.5998054609879803,0.7226101639358193,0.03660185088905064,
apartment_2,seq_0000,1,1,A_point,0.1,9020,902,902,14393,0.13293153251486156,1.1891177082336077,0.6610246203742347,0.6929046563192904,0.18821649412909053,0.2960230499784818,0.7960088691796009,0.26637949002987565,0.39917688252740163,0.9700665188470067,0.40415479747099287,0.570587914483026,0.01055594651653765,
apartment_2,seq_0000,1,1,A_point,0.05,9020,451,451,14393,0.10142448330246165,1.408329912000966,0.7548771976517138,0.7827050997782705,0.11151254081845341,0.19521295582939277,0.8869179600886918,0.1691794622385882,0.2841561779535358,0.9955654101995566,0.29451816855415824,0.45456295408565733,0.005913514845386226,
apartment_2,seq_0000,1,1,A_point,0.02,9020,180,180,14393,0.08140916585405804,1.61790508459785,0.849657125225954,0.8944444444444445,0.05467935802126034,0.10305852172466677,0.9555555555555556,0.10373098033766415,0.18714618035109407,1.0,0.21663308552768706,0.35611901090742965,0.00254000508001016,
apartment_2,seq_0000,1,1,B_argmax,1.0,9622,9622,9622,14393,0.527880536933863,0.547250395587943,0.5375654662609031,0.2668883807940137,0.3955394983672619,0.31872117578437237,0.40324256911245066,0.5151115125408184,0.4523634050222127,0.6368738308044065,0.6884596678941152,0.6616628138904276,0.07999003239471716,
apartment_2,seq_0000,1,1,B_argmax,0.5,9622,4811,4811,14393,0.32154694504978965,0.599596238357161,0.46057159170347534,0.3949282893369362,0.35600639199610923,0.37445865500432857,0.5545624610268135,0.48975196275967486,0.5201461314226686,0.7748908750779464,0.6645591607031196,0.7154966366010487,0.082353957829243,
apartment_2,seq_0000,1,1,B_argmax,0.25,9622,2405,2405,14393,0.19432873480158347,0.7248747880015171,0.4596017614015503,0.5318087318087318,0.3016049468491628,0.384913635085497,0.6952182952182953,0.41242270548183146,0.5177197486065634,0.8918918918918919,0.609254498714653,0.7239655651207999,0.06359049821315955,
apartment_2,seq_0000,1,1,B_argmax,0.1,9622,962,962,14393,0.13420646782054685,1.177634558008018,0.6559205129142824,0.6247401247401247,0.17758632668658375,0.276559008341386,0.8212058212058212,0.2609601889807545,0.3960612776167662,0.9604989604989606,0.4017230598207462,0.5665076259385827,0.030036803989077526,
