method,N_req,frac,N,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,grid_voxel
A_point,4,0.05,4.0,28508.5641025641,1424.974358974359,1424.974358974359,59403.743589743586,0.18913482553159897,1.8599745574660187,1.0245546914988088,0.7561863263358493,0.09787854747879485,0.1730383073572494,0.8396861708386779,0.14193072741739426,0.24217198189567832,0.8859202520775883,0.23932924913164597,0.37445935770812266,0.04686192117188844,
A_point,4,0.1,4.0,28508.5641025641,2850.4358974358975,2850.4358974358975,59403.743589743586,0.19471553829223476,1.4749344550633496,0.8348249966777922,0.6934795402301271,0.16622297696404553,0.26762028872682986,0.8116555534190338,0.2351494935811625,0.36361429158094344,0.8927875452628697,0.36196427384327073,0.5119461568960587,0.07903310157185607,
A_point,4,0.25,4.0,28508.5641025641,7126.74358974359,7126.74358974359,59403.743589743586,0.22590828638810947,0.8020813875091263,0.5139948369486179,0.5614285895931376,0.29339926009149275,0.38433754240742185,0.7282708474882699,0.4232189108301509,0.5334872652331345,0.8807944703036739,0.5985223548032064,0.7096296344371709,0.12501915479844136,
A_point,4,0.5,4.0,28508.5641025641,14254.0,14254.0,59403.743589743586,0.28598565614635557,0.4560785422758931,0.37103209921112434,0.443727582098425,0.39472815361066277,0.41653768015561826,0.627212179449493,0.5584589092048249,0.5892808746719675,0.837263241753326,0.7508941947929411,0.7887861059418713,0.14400325108766474,
A_point,4,1.0,4.0,28508.5641025641,28508.5641025641,28508.5641025641,59403.743589743586,0.449581917540213,0.3496430113493184,0.3996124644447657,0.3202516382475669,0.49236684767576644,0.3868997464052091,0.4937943922147763,0.6665322874010565,0.5655202439544511,0.7394234777254526,0.8235538454709962,0.7770886222780083,0.1357517154097797,
A_point,8,0.02,8.0,44257.256410256414,884.6923076923077,884.6923076923077,59403.743589743586,0.21292236422826563,2.1139487374509276,1.1634355508395966,0.7872584428656483,0.06292680937884432,0.1164090431609273,0.8354432855365191,0.08918359109727073,0.1608967340849331,0.8601900714792151,0.1654167432174687,0.27608287599465414,0.03146479501649145,
A_point,8,0.05,8.0,44257.256410256414,2212.4615384615386,2212.4615384615386,59403.743589743586,0.19729817990229867,1.703403299009296,0.9503507394557974,0.7463612996846452,0.13533777953672227,0.2287316336596897,0.8320709943574763,0.18258293438360879,0.2986923531659024,0.883065263656311,0.282815528521366,0.42614516910625794,0.06857287141823434,
A_point,8,0.1,8.0,44257.256410256414,4425.333333333333,4425.333333333333,59403.743589743586,0.2069000865956451,1.297126900789469,0.752013493692557,0.6591469308928806,0.21632456353638624,0.3250680740142273,0.7906649920910729,0.2920917414459684,0.42521874019775113,0.8890089607132226,0.42118221782979876,0.5680645189794428,0.10552198640493714,
A_point,8,0.25,8.0,44257.256410256414,11064.051282051281,11064.051282051281,59403.743589743586,0.23774450693596194,0.6585578791387313,0.44815119303734663,0.5154121263474252,0.35802708319682863,0.42129772350987704,0.6976092151104819,0.48477540282901405,0.5702288448103098,0.8763008296556715,0.647373988591435,0.7415415368835517,0.1469858852331066,
A_point,8,0.5,8.0,44257.256410256414,22128.384615384617,22128.384615384617,59403.743589743586,0.3112321869819929,0.3768643622353036,0.34404827460864823,0.3920757020381931,0.4687957065270494,0.42560565617084084,0.5838316077577007,0.6278073300181911,0.6030498895460163,0.8215903945576539,0.798675802279967,0.8073274551512802,0.15196401649542943,
A_point,8,1.0,8.0,44257.256410256414,44257.256410256414,44257.256410256414,59403.743589743586,0.48739401401210886,0.3008989314614273,0.3941464727367681,0.27671175822800176,0.5776741593906288,0.3730103384086406,0.4490115747925169,0.727221631560887,0.5534940613152078,0.7150259481967834,0.8496614307489901,0.77516160651924,0.1304848841335402,
A_point,16,0.02,15.692307692307692,63060.53846153846,1260.7179487179487,1260.7179487179487,59403.743589743586,0.20725544159979511,2.012410862697905,1.1098331521488503,0.7900851763872171,0.0841498396643786,0.15186090806390865,0.8411915175053349,0.11342896382755449,0.19948268396435742,0.8665258911455371,0.19410334241792135,0.3155227380690504,0.04354292751167345,
A_point,16,0.05,15.692307692307692,63060.53846153846,3152.5128205128203,3152.5128205128203,59403.743589743586,0.20201356027664463,1.5597138311469205,0.8808636957117825,0.7198161160919103,0.16986125331455912,0.2742492000432642,0.8205241870644634,0.22086428181825654,0.3470656877518265,0.8844475269415961,0.3277210149579128,0.4756632125547758,0.08804700045050386,
A_point,16,0.1,15.692307692307692,63060.53846153846,6305.589743589743,6305.589743589743,59403.743589743586,0.21412684211830602,1.1576132359048088,0.6858700390115574,0.6185836154219774,0.25958402064112523,0.36466715609327505,0.7701617715786379,0.3403971770771409,0.47052883044764954,0.8894899286424848,0.4688461931905326,0.6106274120854499,0.125177473273209,
A_point,16,0.25,15.692307692307692,63060.53846153846,15764.71794871795,15764.71794871795,59403.743589743586,0.24986260635782911,0.5535460463457096,0.40170432635176934,0.47090043580197827,0.4084597292962521,0.4357087942937075,0.6655875873132019,0.5286168668419169,0.5872829302401239,0.8700940731522443,0.6884156162733359,0.7659115400003883,0.15846192788825936,
A_point,16,0.5,15.692307692307692,63060.53846153846,31530.02564102564,31530.02564102564,59403.743589743586,0.34289330935848356,0.34094126743171554,0.3419172883950996,0.3452083775253689,0.5253619810810515,0.4148166227521351,0.5399947092787236,0.6702772005829096,0.5958655985942168,0.8004782741550215,0.8203866563850686,0.8083022715320926,0.14953001434462743,
A_point,16,1.0,15.692307692307692,63060.53846153846,63060.53846153846,63060.53846153846,59403.743589743586,0.5321707679048873,0.27698295339331147,0.40457686064909937,0.2413032230562237,0.6405766963528488,0.34903581240190007,0.4085519781770564,0.7590715616809705,0.52885310425453,0.6858891002413372,0.8600456558773504,0.7614036558193927,0.1206012490326273,
B_argmax,-1,0.02,23.666666666666668,77800.20512820513,1555.5128205128206,1555.5128205128206,59403.743589743586,0.21155599184091925,1.9294891585571912,1.0705225751990552,0.7672497455990415,0.0922557300795969,0.1639689417037923,0.8334741063514783,0.12588997411579003,0.21761888828978385,0.8717405203997697,0.2175099089316921,0.34524632914717773,0.04621511971394982,
B_argmax,-1,0.05,23.666666666666668,77800.20512820513,3889.4615384615386,3889.4615384615386,59403.743589743586,0.19988471642466818,1.4270326845040993,0.8134587004643838,0.6460542334237288,0.17487960576434294,0.2733120864796202,0.7846971405487242,0.2399636445346683,0.36507844177097554,0.8992504717382025,0.37911186539036984,0.5292050956414331,0.0857043290885437,
B_argmax,-1,0.1,23.666666666666668,77800.20512820513,7779.538461538462,7779.538461538462,59403.743589743586,0.22318377592419344,0.9642808558962878,0.5937323159102406,0.5209830915729784,0.252473388637758,0.3371583692172418,0.7078635700316743,0.3506460535827833,0.46615810189925877,0.8935908400942818,0.5272917716408103,0.6594236525673882,0.11352132740211343,
B_argmax,-1,0.25,23.666666666666668,77800.20512820513,19449.666666666668,19449.666666666668,59403.743589743586,0.31054683151213386,0.4917574615764057,0.4011521465442697,0.3450001672561388,0.3762771013458908,0.3569232427223909,0.5551851351048993,0.5355701653068144,0.5422806934478701,0.8323014701173657,0.7386622837673794,0.7795572522934666,0.122097966149682,
B_argmax,-1,0.5,23.666666666666668,77800.20512820513,38899.846153846156,38899.846153846156,59403.743589743586,0.40227694187179036,0.3339276031149381,0.36810227249336425,0.25390855960163994,0.49866273875655676,0.334378142121439,0.449529290970484,0.6639038494895849,0.5337711304107584,0.7630271491495244,0.8274865022194019,0.7922863756885862,0.11323735143580926,
B_argmax,-1,1.0,23.666666666666668,77800.20512820513,77800.20512820513,77800.20512820513,59403.743589743586,0.547640544545439,0.25127850058179135,0.39945952256361517,0.186474408642074,0.6360548669657784,0.28695517279766947,0.3534501483622818,0.7796991899334724,0.4842339191247166,0.6654887791981389,0.878501704320231,0.7551472718878601,0.09510957775569889,
B_argmax,1,0.02,1.0,9388.948717948719,187.23076923076923,187.23076923076923,59403.743589743586,0.23465562534557918,3.018935775302262,1.6267957003239206,0.7265934116284313,0.014155458497821254,0.02774240401817903,0.781441694315818,0.02324095772062633,0.04505758740060118,0.830228355496985,0.056362808928994715,0.10506980251184782,0.006308658686414285,
B_argmax,1,0.05,1.0,9388.948717948719,469.0,469.0,59403.743589743586,0.20963149585245588,2.679292980455265,1.4444622381538603,0.7234446375925432,0.03350712802457561,0.06391498372558109,0.8052581405191961,0.052308727099919315,0.09785930000353688,0.869207961271791,0.10644866445249178,0.1876773375410505,0.015381987113314155,
B_argmax,1,0.1,1.0,9388.948717948719,938.4871794871794,938.4871794871794,59403.743589743586,0.20524991411962937,2.265119614383298,1.2351847642514637,0.6838822627135843,0.06165805157034459,0.11270429954347101,0.7950180166955376,0.09532730608492915,0.16923808741915136,0.884349966064398,0.1791829100515329,0.29447505929307016,0.027913260543678983,
B_argmax,1,0.25,1.0,9388.948717948719,2346.871794871795,2346.871794871795,59403.743589743586,0.22186208487353826,1.455363065002452,0.8386125749379951,0.5622454672996625,0.11678944748237079,0.1921786189472035,0.7145113571667614,0.18806749276762785,0.2949315497485834,0.882901464448749,0.35988387997752136,0.5029836818834137,0.05196881776835573,
B_argmax,1,0.5,1.0,9388.948717948719,4694.25641025641,4694.25641025641,59403.743589743586,0.2740057479466667,0.9258326110402347,0.5999191794934507,0.4414433740954203,0.1615052215574424,0.23450087173089734,0.6181360186050078,0.2810171219799714,0.3822760269551093,0.8452077191330022,0.5256806569974996,0.638879735627454,0.06981189410809593,
B_argmax,1,1.0,1.0,9388.948717948719,9388.948717948719,9388.948717948719,59403.743589743586,0.3944843987894514,0.6320519408587927,0.513268169824122,0.31853290899068293,0.22342504995413703,0.2603019684672151,0.49307762938244554,0.4097489553506602,0.4440959920271446,0.7610173947152429,0.6613651345316842,0.7021105358831465,0.07854271173288391,
B_argmax,2,0.02,2.0,16238.23076923077,324.2564102564103,324.2564102564103,59403.743589743586,0.17571559955253,2.289724640854452,1.232720120203491,0.6967150691679123,0.02282618828011574,0.04415183514454939,0.8219975516863902,0.041661481273233214,0.07915745848654394,0.8931387491316699,0.1030600198477886,0.1839828440996543,0.009631111658499872,
B_argmax,2,0.05,2.0,16238.23076923077,811.4615384615385,811.4615384615385,59403.743589743586,0.177915115722905,2.0084533341849555,1.09318422495393,0.6871762179259151,0.053094767795099126,0.09833473695965951,0.8156101048267308,0.08848620878555333,0.15910669404346164,0.8984777916379085,0.17815049775227143,0.295304424357263,0.02337928842403686,
B_argmax,2,0.1,2.0,16238.23076923077,1623.2820512820513,1623.2820512820513,59403.743589743586,0.18325829850675004,1.6281083355344572,0.9056833170206037,0.6653371083544081,0.09890775941805072,0.1715769075960617,0.802712684106424,0.1589975982826512,0.2640347321379545,0.9000978123002707,0.2913429735380364,0.4364974289882033,0.043981654294518086,
B_argmax,2,0.25,2.0,16238.23076923077,4059.230769230769,4059.230769230769,59403.743589743586,0.2204936727614291,0.9960267650084166,0.6082602188849229,0.5476548756471377,0.1861699470275614,0.27653173123173314,0.714557434619065,0.29785130346940014,0.41830563807687954,0.8827252245002952,0.5097252188470484,0.6434903317092026,0.07962960920105344,
B_argmax,2,0.5,2.0,16238.23076923077,8118.820512820513,8118.820512820513,59403.743589743586,0.2882523650332394,0.5932534170190026,0.44075289102612103,0.4253902110024704,0.2549447967261585,0.3169446991047153,0.6088712230243211,0.4223274474220412,0.4966858739049235,0.836655788414192,0.678444698733473,0.7470333239625535,0.10033262438634981,
B_argmax,2,1.0,2.0,16238.23076923077,16238.23076923077,16238.23076923077,59403.743589743586,0.4369663080018107,0.42179782091673673,0.42938206445927374,0.3065932415592985,0.3436338613565975,0.3222221843240236,0.48369481565684824,0.5667295757832337,0.5203017631311345,0.7494408976831841,0.7842853137879521,0.7646373126691437,0.10426357940238358,
B_argmax,4,0.02,4.0,27976.102564102563,559.0512820512821,559.0512820512821,59403.743589743586,0.22557968521903077,2.193488076067698,1.2095338806433644,0.7418581273591971,0.03993938217380328,0.07574106381859931,0.8112014949779535,0.0647794879258471,0.11977175674059438,0.8510764503218484,0.13933727056122916,0.23819507347809127,0.017500175025558225,
B_argmax,4,0.05,4.0,27976.102564102563,1398.3076923076924,1398.3076923076924,59403.743589743586,0.20387294991346375,1.852016934884287,1.0279449423988756,0.7388117381398356,0.09033222329914999,0.16074437663454919,0.8242597119117706,0.13367267475555686,0.22943765133553556,0.8787573663564928,0.2374708345592127,0.37110518372896206,0.0418433982403343,
B_argmax,4,0.1,4.0,27976.102564102563,2797.1794871794873,2797.1794871794873,59403.743589743586,0.19904696676914369,1.4241673096368777,0.8116071382030107,0.675139098959306,0.15536326328777159,0.25206909264703387,0.8005093206597588,0.22866412911441444,0.3545629867677126,0.8966654459097305,0.3795819373201603,0.530139965214436,0.07070070740461522,
B_argmax,4,0.25,4.0,27976.102564102563,6993.641025641025,6993.641025641025,59403.743589743586,0.23550105177544298,0.7830191574944829,0.509260104634963,0.5042916112688349,0.2559188424687097,0.33868482362488395,0.6842720459262315,0.3820776098183864,0.4890608166772709,0.8792591447647661,0.6002554921139813,0.7106764507396666,0.10666920124805405,
B_argmax,4,0.5,4.0,27976.102564102563,13987.76923076923,13987.76923076923,59403.743589743586,0.3077863728841071,0.4456074022250103,0.3766968875545587,0.3705447517407664,0.3428464188627291,0.3552138045573716,0.5637920770976712,0.5300889595187744,0.5452523111228836,0.8233254567864106,0.7590284331286805,0.7875383249324791,0.11763639956682745,
B_argmax,4,1.0,4.0,27976.102564102563,27976.102564102563,27976.102564102563,59403.743589743586,0.4584270193509278,0.33624936009642287,0.39733818972367535,0.2644294962972383,0.4554369939599762,0.3338117810315849,0.44223894630652094,0.6730136456713038,0.5326082380142797,0.7291342460600772,0.8385356410154048,0.7784848401790978,0.1110703708759204,
B_argmax,8,0.02,8.0,43235.05128205128,864.1282051282051,864.1282051282051,59403.743589743586,0.22897484293969553,2.1400665818412787,1.1845207123904868,0.775658286657299,0.05867603371515559,0.10896946660942887,0.8220956841473162,0.08354590548199294,0.15132173248961805,0.8512890271254212,0.15735791455566184,0.26420179494387486,0.02799311370658155,
B_argmax,8,0.05,8.0,43235.05128205128,2161.2820512820513,2161.2820512820513,59403.743589743586,0.20419378464448565,1.6590313086389727,0.9316125466417292,0.7211481483559663,0.12597245746382305,0.21394923664506593,0.820750605765871,0.17873738816826196,0.2925406344573427,0.8865209077859719,0.2979936688595886,0.44321543312027173,0.061069091679970954,
B_argmax,8,0.1,8.0,43235.05128205128,4323.051282051282,4323.051282051282,59403.743589743586,0.207874225343639,1.2627132284498497,0.7352937268967443,0.6121387998681107,0.19758355568472943,0.2978753378990231,0.761991647438456,0.2780472699196152,0.40596049168291654,0.896673746923131,0.4355859388061252,0.5824674198885514,0.09193794826754738,
B_argmax,8,0.25,8.0,43235.05128205128,10808.410256410256,10808.410256410256,59403.743589743586,0.2588707173271306,0.6122154456182053,0.43554308147266785,0.42943197863943994,0.30429530158772483,0.35520385839760166,0.63037043555944,0.45349658445715263,0.5262210795945881,0.8649599469711772,0.6697220301170569,0.7523620082525798,0.11838656154661929,
B_argmax,8,0.5,8.0,43235.05128205128,21617.25641025641,21617.25641025641,59403.743589743586,0.3469319672501269,0.3766054553396489,0.3617687112948879,0.30912015633385137,0.4072985276468485,0.35052215078149207,0.5079568296984761,0.602352635422177,0.5496327458730972,0.7976620616239178,0.7995572869637227,0.7962800924348363,0.11811388682722171,
B_argmax,8,1.0,8.0,43235.05128205128,43235.05128205128,43235.05128205128,59403.743589743586,0.4962457970524356,0.2889685738392035,0.3926071854458195,0.22469712266080932,0.5364832126484755,0.3160340347795807,0.40006257359444225,0.7330104903958491,0.5163516352937066,0.7022915733849039,0.8621719006468498,0.7726928034219315,0.10606068905308365,
B_argmax,16,0.02,15.692307692307692,63183.46153846154,1263.2051282051282,1263.2051282051282,59403.743589743586,0.2176690704944365,2.010027506771356,1.113848288632896,0.7758544657638813,0.08053687432502625,0.14563704361744126,0.8329971834921424,0.11014101144088108,0.1939703840286334,0.865896585012614,0.19382980987542764,0.3146400025375763,0.039738379654871536,
B_argmax,16,0.05,15.692307692307692,63183.46153846154,3158.6153846153848,3158.6153846153848,59403.743589743586,0.20347172891187182,1.492130495053234,0.8478011119825529,0.6735316391349899,0.16018368717804363,0.2580383404994335,0.7976804478894955,0.22138688267699308,0.34535639698967546,0.8942573845287387,0.3558196658594216,0.5057856064929094,0.07814711978633648,
B_argmax,16,0.1,15.692307692307692,63183.46153846154,6317.923076923077,6317.923076923077,59403.743589743586,0.21567128861830084,1.056579025246162,0.6361251569322314,0.5529197535282873,0.23664360772892243,0.3302495911029869,0.7268105475453563,0.32796303170739943,0.45048572020859423,0.8969917441082722,0.495220568058554,0.6354883183807531,0.10870576921369669,
B_argmax,16,0.25,15.692307692307692,63183.46153846154,15795.461538461539,15795.461538461539,59403.743589743586,0.2887560689909503,0.5119829767289176,0.40036952285993394,0.3685424826257902,0.35469523088321075,0.36008502026439493,0.5761120141703606,0.5169608672206962,0.5432677485330426,0.8444811688319087,0.726773448249943,0.7782157120483534,0.12271753287844361,
B_argmax,16,0.5,15.692307692307692,63183.46153846154,31591.4358974359,31591.4358974359,59403.743589743586,0.37998924375325915,0.34539001607589137,0.3626896299145753,0.2672753195308483,0.46939424120615814,0.33962803371790384,0.46371149860737615,0.6481251550350812,0.5391599325965393,0.7734397246045353,0.8222033869497631,0.7952572632436772,0.11502077237915084,
B_argmax,16,1.0,15.692307692307692,63183.46153846154,63183.46153846154,63183.46153846154,59403.743589743586,0.5294381257106017,0.2657310322285036,0.3975845789695527,0.1966488637793832,0.6064970428067125,0.2962647680821849,0.3667342420867924,0.7678515896882412,0.4949571373270558,0.6777257993888578,0.8720421974685059,0.7610923232811565,0.09873648328127527,
B_argmax_matchE50,-1,0.02,23.666666666666668,77800.20512820513,333.56410256410254,333.56410256410254,59403.743589743586,0.26206616802067617,2.4349201647769214,1.348493166398799,0.7632769267887718,0.02339038735802048,0.045330025843713595,0.7989638379017115,0.03923655095318325,0.07459056504299252,0.8158390508480112,0.09136275350232843,0.16321881154805512,0.01017553371540495,
B_argmax_matchE50,-1,0.05,23.666666666666668,77800.20512820513,834.6666666666666,834.6666666666666,59403.743589743586,0.23026313596868442,2.2211515187952533,1.225707327381969,0.7836526293847907,0.05326385058080996,0.09944159537412348,0.8229063853612737,0.07450279600312612,0.13598137210113273,0.8497880592092155,0.14069795313080702,0.23951027367913694,0.026005787756438456,
B_argmax_matchE50,-1,0.1,23.666666666666668,77800.20512820513,1669.7948717948718,1669.7948717948718,59403.743589743586,0.2070815427198764,1.899442687936533,1.0532621153282047,0.7610744126389779,0.09748762526790788,0.17189412582515182,0.8336207699754744,0.13473075806711424,0.23017843827706044,0.8761848771373065,0.23418915854700523,0.3640848666561835,0.04920724484423207,
B_argmax_matchE50,-1,0.25,23.666666666666668,77800.20512820513,4175.179487179487,4175.179487179487,59403.743589743586,0.19717137321479228,1.3987934997675988,0.7979824364911955,0.6404196520251926,0.18520062351785704,0.2846213297942249,0.784359737667437,0.2547321769390634,0.3803644137471461,0.9032679561249972,0.39439852677393583,0.543119878458557,0.08987137502154485,
B_argmax_matchE50,-1,0.5,23.666666666666668,77800.20512820513,8350.871794871795,8350.871794871795,59403.743589743586,0.2228776540090238,0.9114913982406486,0.5671845261248362,0.5102886433312429,0.26305196751773646,0.34352764955214443,0.7034832329488463,0.3644011836892673,0.476263917697251,0.8959139363940408,0.5437747392312934,0.671601142099128,0.11666883098925095,
B_argmax_matchE50,-1,1.0,23.666666666666668,77800.20512820513,16702.30769230769,16702.30769230769,59403.743589743586,0.2882359323025933,0.5355335702005849,0.41188475125158913,0.37041105209576575,0.35594643271752285,0.35945087535131703,0.5823918632721625,0.5090240548860661,0.5397519781337747,0.8489183574302702,0.7144297203412675,0.7719071926748148,0.12309599306451083,
B_argmax_matchE50,1,0.02,1.0,9388.948717948719,53.97435897435897,53.97435897435897,59403.743589743586,0.2626796340368739,3.2722553961038887,1.7674675150703814,0.7112829874359963,0.0045050837655725515,0.00894952335140809,0.7374375997121191,0.00870239221571909,0.017188193896937452,0.783467644493978,0.027690133715251104,0.053385055509849816,0.0018005311687919255,
B_argmax_matchE50,1,0.05,1.0,9388.948717948719,135.64102564102564,135.64102564102564,59403.743589743586,0.24555066926458927,3.0957067546059123,1.6706287119352505,0.7217432730918917,0.010825316034188922,0.02130647225659764,0.7671561352454556,0.018022274999819055,0.035156865586466995,0.8142875178649326,0.04673539043942211,0.08800186069491583,0.0046747625954901015,
B_argmax_matchE50,1,0.1,1.0,9388.948717948719,271.7692307692308,271.7692307692308,59403.743589743586,0.2254388542440966,2.9083103237488612,1.566874588996479,0.7274670780837359,0.020700379094718693,0.04016752197427223,0.7934554243616794,0.03264890068027166,0.0625190032296833,0.8454478759418,0.07219205111947613,0.1322612052748313,0.009358683828536819,
B_argmax_matchE50,1,0.25,1.0,9388.948717948719,680.3076923076923,680.3076923076923,59403.743589743586,0.20800847840012351,2.5083611065221847,1.3581847924611543,0.701184239175865,0.04717287738782812,0.0880067667231288,0.7987608304681684,0.07248056762668006,0.13199953234062217,0.8782819555363012,0.1413479235655695,0.23993372599641033,0.021491266490719054,
