scene,seq,N_req,N,method,frac,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,grid_voxel
office_4,seq_0002,1,1,E_conf_filter75,0.05,883,44,44,51842,0.05158234429296402,2.6145629544482256,1.3330726493705949,1.0,0.0034720882681995293,0.006920149167659836,1.0,0.008120828671733344,0.01611082410118057,1.0,0.027506654835847383,0.0535405872193437,0.0013274923669188902,
office_4,seq_0002,1,1,E_conf_filter75,0.02,883,17,17,51842,0.05965035400117271,2.6964499897116987,1.3780501718564357,1.0,0.001658886617028664,0.0033122785395162534,1.0,0.004725897920604915,0.009407337723424272,1.0,0.0207360827128583,0.04062966532494284,0.0002656924609764198,
office_4,seq_0002,1,1,B_argmax_matchE75,1.0,10904,883,883,51842,0.08775402910781452,1.6233037622252098,0.8555288956665121,0.8640996602491506,0.07027120867250491,0.12997264696251992,0.9252548131370328,0.11770379229196404,0.20884050388140832,0.9852774631936579,0.21440145056132093,0.3521690927331631,0.030477546266338813,
office_4,seq_0002,1,1,B_argmax_matchE75,0.5,10904,441,441,51842,0.07411073400780256,1.9460643242543902,1.0100875291310965,0.9387755102040817,0.035183827784421896,0.0678256567619522,0.9501133786848073,0.05559199104972802,0.1050381076477987,0.9886621315192744,0.11135758651286602,0.20016919158431914,0.01754731861198738,
office_4,seq_0002,1,1,B_argmax_matchE75,0.25,10904,220,220,51842,0.05886042454326295,2.2785650163465228,1.1687127204448928,0.9727272727272728,0.017939122719030903,0.03522855725764569,0.9772727272727273,0.02850970255777169,0.055403144747842206,1.0,0.06313413834342811,0.11876984486981766,0.009391534391534392,
office_4,seq_0002,1,1,B_argmax_matchE75,0.1,10904,88,88,51842,0.04577965203256495,2.4792748724488716,1.2625272622407182,1.0,0.008005092396126692,0.015883039592781825,1.0,0.014544191967902473,0.028671381854133392,1.0,0.03962038501601019,0.07622086982336353,0.00371500597054531,
office_4,seq_0002,1,1,B_argmax_matchE75,0.05,10904,44,44,51842,0.049606781189597,2.5849930266310532,1.317299903910325,1.0,0.004031480266965009,0.008030585387408503,1.0,0.009066008255854326,0.01796910842636489,1.0,0.029821380347980403,0.05791563647261558,0.0015269202682068645,
office_4,seq_0002,1,1,B_argmax_matchE75,0.02,10904,17,17,51842,0.057641307216163395,2.684907813626563,1.3712745604213632,1.0,0.0017360441340997647,0.003466071015943927,1.0,0.004860923575479341,0.009674818597151304,1.0,0.021199027815284904,0.04151791617083168,0.0003321376378371197,
office_4,seq_0002,1,1,C_grid,1.0,201825,201825,201825,51842,0.39745993139010644,0.05094173948575191,0.22420083543792918,0.13391304347826086,1.0,0.23619631901840488,0.275857797596928,1.0,0.4324271844660194,0.6700359222098352,1.0,0.802420969871386,0.07452991452991453,0.1
office_4,seq_0002,1,1,C_grid,0.5,201825,100912,100912,51842,0.27400897731840523,0.07318050761566998,0.1735947424670376,0.22401696527667672,0.8877358126615486,0.35775558499376137,0.44462501981924846,0.9387755102040817,0.603445019387517,0.8591842397336293,0.9973766444195826,0.9231372924832123,0.12140114699084148,0.1
office_4,seq_0002,1,1,C_grid,0.25,201825,50456,50456,51842,0.21148835133170005,0.14375809807217793,0.17762322470193898,0.2942365625495481,0.6869140851047413,0.411996342562274,0.5714682099254796,0.7902858686007485,0.6632963437090584,0.9435745996511812,0.9462212106014428,0.944896051870663,0.14066282370561292,0.1
office_4,seq_0002,1,1,C_grid,0.1,201825,20182,20182,51842,0.15673188011553268,0.5727253760612298,0.36472862808838125,0.412298087404618,0.4341460591798156,0.4229401091055566,0.7419978198394609,0.5012730990316732,0.5983306469733711,0.9763155286889307,0.6210408549052892,0.7591691332274548,0.14736156351791532,0.1
office_4,seq_0002,1,1,C_grid,0.05,201825,10091,10091,51842,0.13529009099219994,0.9510920219990033,0.5431910564956016,0.4790407293627985,0.266733536514795,0.3426673022223548,0.8178574967793083,0.3287296014814243,0.4689638831497129,0.9894955901298187,0.46080398132788086,0.6287852750034414,0.11891194016561303,0.1
office_4,seq_0002,1,1,C_grid,0.02,201825,4036,4036,51842,0.094988321785937,1.2539157891130979,0.6744520554495175,0.6617938553022795,0.15707341537749314,0.25388783958082617,0.9390485629335976,0.2141121098723043,0.3487140583680142,0.9957879088206145,0.3233092859071795,0.4881330640419303,0.08749928746508578,0.1
office_4,seq_0002,1,1,C_grid,0.01,201825,2018,2018,51842,0.06230416992581645,1.4777670286881335,0.770035599306975,0.8741328047571854,0.1092743335519463,0.19426395427629783,0.9965312190287413,0.1478530920874966,0.2575012968351609,0.9995044598612488,0.24842791558967633,0.39794593756924285,0.06378998565816549,0.1
office_4,seq_0002,1,1,C_grid,0.005,201825,1009,1009,51842,0.05014629726098284,1.7428043071469401,0.8964753022039614,0.9742319127849356,0.06542957447629336,0.1226237198853308,1.0,0.09052505690366884,0.16602104890775626,1.0,0.15315767138613479,0.2656317955237362,0.037489496477280074,0.1
office_4,seq_0002,1,1,oracle,1.0,10904,10904,10904,51842,0.18048503937657184,0.22728305553645345,0.20388404745651265,0.3873807776962582,0.32899965279117316,0.3558113425106456,0.6817681584739546,0.617703792291964,0.6481567789209345,0.9513022743947175,0.8801165078507773,0.9143259245427456,0.10847182466783441,
office_4,seq_0002,1,1,oracle,0.5,10904,5452,5452,51842,0.06790926119401529,0.3479680812093166,0.20793867120166595,0.7747615553925165,0.32899965279117316,0.4618685288632955,1.0,0.559797075730103,0.7177819274575516,1.0,0.7532116816480846,0.8592364396523271,0.1414090782511835,
office_4,seq_0002,1,1,oracle,0.25,10904,2726,2726,51842,0.03835687302138939,0.4982173734977439,0.26828712325956666,1.0,0.28374676902897267,0.44206034379132103,1.0,0.42706685698854213,0.5985239652888541,1.0,0.6572470197909032,0.7931793051271606,0.13664278403275332,
office_4,seq_0002,1,1,oracle,0.1,10904,1090,1090,51842,0.023215379370775734,0.6143469668650402,0.318781173117908,1.0,0.17244705065390994,0.29416603599749924,1.0,0.3110605300721423,0.4745174199623352,1.0,0.5616295667605417,0.7192865436399121,0.06827362426329382,
office_4,seq_0002,1,1,oracle,0.05,10904,545,545,51842,0.01824413530873307,0.7373169844999663,0.37778055990434967,1.0,0.10784691948613094,0.1946964288823499,1.0,0.23371011920836388,0.37887363582350914,1.0,0.502314725512133,0.6687210302633437,0.03437520737938815,
office_4,seq_0002,1,1,oracle,0.02,10904,218,218,51842,0.013214131543575976,0.826643476141299,0.41992880384243747,1.0,0.04990162416573435,0.0950596189531316,1.0,0.13869063693530342,0.2435966933188779,1.0,0.41277342695112074,0.5843448341775782,0.014020865173765698,
office_4,seq_0002,2,2,A_point,1.0,16013,16013,16013,51842,0.18737371378372608,0.1890492025336377,0.1882114581586819,0.4275276337975395,0.4696385170325219,0.44759478217347803,0.668831574345844,0.709675552640716,0.6886484775527384,0.9265596702679073,0.9044404151074419,0.9153664377106018,0.14429418917425108,
