scene,seq,N_req,N,method,frac,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,grid_voxel
office_4,seq_0004,8,8,B_argmax_matchE50,0.5,40018,2266,2266,43040,0.07696647163662865,1.252987656751945,0.6649770641942868,0.8128861429832304,0.2087825278810409,0.3322337831264573,0.9461606354810238,0.27767193308550187,0.4293434566317338,0.9907325684024714,0.39756040892193306,0.5674249621077294,0.08076025341780593,
office_4,seq_0004,8,8,B_argmax_matchE50,0.25,40018,1133,1133,43040,0.05675208361698953,1.6390627923720917,0.8479074379945406,0.9214474845542807,0.13064591078066914,0.2288453599080426,0.999117387466902,0.17939126394052043,0.30416905425105034,1.0,0.2677973977695167,0.4224608730711432,0.045066907023504126,
office_4,seq_0004,8,8,B_argmax_matchE50,0.1,40018,453,453,43040,0.054270695454252386,1.9376464646144438,0.9959585800343481,0.9713024282560706,0.059038104089219334,0.11131048825375375,1.0,0.09316914498141264,0.17045696068012753,1.0,0.18025092936802975,0.3054450962636325,0.017532697066101097,
office_4,seq_0004,8,8,B_argmax_matchE50,0.05,40018,226,226,43040,0.05714113026363743,2.0673370077173794,1.0622390689905084,0.9734513274336283,0.0337592936802974,0.06525552562176577,1.0,0.06284851301115242,0.11826429117936386,1.0,0.1395910780669145,0.24498450497471866,0.007897545357524013,
office_4,seq_0004,8,8,B_argmax_matchE50,0.02,40018,90,90,43040,0.05973576816836766,2.13378349043652,1.0967596293024438,0.9666666666666667,0.016217472118959107,0.03189977149160823,1.0,0.04384293680297398,0.08400293809958377,1.0,0.12200278810408922,0.21747323517839762,0.0026441792324733795,
office_4,seq_0004,8,8,E_conf_filter75,1.0,1629,1629,1629,43040,0.05666500359738694,1.466451530498615,0.761558267048001,0.901780233271946,0.14256505576208178,0.24620659582899537,0.988950276243094,0.17985594795539034,0.30435941515698417,1.0,0.28276022304832715,0.4408621626516936,0.06034189198392699,
office_4,seq_0004,8,8,E_conf_filter75,0.5,1629,814,814,43040,0.05638959093032273,1.7224648339423865,0.8894272124363546,0.9226044226044227,0.09323884758364312,0.16936189993813366,1.0,0.12553438661710037,0.22306628408645213,1.0,0.21078066914498142,0.3481731654897145,0.02958827634333566,
office_4,seq_0004,8,8,E_conf_filter75,0.25,1629,407,407,43040,0.060378744245332204,1.9530119896863125,1.0066953669658223,0.9213759213759214,0.05188197026022305,0.09823254157425809,1.0,0.083317843866171,0.1538197572170034,1.0,0.16512546468401487,0.28344666679960917,0.01256263674218364,
office_4,seq_0004,8,8,E_conf_filter75,0.1,1629,162,162,43040,0.06032761963892194,2.1407041115292698,1.1005158655840959,0.9506172839506173,0.02427973977695167,0.04735010923213852,1.0,0.04565520446096654,0.08732363070769913,1.0,0.11268587360594795,0.20254750469826685,0.004702194357366771,
office_4,seq_0004,8,8,E_conf_filter75,0.05,1629,81,81,43040,0.06326631058562977,2.257551130292931,1.1604087204392803,0.9382716049382716,0.013592007434944238,0.02679584441414225,1.0,0.031157063197026023,0.06043126563168924,1.0,0.08636152416356878,0.15899223645657337,0.0020726129216695256,
office_4,seq_0004,8,8,E_conf_filter75,0.02,1629,32,32,43040,0.06992634706462683,2.6751663359009257,1.3725463414827763,0.9375,0.00504182156133829,0.010029703946557549,1.0,0.015985130111524165,0.031467252103915114,1.0,0.05625,0.10650887573964499,0.00042961477874838895,
office_4,seq_0004,8,8,B_argmax_matchE75,1.0,40018,1629,1629,43040,0.06231065018590522,1.461010755660791,0.7616607029233481,0.8729281767955801,0.168796468401487,0.2828908658167889,0.9871086556169429,0.22367565055762081,0.364709336898765,1.0,0.32425650557620816,0.4897185767422275,0.06178817431630635,
office_4,seq_0004,8,8,B_argmax_matchE75,0.5,40018,814,814,43040,0.054956706928640284,1.7736831818785643,0.9143199444036023,0.9459459459459459,0.10027881040892193,0.1813345241439248,1.0,0.14138011152416358,0.24773536895674303,1.0,0.23145910780669146,0.37591034300592435,0.032542515221499056,
office_4,seq_0004,8,8,B_argmax_matchE75,0.25,40018,407,407,43040,0.054220175894818395,1.9647979468473848,1.0095090613711015,0.9778869778869779,0.05425185873605948,0.10280048439555504,1.0,0.08631505576208179,0.15891348518874987,1.0,0.1679135687732342,0.28754451230429506,0.01564491009486054,
office_4,seq_0004,8,8,B_argmax_matchE75,0.1,40018,162,162,43040,0.059105178246846676,2.108394970726306,1.0837500744865765,0.9629629629629629,0.025975836431226765,0.05058709078980113,1.0,0.053694237918215613,0.10191616502392449,1.0,0.13152881040892192,0.23247982587626537,0.005275163957798689,
office_4,seq_0004,8,8,B_argmax_matchE75,0.05,40018,81,81,43040,0.059306949526078644,2.135230599338535,1.0972687744323069,0.9629629629629629,0.014800185873605948,0.029152317426175304,1.0,0.04186802973977695,0.080371080683288,1.0,0.12091078066914498,0.21573667191775145,0.002430828626581826,
office_4,seq_0004,8,8,B_argmax_matchE75,0.02,40018,32,32,43040,0.0641011262431107,2.228251468138362,1.1461762971907363,1.0,0.006993494423791821,0.013889850257262177,1.0,0.026858736059479554,0.05231242646393339,1.0,0.09767657992565056,0.1779696892727119,0.0006445606245076273,
office_4,seq_0004,8,8,C_grid,1.0,586638,586638,586638,43040,1.3101883952779447,0.04701556030225159,0.6786019777900981,0.043210634155987165,1.0,0.08284162898885106,0.09471769643289388,1.0,0.17304497176126551,0.23667576938418583,1.0,0.3827612301355928,0.02376252475973258,0.1
office_4,seq_0004,8,8,C_grid,0.5,586638,293319,293319,43040,0.7568890097720214,0.04723074097379861,0.40205987537291005,0.08600192963974376,0.9983271375464684,0.1583616317941493,0.1881262379866289,0.9996979553903346,0.31666203890969813,0.4512152298350942,1.0,0.6218446727386773,0.047250132926147596,0.1
office_4,seq_0004,8,8,C_grid,0.25,586638,146659,146659,43040,0.4574415141999108,0.07819701487935773,0.2678192645396343,0.14612127452116816,0.9080622676579926,0.2517345615555389,0.31381640403930205,0.9319005576208178,0.46952187521803374,0.6515522402307393,0.9730018587360595,0.7804745206224237,0.07947571836666106,0.1
office_4,seq_0004,8,8,C_grid,0.1,586638,58663,58663,43040,0.2775609113314511,0.19587707168086285,0.236718991506157,0.23350323031553108,0.6806923791821561,0.3477239832239643,0.4767911630840564,0.7530901486988848,0.5839046816391614,0.8330634301007449,0.8650325278810409,0.8487470468768736,0.12065878430525113,0.1
office_4,seq_0004,8,8,C_grid,0.05,586638,29331,29331,43040,0.17502970740407026,0.4035761143299463,0.28930291086700827,0.3526303228665917,0.5686802973977695,0.43532314176885,0.6568136101735366,0.608317843866171,0.6316362428377047,0.9649517575261669,0.735618029739777,0.8348212651790763,0.1643883536946343,0.1
office_4,seq_0004,8,8,C_grid,0.02,586638,11732,11732,43040,0.10999977569021745,0.7273281260578097,0.4186639508740136,0.5058813501534265,0.4009526022304833,0.4473463818390786,0.8385612001363791,0.4616403345724907,0.5954671835964979,1.0,0.5633364312267658,0.7206848378563148,0.168289797032857,0.1
office_4,seq_0004,8,8,C_grid,0.01,586638,5866,5866,43040,0.0876201724917372,0.9960053132745709,0.5418127428831541,0.5896692806000682,0.2628949814126394,0.36365843953390753,0.9135697238322537,0.310478624535316,0.463452071400322,1.0,0.43866171003717475,0.6098191214470284,0.12278911564625851,0.1
office_4,seq_0004,8,8,C_grid,0.005,586638,2933,2933,43040,0.06671513332790904,1.3558538267843732,0.7112844800561411,0.6880327309921582,0.16593866171003718,0.26738888812720585,0.9955676781452438,0.19725836431226765,0.3292752585255333,1.0,0.2963289962825279,0.45718177581818836,0.08222692579052017,0.1
