N_req,method,param,N,n_vox,kept_frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
4,cluster,2000,4.0,29268.358974358973,0.9490476686049044,27732.5641025641,34478.53846153846,0.446596291830368,0.25001849998430675,0.3483073959073374,0.29163704037407934,0.5652339022505314,0.382944067891128,0.45605305401963747,0.7306162607577538,0.5589206472044826,0.7132947033973228,0.8808941925824948,0.7855073791174855,0.12695779754696843
4,consensus,0.03,4.0,29268.358974358973,0.5747703359736165,17095.23076923077,34478.53846153846,0.638746572607572,0.26654762118362674,0.45264709689559934,0.17991238407299376,0.3346633695890531,0.2311825599179543,0.3301082658219766,0.6950035320560699,0.44385822820665677,0.6042412172565528,0.8909574898290372,0.7139483998239812,0.04859080066095858
4,consensus,0.04,4.0,29268.358974358973,0.7469909988890546,22040.02564102564,34478.53846153846,0.5631476405634006,0.24775702081792125,0.4054523306906609,0.22417084577233856,0.48070547262798213,0.30329342096126655,0.3825039594667493,0.736003686829523,0.49996945099938955,0.6519285096902075,0.8916264881439511,0.748815787273935,0.0760629173479094
4,consensus,0.05,4.0,29268.358974358973,0.9687726698442409,28364.589743589742,34478.53846153846,0.5019355340884322,0.23615661290377601,0.3690460734961041,0.2788346634737952,0.567485619999285,0.37180604800831857,0.4377478608978024,0.7417678889965317,0.5474280161240731,0.69124861410097,0.891800126727367,0.7754250685378385,0.1211381451178308
4,consensus,0.06,4.0,29268.358974358973,0.9982694405040147,29217.69230769231,34478.53846153846,0.49864462281568434,0.23562763040606663,0.36713612661087547,0.2799737495721607,0.5698846213657873,0.3733539476985867,0.4394937766781445,0.742006947953024,0.5488523433699455,0.6930516249143734,0.8918200566438552,0.7765854515032867,0.12323467681191431
4,keyframe,0.3,4.0,29268.358974358973,1.0,29268.358974358973,34478.53846153846,0.498620935345393,0.23560129130390728,0.36711111332465013,0.27988653414877823,0.5700131566366741,0.373305144157152,0.4394246421837503,0.7420351734423273,0.5488063892954546,0.6930313700469183,0.8918209094968618,0.7765713226361032,0.1232516611779204
4,keyframe,0.6,4.0,29268.358974358973,0.9861936319510537,28867.94871794872,34478.53846153846,0.4967488396546656,0.23797153555553607,0.3673601876051008,0.28165422492968517,0.5669716169969272,0.3740484077542038,0.44132792953092154,0.7401583039240116,0.5495863372818627,0.6943046852181062,0.8902422407270003,0.7766260142072084,0.12346166000315623
4,keyframe,1.0,4.0,29268.358974358973,0.7831721240643394,23104.74358974359,34478.53846153846,0.4804082853805606,0.2672380170115274,0.373823151196044,0.30507400183022954,0.5148828421985946,0.3779648308874947,0.4626954468531113,0.6876116668795197,0.5478080157471964,0.7046658478927185,0.8661533940187164,0.7731728987148532,0.1264301352328963
4,oracle_frac,0.1,4.0,29268.358974358973,0.09998198759870684,2926.3333333333335,34478.53846153846,0.029136574721791764,0.3596444340430101,0.19439050438240094,1.0,0.40056359326030094,0.5708293587749064,1.0,0.5784117746685629,0.731187875125681,1.0,0.8009133914589258,0.8877084899085239,0.178238515165592
4,oracle_frac,0.25,4.0,29268.358974358973,0.2499869235534558,7316.74358974359,34478.53846153846,0.05135110761823757,0.2913231161792149,0.17133711189872622,0.9277379177919911,0.5473771408019945,0.6871617769970171,1.0,0.6886597320066019,0.8142519908661553,1.0,0.8460176168307674,0.9153835101825784,0.26645461493389494
4,oracle_frac,0.5,4.0,29268.358974358973,0.4999922361293176,14633.97435897436,34478.53846153846,0.1159051294495566,0.24924639644046045,0.18257576294500852,0.559782854346679,0.5700131566366741,0.5611711297800315,0.8497649163121077,0.7403093469925042,0.7876474284474998,0.9932308655635368,0.8813803219040082,0.9330950088519975,0.19903828389445585
4,oracle_frac,0.75,4.0,29268.358974358973,0.7499870553326417,21950.923076923078,34478.53846153846,0.2301290407355386,0.23730491718539254,0.23371697896046556,0.3731891113681876,0.5700131566366741,0.44828285717013855,0.5859104641790521,0.7420351734423273,0.6508044274516325,0.8940587660221879,0.8914782866932958,0.8901771118427495,0.15221732867811558
4,oracle_frac,0.9,4.0,29268.358974358973,0.8999848574064719,26341.102564102563,34478.53846153846,0.3508775654213328,0.23578796197515373,0.2933327636982433,0.3109904136012021,0.5700131566366741,0.400063528888924,0.48825801758354626,0.7420351734423273,0.5855007359887523,0.770048113491175,0.8918209094968618,0.8228375691918101,0.13340484592672164
4,ror,0.15/16,4.0,29268.358974358973,0.044351860433056875,1228.025641025641,34478.53846153846,0.29864830233200873,0.935303950357937,0.6169761263449729,0.591262790813237,0.10858942689589912,0.17998712733639013,0.704941539675939,0.22900920694883822,0.33823559423388844,0.8069295862507516,0.4884854873396631,0.5970812073889785,0.03230949032656656
4,ror,0.15/4,4.0,29268.358974358973,0.8748765309204961,25467.076923076922,34478.53846153846,0.412726253095007,0.26073931945405615,0.3367327862745316,0.3078767960223438,0.5514942740548587,0.3936481112532709,0.4761113288345587,0.7108575541431746,0.5682462490391994,0.732944969630268,0.8725083473636491,0.7944947188794649,0.1314376835716961
4,ror,0.15/8,4.0,29268.358974358973,0.6183231461547815,17763.97435897436,34478.53846153846,0.3210835723178731,0.3521596525917155,0.3366216124547943,0.3766594296031046,0.5044919868309632,0.4303585978152033,0.5558252044385147,0.6535705157867137,0.5997219523202918,0.7997874651368563,0.8172558230745578,0.8070966014549998,0.14469719344734275
4,ror,0.3/16,4.0,29268.358974358973,0.8963497939322477,26132.153846153848,34478.53846153846,0.4131347980579356,0.26788991636263576,0.3405123572102857,0.3037333531531894,0.5574549116059766,0.391645349719271,0.4723042706908636,0.7142851043799994,0.5664743360658667,0.7321787091649197,0.8675565431718476,0.7918645321814984,0.13052876294945337
4,ror,0.3/32,4.0,29268.358974358973,0.6779513962589508,19561.076923076922,34478.53846153846,0.32805880198038073,0.3690366924408526,0.34854774721061665,0.3544849879367136,0.5062481390760646,0.4159156511606004,0.5391733192510897,0.6524581577543288,0.5893014023806638,0.796896262296352,0.8145140306064036,0.8041370897444765,0.13847117543264367
4,ror,0.3/4,4.0,29268.358974358973,0.9978563079906329,29200.25641025641,34478.53846153846,0.49663092860286784,0.23581314359010982,0.36622203609648885,0.2803845487829019,0.569923968138977,0.3737530553359954,0.4402094914461854,0.7416269722543447,0.5493586688257494,0.694000036820328,0.891543307048239,0.7771312962567403,0.12342530282931825
4,ror,0.3/8,4.0,29268.358974358973,0.97964150775518,28656.666666666668,34478.53846153846,0.48117400707855024,0.2385091089414246,0.3598415580099874,0.28443693583935614,0.5681453906623728,0.3770853355864696,0.44599969637607273,0.7368538738460529,0.5527258145792275,0.7011592283432969,0.8887237177685617,0.7807738760506604,0.12473310396564827
4,sor,0,4.0,29268.358974358973,0.6528147147120895,19050.74358974359,34478.53846153846,0.3260778585922204,0.36795205077505516,0.34701495468363774,0.36428092854310634,0.497915905006363,0.4180206328020671,0.5482028073397432,0.6454336922644162,0.5899985366974483,0.7979502560502078,0.8100091371610428,0.8015144649427343,0.14008864438623084
4,sor,0.5,4.0,29268.358974358973,0.788999017947402,23015.28205128205,34478.53846153846,0.367167253220868,0.31040071852137285,0.3387839858711204,0.3309275985291707,0.5378080991951091,0.4077492364775652,0.5065430631158747,0.682879114446182,0.5790622360531483,0.7641803844591305,0.8403381495149392,0.7979462230394417,0.13721697147014675
4,sor,1.0,4.0,29268.358974358973,0.8659484125670386,25306.384615384617,34478.53846153846,0.4001719081783697,0.2777734750503066,0.33897269161433813,0.31148485552281396,0.5515838156823396,0.3961240513209544,0.4822917680758799,0.7047355759918176,0.5698883706170705,0.7418710747829623,0.8597733109165697,0.7936666521829554,0.13254516536232577
4,sor,2,4.0,29268.358974358973,0.9456929066767906,27700.53846153846,34478.53846153846,0.44985237431132746,0.24999356931840963,0.34992297181486853,0.2930061267895032,0.5641547548899016,0.38342335215720347,0.4580260961625265,0.7279426778442651,0.5589223146773811,0.7158723724195085,0.8790062562114388,0.7855601255827352,0.1273073785148125
