scene,seq,N_req,N,method,frac,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,seq_0000,1,1,B_argmax,0.05,9449,472,472,14393,0.0963312403035159,1.407084951837836,0.751708096070676,0.75,0.11547279927742653,0.20013245830573786,0.8771186440677966,0.1729312860418259,0.28890293838517084,0.9915254237288136,0.30000694782185783,0.46063811115087494,0.024402452759354272
apartment_2,seq_0000,1,1,B_argmax,0.02,9449,188,188,14393,0.0659169746998911,1.5958789798183166,0.8308979772591039,0.8829787234042553,0.05919544222886125,0.11095255615604213,0.9414893617021277,0.11151254081845341,0.1994068018787766,1.0,0.22288612519974987,0.36452474291233455,0.012427930813581038
apartment_2,seq_0000,1,1,C_on_B,1.0,9449,9449,9449,14393,0.48741033535131584,0.5291410176919659,0.5082756765216409,0.27579638056937245,0.41992635308830684,0.3329319646594619,0.3989840194729601,0.5312999374696032,0.455732215987129,0.6504391999153349,0.6984645313694157,0.6735969371520087,0.08052127927474188
apartment_2,seq_0000,1,1,C_on_B,0.5,9449,4724,4724,14393,0.3342283275259389,0.6728412730750116,0.5035348003004753,0.4377646062658764,0.3732369902035712,0.40293371744671386,0.5721845893310754,0.47752379628986313,0.5205860237351643,0.7652413209144793,0.6347530049329535,0.693915995202773,0.08809378007173475
apartment_2,seq_0000,1,1,C_on_B,0.25,9449,2362,2362,14393,0.19835658394169764,0.8291720268745908,0.5137643054081442,0.6147332768839966,0.31084554992010005,0.4129029272784685,0.7476714648602879,0.4284026957548808,0.5447011452366344,0.9026248941574937,0.5684707844090877,0.697596885212598,0.07339938212421433
apartment_2,seq_0000,1,1,C_on_B,0.1,9449,944,944,14393,0.07491459741294387,1.0074283578353995,0.5411714776241717,0.8432203389830508,0.20996317654415342,0.3362096316346038,0.9385593220338984,0.30945598554853054,0.4654474960862249,1.0,0.4887097894809977,0.6565548140196947,0.04012493993272465
apartment_2,seq_0000,1,1,C_on_B,0.05,9449,472,472,14393,0.056839906978744664,1.3027717861217534,0.679805846550249,0.9322033898305084,0.13506565691655667,0.2359454977375316,0.9957627118644068,0.1772389355936914,0.30091675239704135,1.0,0.3117487667616202,0.47531779661016954,0.02210013734548633
apartment_2,seq_0000,1,1,C_on_B,0.02,9449,188,188,14393,0.05926746004192706,1.4692494234621654,0.7642584417520462,0.9946808510638298,0.07316056416313486,0.13629629116909592,1.0,0.1278399221843952,0.22669870017864843,1.0,0.25012158688251235,0.4001556160729173,0.003301168105637379
apartment_2,seq_0000,1,1,C_grid,1.0,480024,480024,480024,14393,1.181474226608958,0.05226396535544262,0.6168690959822003,0.038458493741979564,1.0,0.07406842733482451,0.10996116860823625,1.0,0.19813516313568866,0.33750187490625466,1.0,0.5046749933414637,0.01607002983184174
apartment_2,seq_0000,1,1,C_grid,0.5,480024,240012,240012,14393,1.044904239405229,0.22059569564002887,0.6327499675226289,0.046747662616869155,0.7468213715000347,0.08798769107416576,0.12364381780910955,0.7994163829639408,0.21416348256816023,0.3555822208889555,0.8694504272910443,0.5047393869025675,0.020351339662664496
apartment_2,seq_0000,1,1,C_grid,0.25,480024,120006,120006,14393,0.9144182947753094,0.3487592244661826,0.631588759620746,0.07292968684899089,0.649273952615855,0.13113017840388694,0.17969101544922753,0.6997151393038282,0.28594870123921134,0.41956235521557256,0.8033071632043355,0.5512238882052494,0.03268999086329714
apartment_2,seq_0000,1,1,C_grid,0.1,480024,48002,48002,14393,0.6015419049546943,0.4332529138890319,0.5173974094218631,0.13984833965251448,0.5756270409226707,0.2250265714731079,0.2984458980875797,0.6360730910859446,0.4062697646976091,0.563934836048498,0.7512679774890572,0.6442598500443072,0.06166158536585366
apartment_2,seq_0000,1,1,C_grid,0.05,480024,24001,24001,14393,0.4845028354094056,0.5146441093915397,0.4995734724004727,0.2158243406524728,0.5155283818522893,0.3042678851863632,0.40031665347277195,0.5782672132286528,0.47311222571657197,0.6375567684679805,0.707705134440353,0.670802016420046,0.0881797907016641
apartment_2,seq_0000,1,1,C_grid,0.02,480024,9600,9600,14393,0.3555482855491381,0.6509776698432156,0.5032629776961768,0.375625,0.43951921072743694,0.4050679655374423,0.5827083333333334,0.513444035294935,0.5458878284249088,0.7621875,0.6510109080803168,0.7022260620523799,0.11833096499160316
apartment_2,seq_0000,1,1,oracle,1.0,9449,9449,9449,14393,0.48741033535131584,0.5291410176919659,0.5082756765216409,0.27579638056937245,0.41992635308830684,0.3329319646594619,0.3989840194729601,0.5312999374696032,0.455732215987129,0.6504391999153349,0.6984645313694157,0.6735969371520087,0.08052127927474188
apartment_2,seq_0000,1,1,oracle,0.5,9449,4724,4724,14393,0.11752492099804225,0.5516864366374699,0.33460567881775605,0.5516511430990686,0.41992635308830684,0.47685923893385795,0.7980524978831499,0.5312999374696032,0.6379124616569652,1.0,0.684777322309456,0.8128995010103509,0.11461600501837083
apartment_2,seq_0000,1,1,oracle,0.25,9449,2362,2362,14393,0.04948694433650713,0.6190110711875503,0.3342490077620287,1.0,0.4117974015146252,0.5833661417322835,1.0,0.500868477732231,0.6674382001666512,1.0,0.6280136177308414,0.7715090474564699,0.14110985277463195
apartment_2,seq_0000,1,1,oracle,0.1,9449,944,944,14393,0.02882973812728006,0.7122540105752632,0.3705418743512716,1.0,0.26214131869658863,0.4153913905097435,1.0,0.39012019731814074,0.5612754898040784,1.0,0.5764607795456125,0.7313353900396651,0.10943106099436187
apartment_2,seq_0000,1,1,oracle,0.05,9449,472,472,14393,0.021460737928398827,0.7692216513356638,0.3953411946320313,1.0,0.17049954839157924,0.2913278328485784,1.0,0.3230737163899118,0.48836842934411595,1.0,0.5426248870978948,0.7035085348826735,0.05516885795308069
apartment_2,seq_0000,1,1,oracle,0.02,9449,188,188,14393,0.012912679899486372,0.9245186993627236,0.468715689631105,1.0,0.07614812756200931,0.14151978823681322,1.0,0.18835545056624747,0.31700187090739007,1.0,0.4214548738970333,0.5929908597683172,0.0222509702457956
apartment_2,seq_0000,2,2,A_point,1.0,15151,15151,15151,29090,0.3926638360024283,0.3469356344916567,0.3697997352470425,0.3519899676589004,0.4413544173255414,0.39163906626395734,0.5286119728070754,0.6143691990374699,0.5682734280058117,0.7400171605834598,0.8167411481608801,0.7764885043474631,0.10029729306837741
apartment_2,seq_0000,2,2,A_point,0.5,15151,7575,7575,29090,0.21463648153685894,0.3687975709661797,0.2917170262515193,0.46904290429042905,0.3842557579924373,0.42243693723112025,0.674983498349835,0.5819525610175318,0.6250252311274533,0.878019801980198,0.7943966998968718,0.8341176164601648,0.0895981338140176
apartment_2,seq_0000,2,2,A_point,0.25,15151,3787,3787,29090,0.1607838029759397,0.48871837387492606,0.3247510884254329,0.5320834433588593,0.2659676864902028,0.3546564804103773,0.7618167414840243,0.44176693021656926,0.5592389647451234,0.931872194349089,0.686696459264352,0.7907150986988661,0.056
apartment_2,seq_0000,2,2,A_point,0.1,15151,1515,1515,29090,0.11396916466986837,0.9043946904487511,0.5091819275593097,0.6310231023102311,0.138948092127879,0.22774736714301758,0.8686468646864687,0.2391199724991406,0.3750081829909313,0.9887788778877887,0.4035063595737367,0.573127624576902,0.031018782014797953
apartment_2,seq_0000,2,2,A_point,0.05,15151,757,757,29090,0.09271738825962433,1.1068942631342766,0.5998058256969505,0.7239101717305152,0.08356823650739086,0.14983904417530336,0.9418758256274768,0.15517359917497422,0.2664497305849906,1.0,0.30680646270195944,0.469551492831777,0.01929642274009203
apartment_2,seq_0000,2,2,A_point,0.02,15151,303,303,29090,0.08052406274401323,1.2800397920289288,0.680281927386471,0.8151815181518152,0.04015125472671021,0.07653292805247924,0.9801980198019802,0.08477139910622207,0.15604721800358967,1.0,0.20371261601925061,0.3384738405300434,0.007969639468690701
apartment_2,seq_0000,2,2,B_argmax,1.0,17123,17123,17123,29090,0.37732886906237184,0.3171456861061542,0.34723727758426304,0.31939496583542604,0.45221725678927466,0.37437435812276315,0.4981603690942008,0.6368167755242351,0.5590189748661107,0.7506862115283537,0.8378824338260571,0.7918912308818885,0.10914584715159555
apartment_2,seq_0000,2,2,B_argmax,0.5,17123,8561,8561,29090,0.22818607297113383,0.34922018667800975,0.2887031298245718,0.4366312346688471,0.38710897215537987,0.4103814942219007,0.6446676790094615,0.5864214506703335,0.6141666698386573,0.8801541875949072,0.8135785493296666,0.8455579224737917,0.10974855729596043
apartment_2,seq_0000,2,2,B_argmax,0.25,17123,4280,4280,29090,0.15531584527881306,0.40963265968210544,0.28247425248045926,0.5509345794392523,0.303437607425232,0.39133827903831186,0.7511682242990654,0.47951185974561705,0.5853577658162218,0.9549065420560747,0.7541423169474046,0.8427324102533881,0.08986990021472781
apartment_2,seq_0000,2,2,B_argmax,0.1,17123,1712,1712,29090,0.11138130060819536,0.804948988197719,0.4581651444029572,0.6834112149532711,0.18116191130972842,0.2864027996025783,0.8539719626168224,0.27359917497421793,0.4144235634165683,0.991822429906542,0.45087658989343415,0.6199345932016813,0.053805868426716405
apartment_2,seq_0000,2,2,B_argmax,0.05,17123,856,856,29090,0.09215970421515378,1.040178476041807,0.5661690901284804,0.7675233644859814,0.10481265039532485,0.18443846568242056,0.9135514018691588,0.1726710209694053,0.2904448480386843,0.9953271028037384,0.3343416981780681,0.5005447274514366,0.031312905390293
apartment_2,seq_0000,2,2,B_argmax,0.02,17123,342,342,29090,0.07054334581651453,1.2545449810311653,0.6625441634238399,0.8947368421052632,0.05094534204193881,0.09640167748255174,0.956140350877193,0.09456858026813338,0.17211395628086593,1.0,0.2247507734616707,0.3670147075334007,0.01563214884855879
apartment_2,seq_0000,2,2,C_on_B,1.0,17123,17123,17123,29090,0.3773288690623718,0.3171456861061542,0.347237277584263,0.31939496583542604,0.45221725678927466,0.37437435812276315,0.4981603690942008,0.6368167755242351,0.5590189748661107,0.7506862115283537,0.8378824338260571,0.7918912308818885,0.10914584715159555
apartment_2,seq_0000,2,2,C_on_B,0.5,17123,8561,8561,29090,0.24356293913345864,0.3906422472782052,0.3171025932058319,0.4556710664641981,0.3730491577861808,0.4102414846355723,0.6561149398434762,0.5536266758336198,0.6005294492692328,0.8641513841840907,0.7768305259539361,0.8181676716022841,0.10906282183316168
apartment_2,seq_0000,2,2,C_on_B,0.25,17123,4280,4280,29090,0.13454588446290167,0.47820155417263566,0.3063737193177687,0.580607476635514,0.28181505672052254,0.37945188728701146,0.7857476635514019,0.4555861120660021,0.5767598209825255,0.9733644859813084,0.7141973186662083,0.8238801139706579,0.08753466095286111
apartment_2,seq_0000,2,2,C_on_B,0.1,17123,1712,1712,29090,0.08106575502723803,0.7247152320800546,0.4028904935536463,0.7827102803738317,0.1702990718459952,0.2797345775495299,0.9299065420560748,0.2599862495702991,0.4063608352305373,1.0,0.4776555517359917,0.6465045946260323,0.05441102576986577
apartment_2,seq_0000,2,2,C_on_B,0.05,17123,856,856,29090,0.06106454685074437,1.001516789840056,0.5312906683454003,0.9322429906542056,0.11395668614644208,0.20308804189861146,0.9894859813084113,0.163733241663802,0.28097302589694695,1.0,0.3182536954279821,0.4828413476582872,0.03416566985645933
apartment_2,seq_0000,2,2,C_on_B,0.02,17123,342,342,29090,0.05760906264111353,1.2174371465847784,0.6375231046129459,0.9853801169590644,0.06349260914403575,0.1192982772215516,1.0,0.10763148848401513,0.19434530275286307,1.0,0.22330697834307323,0.3650873939189569,0.010469615355435854
apartment_2,seq_0000,2,2,C_grid,1.0,484272,484272,484272,29090,1.1526673058973151,0.05142477109600016,0.6020460384966576,0.0577278884593782,1.0,0.10915451712909095,0.1415692007797271,1.0,0.24802561366061898,0.37748414114382,1.0,0.548077658201377,0.026796924042686753
apartment_2,seq_0000,2,2,C_grid,0.5,484272,242136,242136,29090,0.9071210259709589,0.14365471763951845,0.5253878718052387,0.08429973238180197,0.8596081127535236,0.1535419675380679,0.19280074007995507,0.8918184943279478,0.3170573787902331,0.4538606403013183,0.9316259883121347,0.6103680235439672,0.0410395991120397
apartment_2,seq_0000,2,2,C_grid,0.25,484272,121068,121068,29090,0.6766470077428445,0.2017085392392161,0.43917777349103027,0.14113556018105528,0.7939154348573393,0.2396654305049443,0.29930287111375425,0.8276039876246133,0.439617964378275,0.5591320580169822,0.8994156067377106,0.6895792456565732,0.06974127336280785
apartment_2,seq_0000,2,2,C_grid,0.1,484272,48427,48427,29090,0.373204872322548,0.2626055224874743,0.31790519740501116,0.25750098085778594,0.6740116878652458,0.3726383474157927,0.47851405207838604,0.7576830525953936,0.5865763417787963,0.750325231792182,0.8571674114816088,0.8001956828801483,0.11920384951881015
apartment_2,seq_0000,2,2,C_grid,0.05,484272,24213,24213,29090,0.2726842226992546,0.3193591766857628,0.2960216996925087,0.36228472308264154,0.5697834307322104,0.4429372070594331,0.6043860735968282,0.6836369886558955,0.6415734119180323,0.8516912402428447,0.8240976280508766,0.8376672553392535,0.14511808356683192
apartment_2,seq_0000,2,2,C_grid,0.02,484272,9685,9685,29090,0.1848105971183249,0.4198461284178137,0.3023283627680693,0.49344346928239546,0.40154692334135444,0.44277728245185205,0.7562209602478059,0.5618769336541767,0.6447216345232265,0.9268972638100155,0.7497078033688552,0.8289395340655648,0.13822199899547966
apartment_2,seq_0000,2,2,oracle,1.0,17123,17123,17123,29090,0.3773288690623718,0.3171456861061542,0.347237277584263,0.31939496583542604,0.45221725678927466,0.37437435812276315,0.4981603690942008,0.6368167755242351,0.5590189748661107,0.7506862115283537,0.8378824338260571,0.7918912308818885,0.10914584715159555
apartment_2,seq_0000,2,2,oracle,0.5,17123,8561,8561,29090,0.08789527512320822,0.3378838510551818,0.21288956308919502,0.6388272398084336,0.45221725678927466,0.5295635564805997,0.9963789276953627,0.6368167755242351,0.7770174935978756,1.0,0.8179443107597112,0.8998562892368203,0.15945305770887166
apartment_2,seq_0000,2,2,oracle,0.25,17123,4280,4280,29090,0.04598266985185527,0.3865069695930682,0.21624481972246173,1.0,0.4190787212100378,0.5906349167898065,1.0,0.5645582674458577,0.721683914485971,1.0,0.7730491577861808,0.8719996897902206,0.1871087569649859
apartment_2,seq_0000,2,2,oracle,0.1,17123,1712,1712,29090,0.02742057764618039,0.4575634332690502,0.2424920054576153,1.0,0.26452389137160537,0.4183770558651624,1.0,0.4291509109659677,0.6005676624813585,1.0,0.7107940873152286,0.830952237426407,0.11533788914198936
apartment_2,seq_0000,2,2,oracle,0.05,17123,856,856,29090,0.01997040613222928,0.533306675831097,0.2766385409816632,1.0,0.17071158473702303,0.2916373032652102,1.0,0.33392918528704024,0.5006700340171116,1.0,0.6333447920247508,0.77551879446058,0.05829699334404407
apartment_2,seq_0000,2,2,oracle,0.02,17123,342,342,29090,0.0118634175739698,0.6459646493152049,0.32891403344458736,1.0,0.08081815056720522,0.14954995070131355,1.0,0.20611894121691302,0.34178874764863476,1.0,0.5279477483671364,0.6910547156227501,0.02351494659186967
apartment_2,seq_0000,4,4,A_point,1.0,31749,31749,31749,45945,0.5117779044059125,0.3112942359844499,0.41153607019518124,0.3281678163091751,0.5682664054848188,0.4160634229170984,0.47210935777504803,0.7091740124061378,0.5668541452445279,0.6968408453809569,0.8673196212863206,0.772789941942975,0.14010097367472052
apartment_2,seq_0000,4,4,A_point,0.5,31749,15874,15874,45945,0.22110495468681798,0.3243365749604626,0.27272076482364027,0.47618747637646464,0.5239743171182936,0.4989392903778208,0.6470328839611944,0.692218957449124,0.6688636364304158,0.876023686531435,0.8553705517466537,0.8655739374953124,0.15827938330107455
apartment_2,seq_0000,4,4,A_point,0.25,31749,7937,7937,45945,0.14502390409146665,0.3701857263036148,0.25760481519754075,0.6101801688295325,0.42524757862661877,0.5011989295404287,0.7787577170215446,0.607313091740124,0.6824323170955077,0.9416656167317626,0.8171727064968984,0.875013274929335,0.1360916613621897
apartment_2,seq_0000,4,4,A_point,0.1,31749,3174,3174,45945,0.08583044116168592,0.787859204735618,0.43684482294865196,0.7722117202268431,0.25600174121231906,0.38452627275650364,0.9143037177063642,0.3530307976928937,0.5093799101554005,0.9918084436042848,0.5113505278049842,0.6747945902794398,0.08424060298536874
apartment_2,seq_0000,4,4,A_point,0.05,31749,1587,1587,45945,0.06728413275585848,1.0228703490659041,0.5450772409108813,0.8664146187775678,0.15823266949613668,0.2675947120313487,0.9735349716446124,0.2368048753944934,0.38094726570633264,0.9987397605545053,0.3855914680596365,0.5563777259684763,0.05035231188602582
apartment_2,seq_0000,4,4,A_point,0.02,31749,634,634,45945,0.05954244648209291,1.2085915399522749,0.6340669932171838,0.916403785488959,0.07263031885950594,0.1345933347525311,0.9905362776025236,0.12736968114049407,0.2257153901893241,1.0,0.2842311459353575,0.44264795607077484,0.023230146633731012
apartment_2,seq_0000,4,4,B_argmax,1.0,34282,34282,34282,45945,0.48925467178828946,0.2987818153830291,0.3940182435856593,0.3025202730295782,0.5764936336924584,0.39681058543162634,0.46190420628901463,0.7375557732070954,0.5680558248558201,0.7113645644944869,0.8782021982805528,0.7860279152129693,0.13553669538448382
apartment_2,seq_0000,4,4,B_argmax,0.5,34282,17141,17141,45945,0.23446659963810396,0.3202673065908463,0.2773669531144751,0.45440756081908873,0.5201218848623353,0.4850491035982164,0.6346770900180853,0.7031450647513331,0.667159027029077,0.8768449915407502,0.8629665904886277,0.8698504373149685,0.16242851142201686
apartment_2,seq_0000,4,4,B_argmax,0.25,34282,8570,8570,45945,0.14450539564567755,0.36359881108883507,0.2540521033672563,0.6114352392065344,0.42727173794754597,0.5030273273294787,0.7691948658109685,0.608531940363478,0.6794955895636481,0.9564760793465578,0.8321906627489389,0.8900153881571102,0.15069701041316763
apartment_2,seq_0000,4,4,B_argmax,0.1,34282,3428,3428,45945,0.08699221025586404,0.7152554474631512,0.4011238288595076,0.7969661610268378,0.2770051148111873,0.41111658738471824,0.8996499416569428,0.37170529981499617,0.5260601291972078,0.9964994165694282,0.5576014800304712,0.7150752576544781,0.09384365941138899
apartment_2,seq_0000,4,4,B_argmax,0.05,34282,1714,1714,45945,0.0678736233992515,0.99287665189805,0.5303751376486507,0.8885647607934656,0.17007291326586135,0.2855005091856555,0.9539089848308051,0.24479268690825987,0.38960476817203277,0.9976662777129521,0.39682228751768417,0.567801306331729,0.0533087293044236
apartment_2,seq_0000,4,4,B_argmax,0.02,34282,685,685,45945,0.05727283883609669,1.1982715250077538,0.6277721819219253,0.9372262773722628,0.07757100881488736,0.14328297643906027,0.9795620437956204,0.13546631842420284,0.23801666080834571,1.0,0.2915224725214931,0.4514400310082745,0.024510575762347137
apartment_2,seq_0000,4,4,C_on_B,1.0,34282,34282,34282,45945,0.48925467178828946,0.2987818153830291,0.3940182435856593,0.3025202730295782,0.5764936336924584,0.39681058543162634,0.46190420628901463,0.7375557732070954,0.5680558248558201,0.7113645644944869,0.8782021982805528,0.7860279152129693,0.13553669538448382
apartment_2,seq_0000,4,4,C_on_B,0.5,34282,17141,17141,45945,0.2535556223175339,0.3888003255938357,0.3211779739556848,0.4487486144332303,0.46779845467406683,0.45807556522646775,0.632985240067674,0.6187833278920448,0.625803720242038,0.858993057581238,0.8117531831537708,0.8347052733655141,0.15838619312876323
apartment_2,seq_0000,4,4,C_on_B,0.25,34282,8570,8570,45945,0.1594077973206768,0.579053230301792,0.3692305138112344,0.6483080513418903,0.3646098596147568,0.46672984065142115,0.8067677946324388,0.47480683425835235,0.5977940791205583,0.929171528588098,0.6514963543367069,0.7659444086489468,0.1539433239294286
apartment_2,seq_0000,4,4,C_on_B,0.1,34282,3428,3428,45945,0.07295230278213855,1.0421879112575732,0.5575701070198559,0.8742707117852976,0.2289694199586462,0.36289698317604957,0.9556592765460911,0.289737729894439,0.4446623011089571,0.9836639439906651,0.41266731962128633,0.5814178537042913,0.10092968054594006
apartment_2,seq_0000,4,4,C_on_B,0.05,34282,1714,1714,45945,0.05565825629228622,1.23879973674851,0.6472289965203981,0.9317386231038507,0.15664381325497878,0.26819817373791566,0.9789964994165694,0.21575797148764828,0.35358946788082196,0.9976662777129521,0.3301556208510175,0.4961284787917283,0.056178042763157895
apartment_2,seq_0000,4,4,C_on_B,0.02,34282,685,685,45945,0.04808034909875776,1.5066972306433715,0.7773887898710646,0.9635036496350365,0.084535858091196,0.15543423162091957,0.9927007299270073,0.1334639242572641,0.2352937193275291,1.0,0.24457503536837524,0.39302577734252037,0.021882525390011516
apartment_2,seq_0000,4,4,C_grid,1.0,609102,609102,609102,45945,1.3078050254232145,0.048374513627465116,0.6780897695253398,0.06249692169784371,1.0,0.11764160520667707,0.15109948744216897,1.0,0.2625307179623954,0.40696303738946843,1.0,0.5784985483976364,0.030922571260642715
apartment_2,seq_0000,4,4,C_grid,0.5,609102,304551,304551,45945,1.398747590550336,0.18677036542141032,0.7927589779858731,0.08397936634586654,0.8814669713788225,0.15334883943039596,0.18075461909499557,0.8938078136902818,0.3006989374995228,0.39170450926117467,0.9186853846990968,0.5492307433651243,0.046502446475263415
apartment_2,seq_0000,4,4,C_grid,0.25,609102,152275,152275,45945,0.7871773290376893,0.22392425792663648,0.5055507934821629,0.14318831062222953,0.8267276090978344,0.2440989518465475,0.2922672795928419,0.8617912721732506,0.43650019370244336,0.539845673945165,0.8992708673413864,0.6746743206844975,0.07976273111629961
apartment_2,seq_0000,4,4,C_grid,0.1,609102,60910,60910,45945,0.3979216493720981,0.28526609484783894,0.3415938721099685,0.249991791167296,0.67994341059963,0.3655744417142834,0.47361681168937775,0.7725106105125694,0.5872176566031533,0.7491544902314891,0.8664490151267821,0.803543899336783,0.12940460004532064
apartment_2,seq_0000,4,4,C_grid,0.05,609102,30455,30455,45945,0.2728524299119524,0.3712532571189023,0.32205284351542735,0.3618125102610409,0.5493960169768201,0.4362960751308066,0.6275816778854046,0.6585917945369464,0.6427129035379937,0.8548350024626498,0.8142561758624443,0.8340523143823453,0.1621984862417769
apartment_2,seq_0000,4,4,C_grid,0.02,609102,12182,12182,45945,0.1626425491669937,0.5942467342730101,0.3784446417200019,0.5469545230668199,0.3865708999891174,0.45298541852863855,0.8287637497947792,0.4785939710523452,0.6067831745721518,0.9343293383680841,0.6426814669713788,0.7615371407522363,0.16281772512559045
apartment_2,seq_0000,4,4,oracle,1.0,34282,34282,34282,45945,0.4892546717882896,0.2987818153830291,0.39401824358565934,0.3025202730295782,0.5764936336924584,0.39681058543162634,0.46190420628901463,0.7375557732070954,0.5680558248558201,0.7113645644944869,0.8782021982805528,0.7860279152129693,0.13553669538448382
apartment_2,seq_0000,4,4,oracle,0.5,34282,17141,17141,45945,0.09477452119683928,0.3051118337863462,0.19994317749159274,0.6050405460591564,0.5764936336924584,0.5904222305312207,0.9238084125780293,0.7375557732070954,0.8202418637214233,1.0,0.8704538034606595,0.9307407665991762,0.21392900526386827
apartment_2,seq_0000,4,4,oracle,0.25,34282,8570,8570,45945,0.044833670011780846,0.34017079157669705,0.19250223079423895,1.0,0.5545761236260747,0.7134756737836891,1.0,0.6843399717052998,0.8125912620982852,1.0,0.8373707693981934,0.9114880712644222,0.2792923163103352
apartment_2,seq_0000,4,4,oracle,0.1,34282,3428,3428,45945,0.028568611254003427,0.3894585472010478,0.20901357922752561,1.0,0.3900750897812602,0.5612288036074968,1.0,0.5858961802154751,0.7388833992094862,1.0,0.8095331374469474,0.8947425396023527,0.1502454146215448
apartment_2,seq_0000,4,4,oracle,0.05,34282,1714,1714,45945,0.02204303005284034,0.441764014803294,0.2319035224280672,1.0,0.2595712264664273,0.41215807572013624,1.0,0.47545978887800633,0.6444903378079363,1.0,0.7715964740450538,0.8710747456877488,0.0824948638255281
apartment_2,seq_0000,4,4,oracle,0.02,34282,685,685,45945,0.014893932078825113,0.5382843755007419,0.27658915378978355,1.0,0.13002502992708673,0.23012769891561857,1.0,0.31402764174556536,0.477962002882083,1.0,0.6792469256719992,0.8089899291019145,0.033843546422329326
apartment_2,seq_0000,8,8,A_point,1.0,53387,53387,53387,58523,0.6220273440690658,0.33898849069743825,0.48050791738325205,0.25594245790173636,0.6042410676144422,0.35957662387827466,0.3857493397268998,0.7298156280436752,0.50472344466471,0.6305280311686365,0.8427626745040412,0.7213586400177916,0.1218909155513443
apartment_2,seq_0000,8,8,A_point,0.5,53387,26693,26693,58523,0.28891246903975143,0.3530823919839071,0.3209974305118293,0.40141610159967034,0.5484852109427063,0.46356561940611457,0.5629565803768778,0.7065939886882081,0.626649690495911,0.8240737271943955,0.8381661910701775,0.8310602212039923,0.15562828149648011
