method,N_req,frac,N,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
C_grid,1,0.05,1.0,409582.8205128205,20478.897435897437,20478.897435897437,14955.076923076924,0.3562107351367704,0.3284812942530656,0.342346014694918,0.3089830483550518,0.5921222697588832,0.3884237181803359,0.5474391320515947,0.695333693116763,0.5982050786980726,0.7869369478936681,0.8188781549858225,0.7963103924266084,0.11451214024857478
C_grid,1,0.1,1.0,409582.8205128205,40958.05128205128,40958.05128205128,14955.076923076924,0.47143466102319254,0.23901097848332567,0.3552228197532591,0.2211388599041766,0.6826831705316838,0.3205316658765948,0.4379255791495835,0.7683424677348699,0.5420447486597416,0.7134492156374838,0.8774960085285927,0.7789482105963721,0.09262676132603147
C_grid,1,0.25,1.0,409582.8205128205,102395.58974358975,102395.58974358975,14955.076923076924,0.6856375575647223,0.17155074610048496,0.4285941518326037,0.13377298347684854,0.7996539627362511,0.221777178707558,0.30237108479768177,0.8562339462579053,0.43213097488325264,0.5964495069392123,0.9262673386631326,0.712539101348257,0.05906358776501172
C_grid,1,0.5,1.0,409582.8205128205,204791.35897435897,204791.35897435897,14955.076923076924,0.7877192067868752,0.10886988618903697,0.4482945464879561,0.09075407465882106,0.9064632825503285,0.16100313284205864,0.22433327813598689,0.9315858689832169,0.34948115020582926,0.5235251803994715,0.9596732654465109,0.6614705945330829,0.0397703656277979
C_grid,1,1.0,1.0,409582.8205128205,409582.8205128205,409582.8205128205,14955.076923076924,0.9602559708138896,0.04843902497088115,0.5043474978923853,0.0566963871233146,1.0,0.1057090740311203,0.14793836758072154,1.0,0.2515969137765267,0.41081655464566313,1.0,0.5657679357995524,0.02427415847677319
C_grid,2,0.02,2.0,503260.0512820513,10064.794871794871,10064.794871794871,24069.0,0.25910441024433933,0.5051042471733002,0.3821043287088198,0.47975539528678607,0.43054087519526246,0.43091256800533034,0.7108545250678469,0.5600887971701071,0.610634609283767,0.8580789449956274,0.7263493075821988,0.7792582335974872,0.13305515758279368
C_grid,2,0.05,2.0,503260.0512820513,25162.666666666668,25162.666666666668,24069.0,0.3323046920689018,0.30822350422461803,0.3202640981467599,0.3474340852906178,0.6001108718913617,0.4189149457387303,0.5938742359565907,0.7072129842748843,0.6290471043759632,0.8162290501561894,0.8335544322210146,0.8174298644547144,0.13621650996882498
C_grid,2,0.1,2.0,503260.0512820513,50325.717948717946,50325.717948717946,24069.0,0.4547502193509645,0.20788636132135493,0.33131829033615967,0.24971149559641398,0.7087404587997415,0.3539633477616185,0.47624658367417894,0.794111626893527,0.5783416888603334,0.7494827558988544,0.8964514786202006,0.8068639407679867,0.11176675996539205
C_grid,2,0.25,2.0,503260.0512820513,125814.8717948718,125814.8717948718,24069.0,0.7457496687911664,0.1391820246620233,0.44246584672659484,0.14804536498966,0.8332030714256865,0.24383816702889,0.31797760208767645,0.8859843992495061,0.453708656091964,0.6076074199880027,0.9439211475585967,0.7240586300209297,0.07082148024206829
C_grid,2,0.5,2.0,503260.0512820513,251629.97435897434,251629.97435897434,24069.0,0.9523047950584485,0.09348814204270468,0.5228964685505765,0.09689302146315756,0.9274278084879376,0.1714557093962941,0.22375357523610306,0.947831963239862,0.3506461951228319,0.5028397304083817,0.970289406217077,0.6449330325258865,0.04641999690631243
C_grid,2,1.0,2.0,503260.0512820513,503260.0512820513,503260.0512820513,24069.0,1.1264373588895467,0.04847472878238882,0.5874560438359677,0.05859858009226013,1.0,0.10911515986216568,0.14274982906306347,1.0,0.24426208387030593,0.3818910897846157,1.0,0.5368938814008208,0.027387634605702784
C_grid,4,0.02,4.0,545126.9230769231,10902.102564102564,10902.102564102564,34478.53846153846,0.2461417886111662,0.6666425964157282,0.45639219251344715,0.5071731922647111,0.3915180728152753,0.4225463344969408,0.7415647831249657,0.49495883005584246,0.5811470972563293,0.8701086588873358,0.6472806733661773,0.7352357402130613,0.13739092381610415
C_grid,4,0.05,4.0,545126.9230769231,27255.94871794872,27255.94871794872,34478.53846153846,0.3039108408170888,0.3862573673056898,0.3450841040613893,0.3635517013192601,0.5670523194941557,0.4225919867278491,0.6183994897002927,0.6570015399350537,0.6219643778948422,0.8331906748110817,0.7789917237086658,0.7992552953156412,0.14509328833633756
C_grid,4,0.1,4.0,545126.9230769231,54512.35897435898,54512.35897435898,34478.53846153846,0.4090774291738816,0.2532298926420403,0.33115366090796095,0.2593511574339244,0.6868994858430241,0.36143364998870425,0.48594888118017293,0.7631592558582294,0.578046491205902,0.7605237394255029,0.8664335060241086,0.8035285341492354,0.12121332642037885
C_grid,4,0.25,4.0,545126.9230769231,136281.5641025641,136281.5641025641,34478.53846153846,0.69617718345147,0.15691271729478076,0.4265449503731254,0.15608899185993283,0.8317896882790787,0.25569895899150025,0.3246678603996263,0.8758758320704825,0.4606696532021041,0.6178274302894362,0.9311473185162075,0.7307768464229304,0.0791280805983012
C_grid,4,0.5,4.0,545126.9230769231,272563.41025641025,272563.41025641025,34478.53846153846,0.9873245548189431,0.10187166579733566,0.5445981103081393,0.10085698813499569,0.9268920746735552,0.17832664925078776,0.22249267227201266,0.9430437483349899,0.350213893356032,0.4930751254974538,0.9634343104363092,0.6376435297759283,0.05172541319337748
C_grid,4,1.0,4.0,545126.9230769231,545126.9230769231,545126.9230769231,34478.53846153846,1.2045975014927055,0.048612917297380195,0.6266052093950429,0.060373135698279776,1.0,0.1126175676491652,0.13978026159406345,1.0,0.2413166986277949,0.36514659085156165,1.0,0.5231628986634763,0.030176882987508674
C_grid,8,0.02,8.0,577330.2564102564,11546.205128205129,11546.205128205129,44439.41025641026,0.24589218179412625,0.8337968776541345,0.5398445297241304,0.5006794567145303,0.3455150982694693,0.39207454701896205,0.7440651206597648,0.427805014004702,0.5335505362854052,0.8717518899635428,0.5657392066039615,0.6807306179306318,0.13253901296469006
C_grid,8,0.05,8.0,577330.2564102564,28866.076923076922,28866.076923076922,44439.41025641026,0.30114773657165345,0.47853812966603587,0.38984293311884466,0.35707901876732495,0.5129210992878378,0.4029891457758447,0.6120501728726302,0.5942289502427676,0.5892659427266299,0.8357003394795769,0.7216765279432945,0.769271156370439,0.14345546367783094
C_grid,8,0.1,8.0,577330.2564102564,57732.717948717946,57732.717948717946,44439.41025641026,0.41013363599682345,0.3099038071066067,0.3600187215517151,0.2559982104778212,0.6423951041902254,0.3526638140993724,0.48069295665937606,0.7161341507095305,0.5607959056633826,0.760258786563496,0.827239363107247,0.7870932641802737,0.1227555475064668
C_grid,8,0.25,8.0,577330.2564102564,144332.33333333334,144332.33333333334,44439.41025641026,0.701379871533372,0.1832524995072316,0.44231618552030183,0.15575426229383726,0.8098850079174819,0.2549691437340453,0.31911602443291504,0.8525067696114126,0.45280448238100374,0.6131119075868221,0.9121582827225694,0.7224712266051151,0.08215865827019264
C_grid,8,0.5,8.0,577330.2564102564,288665.0512820513,288665.0512820513,44439.41025641026,1.0095043146819753,0.10941088259167234,0.5594575986368238,0.10018057444028007,0.9184432594992122,0.17767174547956197,0.2146589945475497,0.9337686851451551,0.3412079060531627,0.47876876438466953,0.9567706204166271,0.6256322360481649,0.05364385208413424
C_grid,8,1.0,8.0,577330.2564102564,577330.2564102564,577330.2564102564,44439.41025641026,1.2810217542585327,0.0485214269671967,0.6647715906128647,0.05934033132980241,1.0,0.11105903860868274,0.13201699054582075,1.0,0.23028391231626452,0.3394250816227825,1.0,0.49744570331755467,0.03121512213949934
C_grid,16,0.02,15.692307692307692,596788.3333333334,11935.410256410256,11935.410256410256,54121.41025641026,0.24444191820555636,0.9748169786590162,0.6096294484322862,0.4995158034091409,0.30672467102512707,0.36651334173765526,0.7431403373523056,0.37725028800331045,0.4926830746592813,0.8735380231918041,0.5052410921418896,0.6356136787161252,0.12780709498474385
C_grid,16,0.05,15.692307692307692,596788.3333333334,29839.076923076922,29839.076923076922,54121.41025641026,0.30230110906455704,0.5716837432453681,0.4369924261549625,0.35279501751265013,0.4664917246110674,0.38631736780968406,0.6060805620791254,0.5397624305393024,0.5595371191872014,0.8352074808350745,0.6692070664768076,0.7381424335761844,0.14007032706626818
C_grid,16,0.1,15.692307692307692,596788.3333333334,59678.51282051282,59678.51282051282,54121.41025641026,0.4047310401451586,0.37186619957015105,0.3882986198576548,0.2536626476203958,0.6006768059516443,0.34493256009881296,0.47530852862080225,0.6730026735331736,0.5448709355257721,0.758338881724335,0.789377613216394,0.7693351277356326,0.1223448969158214
C_grid,16,0.25,15.692307692307692,596788.3333333334,149196.97435897434,149196.97435897434,54121.41025641026,0.6973182073039496,0.22138936174950985,0.45935378452672976,0.15558764852586782,0.7816167069697005,0.2538801311925766,0.3150602951811271,0.8239787823315439,0.4457209927630234,0.6071996500697843,0.8881326928036302,0.7125332141002306,0.08357193651240642
C_grid,16,0.5,15.692307692307692,596788.3333333334,298394.1282051282,298394.1282051282,54121.41025641026,1.0180429592980698,0.12199590375660034,0.570019431527335,0.09975544968416886,0.9024713217453728,0.17702031619802727,0.21007160504644587,0.9195039078262653,0.3350578907956866,0.4692771733562849,0.9463239353224758,0.6162402826209991,0.05489831447812312
C_grid,16,1.0,15.692307692307692,596788.3333333334,596788.3333333334,596788.3333333334,54121.41025641026,1.3194626011804367,0.048649812290785015,0.684056206735611,0.05944891804546271,1.0,0.1113693351827348,0.1288538005581638,1.0,0.22561179307216428,0.3277253735721205,1.0,0.4848991503756555,0.032380344468429016
C_on_B,-1,0.02,23.666666666666668,76630.28205128205,1532.076923076923,1532.076923076923,59403.743589743586,0.19368618545266952,2.039499995191892,1.1165930903222807,0.8263490857714547,0.07333268862424482,0.13442808761646066,0.8718983964160251,0.09451926510326428,0.17016401191965608,0.8859500812450042,0.1611088374977043,0.2719966342227823,0.044363849442963184
C_on_B,-1,0.05,23.666666666666668,76630.28205128205,3831.076923076923,3831.076923076923,59403.743589743586,0.2359069411445298,1.607425193794738,0.9216660674696338,0.7044278851786894,0.13728860363207832,0.22913854489679372,0.8161176463887434,0.17853432816813916,0.29249817809475875,0.8590835227577878,0.2810997828579422,0.42262741324775366,0.07844334592645658
C_on_B,-1,0.1,23.666666666666668,76630.28205128205,7662.589743589743,7662.589743589743,59403.743589743586,0.25207776438365537,1.2603819768499207,0.756229870616788,0.5934674165062647,0.21804631007223138,0.31732676478569377,0.765374587689314,0.2775606016952706,0.4064036452497876,0.8584211815413252,0.40304515804381946,0.5464533286984962,0.11194340149478176
C_on_B,-1,0.25,23.666666666666668,76630.28205128205,19157.20512820513,19157.20512820513,59403.743589743586,0.2802588987414321,0.8390639887310568,0.5596614437362445,0.4476190270035629,0.36144081359499214,0.3959762004856101,0.662327288481509,0.43450130881549553,0.5226359344945979,0.8484929738411244,0.5584878219977406,0.671790319116261,0.1450294586662236
C_on_B,-1,0.5,23.666666666666668,76630.28205128205,38314.94871794872,38314.94871794872,59403.743589743586,0.3441068124455714,0.5054004921651367,0.42475365230535406,0.3286955138248193,0.49376355272316386,0.39069992792906977,0.5373346554591812,0.5789304575319992,0.5542976227336955,0.7977581881244741,0.7156763048162179,0.7530898075347167,0.1397585002084316
C_on_B,-1,1.0,23.666666666666668,76630.28205128205,76630.28205128205,76630.28205128205,59403.743589743586,0.5269640586618275,0.24423906558829026,0.38560156212505886,0.2182640206426173,0.6510024122552319,0.32435470132533567,0.38283112750912723,0.7675174054421107,0.5076551182881484,0.6707532629135605,0.8712964625625946,0.7554335601641676,0.10811648191437537
C_on_B,1,0.02,1.0,9813.153846153846,195.71794871794873,195.71794871794873,14955.076923076924,0.11549798443331988,1.6648504745459514,0.8901742294896356,0.9070184671106096,0.06676489786735013,0.12412980525349522,0.9244977773423967,0.1015666928657399,0.18248192297939844,0.9406415978061691,0.18795209577461608,0.31184029553630416,0.017747808119476804
C_on_B,1,0.05,1.0,9813.153846153846,490.20512820512823,490.20512820512823,14955.076923076924,0.18087333884226028,1.406441661878868,0.793657500360564,0.8204793414591507,0.11532982695374237,0.20144381026138009,0.8461093237086639,0.15450686473030947,0.2601859261363078,0.8805926668289873,0.2642778376544324,0.4047130262708865,0.03889660644560517
C_on_B,1,0.1,1.0,9813.153846153846,980.8974358974359,980.8974358974359,14955.076923076924,0.2128289804696984,1.0832790228565723,0.6480540016631353,0.7297574672810797,0.18237635756879908,0.2899298918600273,0.8016173413983642,0.2641391519154494,0.39512707675285036,0.8653709807781929,0.4314123589352902,0.5737828807273764,0.0619987941755809
C_on_B,1,0.25,1.0,9813.153846153846,2452.923076923077,2452.923076923077,14955.076923076924,0.24146170478304382,0.7065575737581813,0.47400963927061257,0.5478987616578542,0.28886669463183523,0.37536585609243217,0.7078549840546133,0.43779611154830417,0.5386231586624073,0.8679094709077978,0.6451279093596407,0.7369846598050765,0.09173268726605964
C_on_B,1,0.5,1.0,9813.153846153846,4906.307692307692,4906.307692307692,14955.076923076924,0.30420654016996646,0.47410399787039453,0.3891552690201805,0.43963042488379184,0.3824939555113871,0.4056754149495435,0.6147618312381828,0.5524508151196265,0.5786219850795552,0.8179298309178886,0.7559041953254442,0.7829340237781134,0.11384224995242484
C_on_B,1,1.0,1.0,9813.153846153846,9813.153846153846,9813.153846153846,14955.076923076924,0.3976212368739396,0.3027498904912686,0.35018556368260406,0.32430353851024485,0.4694841918550891,0.3804701219436487,0.5009183138229476,0.648074729994925,0.561717684362239,0.7559645839089304,0.8497599077498476,0.7974569752091331,0.11479495879008204
C_on_B,2,0.02,2.0,16527.97435897436,330.1025641025641,330.1025641025641,24069.0,0.12342898280094744,1.5276974978634192,0.8255632403321834,0.8544745142543257,0.06385178929720126,0.11859475774715793,0.9016349942837365,0.10541167241795872,0.18831072592492173,0.9370560914436785,0.21117572292271833,0.34338748106381056,0.018835849162947955
C_on_B,2,0.05,2.0,16527.97435897436,825.9487179487179,825.9487179487179,24069.0,0.16660999585075364,1.2253736054724667,0.6959918006616101,0.7905352399175317,0.1185558241657186,0.20538292885518108,0.850319273648059,0.17449103733444388,0.28854708506723825,0.89819806291139,0.31627582831018825,0.46659675256281347,0.041747088503647674
C_on_B,2,0.1,2.0,16527.97435897436,1652.3589743589744,1652.3589743589744,24069.0,0.19710536741645668,0.9588008628594943,0.5779531151379754,0.7139096368856418,0.19001137234040547,0.29829704936437995,0.8094867289267405,0.27624146189970616,0.40977054757801834,0.8783308827315448,0.4555032654342679,0.5976642226375574,0.07004273539540054
C_on_B,2,0.25,2.0,16527.97435897436,4131.51282051282,4131.51282051282,24069.0,0.2314513714768251,0.6235780023445147,0.4275146869106699,0.5756466860857017,0.3189535533278148,0.40746996476948194,0.7389363619032018,0.45942437718374035,0.5634188154164675,0.8704828658381424,0.6640043501579063,0.7502960068294947,0.11275670364029057
C_on_B,2,0.5,2.0,16527.97435897436,8263.692307692309,8263.692307692309,24069.0,0.284361417565647,0.39635288138033875,0.3403571494729929,0.4557920873376308,0.4288037802330598,0.43851722724774006,0.6410286376656911,0.598140651296207,0.6154498390514724,0.837007329835118,0.7918322596193025,0.8111988468118211,0.13496745685734354
C_on_B,2,1.0,2.0,16527.97435897436,16527.97435897436,16527.97435897436,24069.0,0.4288826873943247,0.2378372119694418,0.3333599496818832,0.3210301522620089,0.5248984975621489,0.39573555822104567,0.49986317877441905,0.7156504551913832,0.5855593453953741,0.751579459067892,0.8934126174460693,0.8130951442656892,0.12578865259041805
C_on_B,4,0.02,4.0,29343.02564102564,586.3333333333334,586.3333333333334,34478.53846153846,0.12932607766753498,1.7111677783235772,0.9202469279955562,0.9058124946974186,0.07150536060954357,0.13227999107856486,0.9259674431349958,0.1028220932230348,0.18451521096619977,0.9333239151012742,0.18951560393066438,0.313549715273848,0.02806366017963376
C_on_B,4,0.05,4.0,29343.02564102564,1466.6923076923076,1466.6923076923076,34478.53846153846,0.19256667728841,1.3628834607664213,0.7777250690274158,0.8126123622734992,0.13172606522876493,0.22615246723613966,0.8579757429155879,0.18122285780944325,0.29848075068461877,0.8817879414338459,0.3038936609466094,0.45102291472600653,0.05639939760414336
C_on_B,4,0.1,4.0,29343.02564102564,2933.871794871795,2933.871794871795,34478.53846153846,0.21885173080794706,1.0671381666222663,0.6429949487151067,0.7246813025709914,0.2100558101642719,0.3247942762948715,0.8189146411047543,0.2839573559471811,0.4204138583198198,0.8699521150619742,0.4438366041691938,0.5843805383283949,0.09051960840345073
C_on_B,4,0.25,4.0,29343.02564102564,7335.358974358975,7335.358974358975,34478.53846153846,0.24557855320502497,0.6827949625316896,0.46418675786835734,0.5722924723110269,0.35747744715807855,0.43806992484597845,0.738455895494753,0.4705609642016036,0.5720636703370638,0.8640120695629904,0.6395658360655537,0.7313292769405951,0.1392222025523299
C_on_B,4,0.5,4.0,29343.02564102564,14671.333333333334,14671.333333333334,34478.53846153846,0.28395008743197847,0.4123317002703,0.3481408938511392,0.4375731746141072,0.48920472080561894,0.459570415879305,0.6348658939757529,0.6241922003719605,0.6267989852054322,0.840546859149447,0.7782380573129147,0.806149529083919,0.15337498487023127
C_on_B,4,1.0,4.0,29343.02564102564,29343.02564102564,29343.02564102564,34478.53846153846,0.44034527736626916,0.22360479240409914,0.33197503488518415,0.29197868508421976,0.603451148732942,0.3917541857194707,0.4687753629994199,0.7689070802470974,0.5796817019186555,0.7362109547655048,0.9024748033979987,0.8080025947587084,0.12864508325023832
C_on_B,8,0.02,8.0,45334.64102564102,906.2051282051282,906.2051282051282,44439.41025641026,0.16077137930548774,1.884372095190215,1.0225717372478513,0.8732572934163685,0.07162043197980163,0.1321662648057197,0.8977685470922017,0.09524972287229842,0.1718572236843369,0.9076342504132032,0.16857370007491626,0.2834956071510676,0.03572885182565472
C_on_B,8,0.05,8.0,45334.64102564102,2266.2820512820513,2266.2820512820513,44439.41025641026,0.21943804990237795,1.4959426169434895,0.8576903334229338,0.7737294633629076,0.13352151992993486,0.22730272991142178,0.8379945778347986,0.17573125969099576,0.28997584431669887,0.865859065157293,0.28386512670823505,0.42670115538296616,0.06727792859190454
C_on_B,8,0.1,8.0,45334.64102564102,4533.0,4533.0,44439.41025641026,0.24092603319915618,1.168364766155858,0.7046453996775072,0.6698288584206894,0.21265843024249223,0.32222348191735944,0.7938363396513898,0.27792374603541836,0.41082984162494796,0.8577570464797258,0.42041684507136606,0.5614037635723486,0.10166263447976334
C_on_B,8,0.25,8.0,45334.64102564102,11333.23076923077,11333.23076923077,44439.41025641026,0.2595410064996456,0.7640437317959413,0.5117923691477936,0.5180304894516679,0.3606806567999102,0.4231307251200664,0.7104971910228521,0.4510256701949183,0.5495588328134934,0.8584999696638786,0.5955107869286109,0.7001883854881422,0.14546796749075486
C_on_B,8,0.5,8.0,45334.64102564102,22667.05128205128,22667.05128205128,44439.41025641026,0.3006161838988349,0.4599001149194659,0.3802581494091504,0.3907889367846072,0.49793159365101514,0.4352464643025063,0.5997279676848737,0.6028041378881486,0.5985404128362329,0.8290330529023023,0.7451239759217407,0.7831419217125573,0.15158104450979798
C_on_B,8,1.0,8.0,45334.64102564102,45334.64102564102,45334.64102564102,44439.41025641026,0.4683501175931727,0.22727229325395826,0.3478112054235655,0.25921010234664404,0.6368272568189732,0.36667804036719015,0.43410761960864164,0.779908664658511,0.5550274432490494,0.7135581413438841,0.8932427254191956,0.7909170301150598,0.12159250568810648
C_on_B,16,0.02,15.692307692307692,63971.333333333336,1278.923076923077,1278.923076923077,54121.41025641026,0.1797318710436698,1.9955349569658387,1.0876334140047543,0.84771994809716,0.07271899251440714,0.13372902583513793,0.883145532099523,0.09431983586525262,0.17010614193936707,0.8956977532572882,0.1624505748229561,0.27436706792699045,0.04160147985314525
C_on_B,16,0.05,15.692307692307692,63971.333333333336,3198.1794871794873,3198.1794871794873,54121.41025641026,0.2318126291719833,1.5712426163795017,0.9015276227757425,0.7325393744407334,0.136801046860718,0.23010765560897165,0.8239825052399755,0.17680336605838004,0.2906865050787307,0.8613508493764658,0.2813000405941297,0.4231616593969453,0.07576644404775204
C_on_B,16,0.1,15.692307692307692,63971.333333333336,6396.717948717948,6396.717948717948,54121.41025641026,0.2506274354840033,1.2276502059926504,0.7391388207383269,0.6197538848716412,0.2161181738617759,0.31966137914802906,0.7745415871697148,0.27786083775056586,0.4081872870715179,0.8569462336423825,0.40830784724285063,0.550853738523935,0.1095890596449425
C_on_B,16,0.25,15.692307692307692,63971.333333333336,15992.51282051282,15992.51282051282,54121.41025641026,0.27274811684387995,0.8146469440744696,0.5436975304591748,0.46877899207834717,0.3613326803619624,0.40552088186440355,0.6779720538500349,0.4394180081392601,0.531326437067306,0.8518036205222941,0.5688614140742175,0.6799190589804766,0.14574632569010773
C_on_B,16,0.5,15.692307692307692,63971.333333333336,31985.46153846154,31985.46153846154,54121.41025641026,0.327317362176676,0.4893929299706339,0.4083551460736549,0.3474673538411622,0.4965407487593924,0.40605055054945655,0.5579790624403117,0.5863169604389458,0.5692654198202417,0.8100166737553117,0.7265831623303348,0.764605771338423,0.1444230031230163
C_on_B,16,1.0,15.692307692307692,63971.333333333336,63971.333333333336,63971.333333333336,54121.41025641026,0.5046854858903119,0.2377713522244543,0.371228419057383,0.2309676089427788,0.6511644372349423,0.3391126192619163,0.3997177403828343,0.774440400662388,0.5244984349570897,0.6860407126527598,0.8803026765128138,0.7687832702424419,0.11299787890435646
oracle,-1,0.02,23.666666666666668,76630.28205128205,1532.076923076923,1532.076923076923,59403.743589743586,0.0191929174117454,0.45220395370168176,0.23569843555671355,1.0,0.24556549832177274,0.39268119168255117,1.0,0.47804657796204947,0.645463682005517,1.0,0.7525088217392626,0.8556569102537602,0.07829848277418544
oracle,-1,0.05,23.666666666666668,76630.28205128205,3831.076923076923,3831.076923076923,59403.743589743586,0.026386825670667007,0.3752370586571568,0.2008119421639119,1.0,0.43623405487351546,0.6057350652563276,1.0,0.6241634587712731,0.7666447912498592,1.0,0.7976872716441579,0.8842140537231924,0.18815763490759624
oracle,-1,0.1,23.666666666666668,76630.28205128205,7662.589743589743,7662.589743589743,59403.743589743586,0.035468573818935006,0.3280907713387645,0.18177967257884978,0.9978696951540963,0.5773617047675749,0.7294625578527566,1.0,0.6974989271118571,0.8190334715501962,1.0,0.818609936830231,0.8970179917828821,0.3263262529867517
oracle,-1,0.25,23.666666666666668,76630.28205128205,19157.20512820513,19157.20512820513,59403.743589743586,0.06959303231951319,0.2815700125213708,0.17558152242044203,0.8133732816866853,0.6488523352512183,0.7173655527165425,0.9825022600698,0.7498993442702905,0.8484419630374657,1.0,0.8463043854232998,0.9135497506692395,0.31732006499176474
oracle,-1,0.5,23.666666666666668,76630.28205128205,38314.94871794872,38314.94871794872,59403.743589743586,0.14790052645619023,0.255667387293761,0.20178395687497558,0.43653069906070313,0.6510024122552319,0.517317912100103,0.753002317386996,0.7673374364865543,0.755721600728834,0.9829226359310204,0.8657170957878648,0.9187561828200932,0.19352382722757683
oracle,-1,1.0,23.666666666666668,76630.28205128205,76630.28205128205,76630.28205128205,59403.743589743586,0.5269640586618274,0.24423906558829026,0.38560156212505886,0.2182640206426173,0.6510024122552319,0.32435470132533567,0.38283112750912723,0.7675174054421107,0.5076551182881484,0.6707532629135605,0.8712964625625946,0.7554335601641676,0.10811648191437537
oracle,1,0.02,1.0,9813.153846153846,195.71794871794873,195.71794871794873,14955.076923076924,0.012462658969859533,0.6931763178387285,0.35281948840429406,1.0,0.07619164698768276,0.1410757677658476,1.0,0.19829367932720862,0.3295882810983247,1.0,0.5089467378829876,0.6724509038020425,0.023275558223416266
oracle,1,0.05,1.0,9813.153846153846,490.20512820512823,490.20512820512823,14955.076923076924,0.020700497535881966,0.5732136118751046,0.2969570547054932,1.0,0.17369715619437093,0.29481644394817447,1.0,0.33840850530693606,0.5042549918016876,1.0,0.6268584703391602,0.768884514457817,0.055455520803746196
oracle,1,0.1,1.0,9813.153846153846,980.8974358974359,980.8974358974359,14955.076923076924,0.02819462564410645,0.5035250525532435,0.26585983909867505,1.0,0.28421358966775057,0.4412934054769835,1.0,0.4419853790397957,0.6118088938821906,1.0,0.6869735275345533,0.8129578081529925,0.10708879633463561
oracle,1,0.25,1.0,9813.153846153846,2452.923076923077,2452.923076923077,14955.076923076924,0.04692166557583835,0.4183944215749831,0.2326580435754107,0.9677338772719739,0.43269343227298834,0.596328498702232,1.0,0.5616254867470101,0.7177762424249232,1.0,0.7508561600760355,0.856390880038071,0.18996632744082287
oracle,1,0.5,1.0,9813.153846153846,4906.307692307692,4906.307692307692,14955.076923076924,0.09548389268692978,0.34225344004098385,0.21886866636395683,0.6486429469898441,0.4694841918550891,0.5400896872941942,0.9039012261960622,0.637433120221165,0.7452310803456919,1.0,0.8172040536436386,0.8980530977418197,0.16611663536520507
oracle,1,1.0,1.0,9813.153846153846,9813.153846153846,9813.153846153846,14955.076923076924,0.3976212368739396,0.3027498904912686,0.35018556368260406,0.32430353851024485,0.4694841918550891,0.3804701219436487,0.5009183138229476,0.648074729994925,0.561717684362239,0.7559645839089304,0.8497599077498476,0.7974569752091331,0.11479495879008204
oracle,2,0.02,2.0,16527.97435897436,330.1025641025641,330.1025641025641,24069.0,0.01364325026069371,0.5576560414718491,0.28564964586627145,1.0,0.09854575852489372,0.17898146067874116,1.0,0.2582064078422385,0.40937534262864106,1.0,0.6171409079307804,0.7618057421630464,0.028365157306504137
oracle,2,0.05,2.0,16527.97435897436,825.9487179487179,825.9487179487179,24069.0,0.02115997241393087,0.45742591049064213,0.23929294145228647,1.0,0.2116661282891064,0.3485708986649742,1.0,0.41180625850375224,0.5822117398459118,1.0,0.7169479064839231,0.8338762921547173,0.06826472479417353
oracle,2,0.1,2.0,16527.97435897436,1652.3589743589744,1652.3589743589744,24069.0,0.028311724154602542,0.39557792275806053,0.21194482345633153,1.0,0.3327881236197737,0.49815423189294405,1.0,0.5178246624719982,0.6809467549032221,1.0,0.7662006995398217,0.8665737616065564,0.13085840524318357
oracle,2,0.25,2.0,16527.97435897436,4131.51282051282,4131.51282051282,24069.0,0.047129909705065524,0.3203570036628654,0.18374345668396547,0.9680247429004604,0.4881397033459963,0.6470766288554106,1.0,0.6367294381798201,0.7766898249166891,1.0,0.8225827001245063,0.9016922655447479,0.22750905125664422
oracle,2,0.5,2.0,16527.97435897436,8263.692307692309,8263.692307692309,24069.0,0.09744732512219942,0.26519836055700285,0.18132284283960112,0.6420845193635081,0.5248984975621489,0.5734370478531267,0.9058985342139619,0.7073760725214406,0.7921073617272731,0.9965422145007716,0.8705142814821304,0.928575108269849,0.19009185752875793
oracle,2,1.0,2.0,16527.97435897436,16527.97435897436,16527.97435897436,24069.0,0.4288826873943247,0.2378372119694418,0.3333599496818832,0.3210301522620089,0.5248984975621489,0.39573555822104567,0.49986317877441905,0.7156504551913832,0.5855593453953741,0.751579459067892,0.8934126174460693,0.8130951442656892,0.12578865259041805
oracle,4,0.02,4.0,29343.02564102564,586.3333333333334,586.3333333333334,34478.53846153846,0.01541708501324439,0.4767010516589571,0.24605906833610072,1.0,0.14841567657530158,0.25772969699657744,1.0,0.3616584471932948,0.5303270533934921,1.0,0.7155709983354022,0.8330040835803626,0.040576352136291904
oracle,4,0.05,4.0,29343.02564102564,1466.6923076923076,1466.6923076923076,34478.53846153846,0.022511584062663664,0.3900111750746315,0.2062613795686476,1.0,0.2983128875544666,0.45858664186629594,1.0,0.5300481284788351,0.6918853866786838,1.0,0.7893467034091951,0.8810408094630672,0.0974977940938945
oracle,4,0.1,4.0,29343.02564102564,2933.871794871795,2933.871794871795,34478.53846153846,0.02961472462131334,0.33838737301608757,0.18400104881870044,1.0,0.445084808567306,0.6148239984401626,1.0,0.6305779473831412,0.7722949757276881,1.0,0.8184571653194709,0.8990103064741917,0.1815265464834993
