scene,seq,n_steps,N_req,N,seed,span_m,n_ref_subset,n_ref_fixed,variant,ref,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,kept_frac_vox
apartment_2,seq_0001,45,16,16,1,6.3,69995,91546,smooth9,fixed,0.25,19817,91546,0.18504333379213084,0.6677270262607843,0.42638518002645753,0.5541201998284301,0.44184344482555216,0.4916532430753077,0.7130746328909522,0.5364843903611299,0.6123014641002898,0.9177473886057426,0.6409127651672383,0.7547456899215624,0.19389009044435707,
apartment_2,seq_0001,45,16,16,1,6.3,69995,91546,smooth15,subset,1.0,78979,69995,0.8450399425978536,0.28466035918276006,0.5648501508903069,0.22218564428518972,0.6668047717694121,0.3333094376552336,0.34342040289190795,0.7538109864990357,0.4718677850285389,0.5753048278656352,0.8424887491963712,0.6837213155381012,0.12214844804318488,
apartment_2,seq_0001,45,16,16,1,6.3,69995,91546,smooth15,subset,0.25,19744,69995,0.18132552079128544,0.5371423130029059,0.3592339168970957,0.5496859805510534,0.5266376169726409,0.5379150202535691,0.7098358995137763,0.6309593542395885,0.6680775450532366,0.9218496758508914,0.73349524966069,0.8169564514524438,0.20288451189323,
apartment_2,seq_0001,45,16,16,1,6.3,69995,91546,smooth15,fixed,1.0,78979,91546,0.8399416080859606,0.36453504800890757,0.6022383280474342,0.22609807670393395,0.5937015271011294,0.3274819182412608,0.3476240519631801,0.6870207327463789,0.4616558927845969,0.5769761582192735,0.7894610359819108,0.6666975950854949,0.12475336416498763,
apartment_2,seq_0001,45,16,16,1,6.3,69995,91546,smooth15,fixed,0.25,19744,91546,0.18054214756712186,0.6929607792274439,0.4367514633972829,0.5520158022690438,0.44131911825748804,0.49049947220710305,0.7125202593192869,0.5351408035304656,0.6112215495976829,0.9221029173419774,0.64002796408363,0.7555982150783274,0.19230107421154838,
apartment_2,seq_0001,45,16,16,1,2.2500000000000004,56269,91546,compact,subset,1.0,66415,56269,0.9503447901246378,0.48664685697945664,0.7184958235520472,0.19119174885191598,0.5592777550693988,0.28496638844608724,0.3028231574192577,0.6292452327213919,0.4088756365505613,0.5213129564104495,0.7195436208214114,0.6045943086726269,0.09975597603199142,
apartment_2,seq_0001,45,16,16,1,2.2500000000000004,56269,91546,compact,subset,0.25,16603,56269,0.20508352587029113,0.6911586473880782,0.44812108662918465,0.4734686502439318,0.41939611509001407,0.44479504677273024,0.6500632415828465,0.4942686026053422,0.5615606201192332,0.9189905438776125,0.6002239243633262,0.7261648993347098,0.16561676415761395,
apartment_2,seq_0001,45,16,16,1,2.2500000000000004,56269,91546,compact,fixed,1.0,66415,91546,0.9415694442292607,0.7761238660547473,0.858846655142004,0.20408040352330045,0.43067965831385313,0.27693386443874013,0.3167055635022209,0.4906713564765255,0.38494622425270186,0.5252879620567643,0.5826360518209425,0.5524777880942373,0.10364460730312974,
apartment_2,seq_0001,45,16,16,1,2.2500000000000004,56269,91546,compact,fixed,0.25,16603,91546,0.19760556481979297,0.9824189374586675,0.5900122511392303,0.49888574354032406,0.3091888231053241,0.3817714410925101,0.6730711317231826,0.3690166692154764,0.4766862580098473,0.921158826718063,0.46968737028379176,0.6221488297808289,0.14866302035855364,
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,base,subset,1.0,82091,66688,0.7445052532160765,0.20636498402056905,0.47543511861832277,0.22182699686932794,0.6931232005758158,0.336091381746291,0.3531690441095857,0.8070567418426103,0.49133101765158527,0.6065342120329877,0.892484404990403,0.7222356269430338,0.12075096304449054,
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,base,subset,0.25,20522,66688,0.18106160238659819,0.4711923220988502,0.3261269622427242,0.5276776142676153,0.5336192418426103,0.5306317960741375,0.6967644479095605,0.6486624280230326,0.6718535605702991,0.9230581814637949,0.7430872120921305,0.8233527917979268,0.19744483159117304,
apartment_2,seq_0001,45,16,16,2,4.949999999999999,66688,91546,base,fixed,1.0,82091,91546,0.7388954087301095,0.28736713019202126,0.5131312694610654,0.2286730579478871,0.606831538243069,0.33217297461173406,0.36053891413187805,0.731828807375527,0.4830841452867138,0.6099206977622394,0.8354269984488673,0.7050818556103648,0.12475141036568042,
