scene,ranking,N_req,frac,n_steps,N_req,N,seed,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,support,32,0.1,27.416666666666668,32.0,25.083333333333332,1.0,0.1,9834.333333333334,64926.583333333336,0.18406650877720282,1.048500343635078,0.6162834262061403,0.5732222010936662,0.3159833282178618,0.4049200930561379,0.7253436818407635,0.3849187929540674,0.5006872939267785,0.9142174024707318,0.499861310874334,0.6449922048577602,0.13108551996208695
apartment_2,support,32,0.25,27.416666666666668,32.0,25.083333333333332,1.0,0.25,24586.63888888889,64926.583333333336,0.3188225176634497,0.7230508547068883,0.520936686185169,0.3659038103186701,0.4338927987457287,0.394074555129577,0.5412148748581367,0.5249786326489035,0.5303080344889197,0.8039340332335493,0.6449112924563909,0.7141704010224218,0.13820745421762934
apartment_2,support,32,0.5,27.416666666666668,32.0,25.083333333333332,1.0,0.5,49173.77777777778,64926.583333333336,0.5424993966962226,0.5504977145609268,0.5464985556285746,0.24372182900804573,0.515695286741685,0.32847708163602896,0.39636314312251586,0.6109146159829765,0.47765267051138277,0.669378382622527,0.7232095757338862,0.6930243101273823,0.11566838911081047
apartment_2,support,32,0.75,27.416666666666668,32.0,25.083333333333332,1.0,0.75,73760.72222222222,64926.583333333336,0.7386998684239715,0.497724675441674,0.6182122719328228,0.1865052821051945,0.5493422820024821,0.2764779683220592,0.3157332535566169,0.6421010975617111,0.42051276868530574,0.5689910952842071,0.747067600810406,0.6427788328387588,0.09556867160235222
apartment_2,support,32,0.9,27.416666666666668,32.0,25.083333333333332,1.0,0.8999999999999999,88512.75,64926.583333333336,0.8670971601284595,0.486585219752097,0.6768411899402783,0.16462179350736256,0.5630041377217422,0.25283748557340974,0.28218751979266976,0.6512224307126177,0.3907237884954356,0.5199402145631956,0.7515892301393923,0.6109100405889262,0.08663372782728525
apartment_2,support,32,1.0,27.416666666666668,32.0,25.083333333333332,1.0,1.0,98348.0,64926.583333333336,0.92898202233575,0.46203585530677327,0.6955089388212616,0.15595260306836944,0.5876943065164821,0.24483244899146028,0.27010966571185063,0.6775419435738894,0.3834741498972617,0.5046214772265335,0.7673728575880147,0.6052111746428955,0.08327826060299172
frl_apartment_5,oracle,-1,0.1,25.533333333333335,-1.0,25.533333333333335,0.0,0.1,8930.0,58409.73333333333,0.037594017260533526,0.2208107033926679,0.1292023603266007,1.0,0.6241836830059798,0.7643314659436994,1.0,0.7572056215051124,0.8586665877862798,1.0,0.8844909230868033,0.9373066135302229,0.3519999484525219
frl_apartment_5,oracle,-1,0.25,25.533333333333335,-1.0,25.533333333333335,0.0,0.25,22325.333333333332,58409.73333333333,0.07420059643240487,0.1888401792607735,0.1315203878465892,0.7747402655292142,0.6828191593218037,0.720853058751274,0.9930623411787101,0.8042984032995546,0.8866282615168778,1.0,0.9069957491355074,0.9501226268981079,0.3061621906313574
frl_apartment_5,oracle,-1,0.5,25.533333333333335,-1.0,25.533333333333335,0.0,0.5,44651.4,58409.73333333333,0.15556305379753502,0.17152277116561163,0.16354291248157332,0.39399112789065216,0.6832398173001276,0.49591503602569953,0.7150213551400629,0.8162701528225612,0.7557150094077837,0.9988227007136037,0.9200250070526665,0.9568324418021739,0.18009648921003213
frl_apartment_5,oracle,-1,0.75,25.533333333333335,-1.0,25.533333333333335,0.0,0.75,66977.0,58409.73333333333,0.2712513989301606,0.16569836369113655,0.21847488131064857,0.2626605780590045,0.6832398173001276,0.3769138582457011,0.4773060607564926,0.8162951744321331,0.597444779992092,0.8507056228960134,0.9221921686203729,0.8818799903060448,0.12752040728669772
frl_apartment_5,oracle,-1,0.9,25.533333333333335,-1.0,25.533333333333335,0.0,0.9,80372.33333333333,58409.73333333333,0.38046812772718075,0.1643307072388391,0.27239941748300994,0.2188845133724888,0.6832398173001276,0.3295237813693105,0.39775629312288363,0.8162951744321331,0.530736786050239,0.7129619119698716,0.9221921686203729,0.8011276174210881,0.10852937938393539
frl_apartment_5,oracle,-1,1.0,25.533333333333335,-1.0,25.533333333333335,0.0,1.0,89303.2,58409.73333333333,0.50849850860808,0.16342389759882783,0.33596120310345395,0.19699409702969517,0.6832398173001276,0.30404639454516236,0.3579771233443364,0.8162951744321331,0.4939886127551679,0.6416596513068186,0.9221921686203729,0.7539319235034266,0.09872929438072582
frl_apartment_5,oracle,1,0.1,25.533333333333335,1.0,1.0,1.0,0.1,912.9555555555555,12854.222222222223,0.029861072329419362,0.5036400773223224,0.2667505748258709,1.0,0.2451067066995143,0.3929069786983108,1.0,0.3837469614729323,0.5526630365526378,1.0,0.6616004800359542,0.792619227357798,0.10890322622631406
frl_apartment_5,oracle,1,0.25,25.533333333333335,1.0,1.0,1.0,0.25,2283.2444444444445,12854.222222222223,0.05517565595935681,0.41534296050808595,0.23525930823372138,0.9051024747746267,0.3618027311425794,0.515992798957023,0.9986830248838983,0.4976977517122464,0.661194903560725,1.0,0.7342428140705207,0.8436470168818262,0.1703237950748006
frl_apartment_5,oracle,1,0.5,25.533333333333335,1.0,1.0,1.0,0.5,4566.9111111111115,12854.222222222223,0.12061174141654114,0.34796210107921416,0.23428692124787764,0.5367491464046266,0.3866689353084148,0.44760313553442305,0.8139011132931445,0.5624663003519345,0.6642421860001506,0.9976971481774976,0.7963235918060176,0.8828153722607552,0.14368005639149772
frl_apartment_5,oracle,1,0.75,25.533333333333335,1.0,1.0,1.0,0.75,6850.355555555556,12854.222222222223,0.2259810436262224,0.32258866287427856,0.2742848532502505,0.36096598699492405,0.38768239883852273,0.3719438348319004,0.5829280203741234,0.5709461936175309,0.5750245437160291,0.8836577146374558,0.8184133605540855,0.8493573945394077,0.11752029388715365
frl_apartment_5,oracle,1,0.9,25.533333333333335,1.0,1.0,1.0,0.9,8220.355555555556,12854.222222222223,0.33600072436347395,0.31866721758588656,0.32733397097468026,0.30080882782974344,0.38768239883852273,0.3370573207602052,0.48676244003441,0.5710744177137976,0.5237732148159836,0.7597193233953776,0.8202265932327285,0.7879385321282363,0.10577305039701829
frl_apartment_5,oracle,1,1.0,25.533333333333335,1.0,1.0,1.0,1.0,9134.31111111111,12854.222222222223,0.46241214545962706,0.31845569303951765,0.3904339192495724,0.27070860038667827,0.38768239883852273,0.31721939043302827,0.4380556674611215,0.5710744177137976,0.4941296386925344,0.685351068776361,0.8202437747277849,0.7457875892287472,0.09916211165193153
frl_apartment_5,oracle,2,0.1,25.533333333333335,2.0,2.0,1.0,0.1,1658.5555555555557,20242.244444444445,0.031150837707077113,0.4143992994207865,0.2227750685639318,1.0,0.30679867720217463,0.46852626298672334,1.0,0.4628951895448722,0.6305173245844902,1.0,0.7295772034063339,0.8408610713165754,0.13911925323108829
frl_apartment_5,oracle,2,0.25,25.533333333333335,2.0,2.0,1.0,0.25,4147.022222222222,20242.244444444445,0.05794026248375408,0.34125427664080477,0.1995972695622794,0.8788843195440824,0.41832461652519254,0.5656822381491228,1.0,0.5701298570040231,0.7230305902527546,1.0,0.7899696403933877,0.8803520437876611,0.1971251699527772
frl_apartment_5,oracle,2,0.5,25.533333333333335,2.0,2.0,1.0,0.5,8294.422222222222,20242.244444444445,0.12560192464880382,0.2872167361655469,0.20640933040717538,0.5168702903605731,0.4411440421576335,0.4738333133764953,0.803095762742387,0.6272951210662944,0.7033079295853993,0.9988610566008697,0.8416728578519812,0.9113162727003833,0.15748054059279626
frl_apartment_5,oracle,2,0.75,25.533333333333335,2.0,2.0,1.0,0.75,12441.622222222222,20242.244444444445,0.23287223209858127,0.2685586928250273,0.2507154624618043,0.3445838589088594,0.4411440421576335,0.3851636565138684,0.5702706022314545,0.6323334294769043,0.5976861416329969,0.878086224663539,0.8562002328995065,0.866361994086679,0.12437314339015502
frl_apartment_5,oracle,2,0.9,25.533333333333335,2.0,2.0,1.0,0.9,14929.866666666667,20242.244444444445,0.3436977064111297,0.2657485474665748,0.30472312693885223,0.2871535319805197,0.4411440421576335,0.3463239526465679,0.4752262821048459,0.6323334294769043,0.5408443441063779,0.7560897166431617,0.8568037367653405,0.8017825084555481,0.11044515275638178
frl_apartment_5,oracle,2,1.0,25.533333333333335,2.0,2.0,1.0,1.0,16589.31111111111,20242.244444444445,0.47044351107397425,0.26553270964680914,0.3679881103603917,0.2584283187330121,0.4411440421576335,0.3245112297308208,0.4276874557255557,0.6323334294769043,0.5085991862549375,0.6804889902980928,0.8568037367653405,0.7571100373665227,0.1027723047341659
frl_apartment_5,oracle,4,0.1,25.533333333333335,4.0,4.0,1.0,0.1,2987.5555555555557,31370.066666666666,0.031756706576130354,0.31168536650222856,0.17172103653917944,1.0,0.39451180938661123,0.5647482189511086,1.0,0.5814360685377694,0.7329302810522986,1.0,0.8217334815266811,0.9003263622708336,0.18018192423659582
frl_apartment_5,oracle,4,0.25,25.533333333333335,4.0,4.0,1.0,0.25,7469.555555555556,31370.066666666666,0.05880880787562237,0.2510124454410959,0.15491062665835917,0.8734253877299208,0.5142219321969516,0.6466169307298434,1.0,0.6833818234661317,0.8091461858479104,1.0,0.8627540037972592,0.9248961716576528,0.24579282184685308
frl_apartment_5,oracle,4,0.5,25.533333333333335,4.0,4.0,1.0,0.5,14939.644444444444,31370.066666666666,0.12522889554872021,0.21647752036918277,0.1708532079589515,0.5120918078364514,0.5322909234753139,0.5199480666321936,0.8108794721379975,0.7276237078913916,0.7653238789905711,1.0,0.8937080808952568,0.9425649993228854,0.18091790469726332
frl_apartment_5,oracle,4,0.75,25.533333333333335,4.0,4.0,1.0,0.75,22409.444444444445,31370.066666666666,0.22898998989891206,0.20692898619578798,0.21795948804735,0.34139611855061364,0.5322909234753139,0.41443075801631024,0.5713687106955506,0.7300652557412628,0.637711711178062,0.884550231158113,0.9003334578097816,0.891045440447109,0.13771361687860117
frl_apartment_5,oracle,4,0.9,25.533333333333335,4.0,4.0,1.0,0.9,26891.28888888889,31370.066666666666,0.33706309636846915,0.2056723483580803,0.2713677223632747,0.2844966260516829,0.5322909234753139,0.3694806594712419,0.47614050122871593,0.7300652557412628,0.5734684341804239,0.7578473231962302,0.9005029082901115,0.8207778800788309,0.1204608409011152
frl_apartment_5,oracle,4,1.0,25.533333333333335,4.0,4.0,1.0,1.0,29879.733333333334,31370.066666666666,0.4649906204212496,0.20552322986113927,0.3352569251411944,0.2560419995435557,0.5322909234753139,0.34456975386579286,0.4285181852887802,0.7300652557412628,0.5373910037523031,0.6820494917749155,0.9005029082901115,0.7740913758753208,0.11117542780616009
frl_apartment_5,oracle,8,0.1,25.533333333333335,8.0,8.0,1.0,0.1,4904.155555555555,42007.57777777778,0.03384009387501727,0.2562591628361679,0.1450496283555926,1.0,0.4969827538810105,0.6627197051779263,1.0,0.6777192360015194,0.8060217783207869,1.0,0.8628222300402129,0.925066845248592,0.24183646205186882
frl_apartment_5,oracle,8,0.25,25.533333333333335,8.0,8.0,1.0,0.25,12261.244444444445,42007.57777777778,0.0641842075288815,0.20892457420150923,0.13655439086519536,0.8396677883169135,0.6003365745592076,0.6993755043195721,0.9990214734151246,0.7571366601533953,0.8594156826836201,1.0,0.8937028137017707,0.9428327208692405,0.2815753402311516
frl_apartment_5,oracle,8,0.5,25.533333333333335,8.0,8.0,1.0,0.5,24523.066666666666,42007.57777777778,0.13521613509075167,0.1863604633837135,0.1607882992372326,0.4653551930743733,0.6075573984219292,0.5242535345508638,0.7839240466173822,0.7833820736303257,0.7797999449041666,1.0,0.9142047341278653,0.9541931453894276,0.18640380375507584
frl_apartment_5,oracle,8,0.75,25.533333333333335,8.0,8.0,1.0,0.75,36784.688888888886,42007.57777777778,0.24179578410368688,0.17979252184395256,0.2107941529738197,0.3102363521784199,0.6075573984219292,0.4087598186841364,0.5387817317849574,0.784362995672433,0.634278638008315,0.8766515612414995,0.9184492953888596,0.8951089037861197,0.1370624597091549
frl_apartment_5,oracle,8,0.9,25.533333333333335,8.0,8.0,1.0,0.9,44141.666666666664,42007.57777777778,0.3487414373133911,0.1787765450230808,0.2637589911682359,0.25852932481734,0.6075573984219292,0.3610785043003261,0.4489831531759748,0.784362995672433,0.5672135753102663,0.7470152503271011,0.9184739337731155,0.8212657350400258,0.1182812174623656
frl_apartment_5,oracle,8,1.0,25.533333333333335,8.0,8.0,1.0,1.0,49046.8,42007.57777777778,0.47597743208661314,0.17837003940257665,0.3271737357445949,0.2326739992710586,0.6075573984219292,0.3350324893376768,0.40408064845119246,0.784362995672433,0.5298853455446543,0.6723067232707889,0.9184739337731155,0.7738799881010299,0.10838059486795554
frl_apartment_5,oracle,16,0.1,25.533333333333335,16.0,15.666666666666666,1.0,0.1,7168.133333333333,51984.933333333334,0.03634145222307905,0.2318978949106163,0.13411967356684767,1.0,0.5767388916605859,0.730095076687906,1.0,0.7320720094031862,0.843287595137609,1.0,0.8781068167077545,0.9338554194042067,0.3063859628724454
frl_apartment_5,oracle,16,0.25,25.533333333333335,16.0,15.666666666666666,1.0,0.25,17920.777777777777,51984.933333333334,0.07068053871536847,0.19572800040795152,0.13320426956165998,0.7975810345620116,0.654152277133372,0.7161992904464586,0.9930623411787101,0.7891001653263058,0.8777857279069499,1.0,0.9023200052998613,0.9476563221350663,0.30162148012781803
frl_apartment_5,oracle,16,0.5,25.533333333333335,16.0,15.666666666666666,1.0,0.5,35842.24444444444,51984.933333333334,0.14787441097980888,0.1771721691939034,0.16252329008685615,0.4214750324591611,0.656249142219234,0.5100119808667589,0.746221600242089,0.8049405286398624,0.7683924178330694,0.9988227007136037,0.9175642897911891,0.9555568986536431,0.18467514287633818
frl_apartment_5,oracle,16,0.75,25.533333333333335,16.0,15.666666666666666,1.0,0.75,53763.311111111114,51984.933333333334,0.2593553248841085,0.1711578295195529,0.2152565772018307,0.2809831767543315,0.656249142219234,0.3912762948229853,0.5027395819605192,0.8050583120324529,0.6138455076848809,0.8627099120443134,0.920218627368096,0.8876372635396398,0.13235496539703492
frl_apartment_5,oracle,16,0.9,25.533333333333335,16.0,15.666666666666666,1.0,0.9,64516.0,51984.933333333334,0.3672101025163234,0.16982909133134386,0.26851959692383365,0.2341528418971558,0.656249142219234,0.34336252131959777,0.41895001826863376,0.8050583120324529,0.5467881076453659,0.7282378822616968,0.9202285380784396,0.8099314433384198,0.1131291195655626
frl_apartment_5,oracle,16,1.0,25.533333333333335,16.0,15.666666666666666,1.0,1.0,71684.95555555556,51984.933333333334,0.49505061042535803,0.16900544583975805,0.33202802813255805,0.21073563464812542,0.656249142219234,0.31745444655987615,0.3770515707290785,0.8050583120324529,0.5096932859709612,0.6554083177403588,0.9202285380784396,0.7626737077381094,0.10314080803557106
frl_apartment_5,oracle,32,0.1,25.533333333333335,32.0,22.666666666666668,1.0,0.1,8567.222222222223,57186.2,0.03739977236892904,0.22266969779311985,0.13003473508102445,1.0,0.6165113484527533,0.7593028301573379,1.0,0.7537970415097547,0.8567101885312408,1.0,0.8838796659409752,0.936986205932594,0.34302224870658665
frl_apartment_5,oracle,32,0.25,25.533333333333335,32.0,22.666666666666668,1.0,0.25,21418.444444444445,57186.2,0.07362801513575774,0.19022640975910654,0.13192721244743216,0.7766600617134523,0.6784061453361585,0.7196876055580923,0.9930623411787101,0.802338461953299,0.8855462811198385,1.0,0.9064718952309943,0.9498462864343412,0.30592512368349617
frl_apartment_5,oracle,32,0.5,25.533333333333335,32.0,22.666666666666668,1.0,0.5,42837.666666666664,57186.2,0.15413890418101345,0.17265422141368553,0.1633965627973495,0.3985066688317557,0.6790056507325216,0.4985892973403272,0.7217270947433936,0.8147745151929322,0.758874241582165,0.9988227007136037,0.9196872245865284,0.956653757198349,0.1810668211824114
frl_apartment_5,oracle,32,0.75,25.533333333333335,32.0,22.666666666666668,1.0,0.75,64256.46666666667,57186.2,0.26901033404852726,0.1666963290947243,0.21785333157162576,0.26567067171093,0.6790056507325216,0.37950870716223917,0.4817760671584986,0.814799536802504,0.6005933544940995,0.854034042561814,0.9219429354510494,0.8835695524020745,0.12843025380298226
frl_apartment_5,oracle,32,0.9,25.533333333333335,32.0,22.666666666666668,1.0,0.9,77107.6888888889,57186.2,0.3781367365148052,0.1653227923585407,0.27172976443667296,0.22139290351580307,0.6790056507325216,0.3319861582857468,0.4014812702431224,0.814799536802504,0.5337774269107964,0.7157632891777226,0.9219429354510494,0.8028249323189259,0.1093679926298182
frl_apartment_5,oracle,32,1.0,25.533333333333335,32.0,22.666666666666668,1.0,1.0,85675.77777777778,57186.2,0.5063844612933427,0.16441598271852936,0.335400222005936,0.1992517221614511,0.6790056507325216,0.30641416733695076,0.36132973469741736,0.814799536802504,0.49694371492426,0.6441811044867619,0.9219429354510494,0.7556104723410889,0.09952163370598899
frl_apartment_5,support,-1,0.1,25.533333333333335,-1.0,25.533333333333335,0.0,0.1,8930.0,58409.73333333333,0.3679077009397222,1.2062184048207454,0.7870630528802337,0.46742230536780494,0.252458992264226,0.32659007557011094,0.6234922646250343,0.3473287856756257,0.44416340316972197,0.7629164578592664,0.482780475046293,0.5881401877449659,0.11297295588838044
frl_apartment_5,support,-1,0.25,25.533333333333335,-1.0,25.533333333333335,0.0,0.25,22325.333333333332,58409.73333333333,0.351177787263743,0.5027825513541944,0.4269801693089687,0.37758625163205506,0.4086097542516845,0.3907323899971601,0.5699321595713458,0.535934972866249,0.5493639200773714,0.7824099903120028,0.7225403979093614,0.7477268767184344,0.13998156756272098
frl_apartment_5,support,-1,0.5,25.533333333333335,-1.0,25.533333333333335,0.0,0.5,44651.4,58409.73333333333,0.39838156561601656,0.24291115394993934,0.3206463597829779,0.280039446042381,0.5404797059708585,0.36648053017149995,0.4708595790584662,0.703129235427777,0.5584320237611803,0.7384215369735952,0.8693774899200818,0.7947278085270527,0.12579866950911703
frl_apartment_5,support,-1,0.75,25.533333333333335,-1.0,25.533333333333335,0.0,0.75,66977.0,58409.73333333333,0.4534885029557977,0.1950282886072313,0.3242583957815145,0.22862829064933132,0.6174671288846427,0.33155259957262206,0.4045623572619697,0.7684238954481569,0.5253992409870318,0.6874524766173242,0.9026276353049991,0.7776504895122813,0.11041728276304535
frl_apartment_5,support,-1,0.9,25.533333333333335,-1.0,25.533333333333335,0.0,0.9,80372.33333333333,58409.73333333333,0.48704585937972705,0.1804366955125162,0.33374127744612164,0.2081764336439403,0.6551795551138008,0.3139769003974449,0.37460582640788304,0.792177027478762,0.5044200818708946,0.6585408565070593,0.9125162650069989,0.7620532034219887,0.10302964412716355
frl_apartment_5,support,-1,1.0,25.533333333333335,-1.0,25.533333333333335,0.0,1.0,89303.2,58409.73333333333,0.5084985086080801,0.16342389759882783,0.33596120310345395,0.19699409702969517,0.6832398173001276,0.30404639454516236,0.3579771233443364,0.8162951744321331,0.4939886127551679,0.6416596513068186,0.9221921686203729,0.7539319235034266,0.09872929438072582
frl_apartment_5,support,1,0.1,25.533333333333335,1.0,1.0,1.0,0.1,912.9555555555555,12854.222222222223,0.3413674384815292,1.3422454545916356,0.8418064465365824,0.48861814960696337,0.14834489649478733,0.22642840511030846,0.6305553674633847,0.23918583830468793,0.345599100941493,0.7594292932653147,0.4064090577736923,0.5267911473155193,0.04349633457022968
frl_apartment_5,support,1,0.25,25.533333333333335,1.0,1.0,1.0,0.25,2283.2444444444445,12854.222222222223,0.3441692146472498,0.7466265108674861,0.5453978627573679,0.43608852555987065,0.26744075932433203,0.3301612057036326,0.5987397295454517,0.4216101618581795,0.4929395356413778,0.7773756037159796,0.6543091299821437,0.7077741543641786,0.08222782275823423
frl_apartment_5,support,1,0.5,25.533333333333335,1.0,1.0,1.0,0.5,4566.9111111111115,12854.222222222223,0.38001811412941355,0.43818816557779783,0.40910313985360564,0.372792638310801,0.34589565925332766,0.357727095018576,0.5446217884304612,0.5172894857128082,0.5295198730322238,0.7539504131220748,0.7551685992161193,0.7535992349613535,0.10601848306227435
frl_apartment_5,support,1,0.75,25.533333333333335,1.0,1.0,1.0,0.75,6850.355555555556,12854.222222222223,0.4144677974295154,0.37832936732765116,0.3963985823785833,0.318760693076494,0.37107034120325944,0.3416062529185974,0.4909252078357476,0.5448515416191934,0.5150998006354928,0.7257982970408429,0.784770943143416,0.7533121839335062,0.1054215221164673
frl_apartment_5,support,1,0.9,25.533333333333335,1.0,1.0,1.0,0.9,8220.355555555556,12854.222222222223,0.4425834676831238,0.3417662534708958,0.3921748605770098,0.28961599172427577,0.3817111622202051,0.3278124084111162,0.4597304116104739,0.560311887711155,0.5034675619390272,0.7017962641371626,0.8038436357199855,0.7484986157081625,0.10195397655717933
frl_apartment_5,support,1,1.0,25.533333333333335,1.0,1.0,1.0,1.0,9134.31111111111,12854.222222222223,0.46241214545962706,0.31845569303951765,0.3904339192495724,0.27070860038667827,0.38768239883852273,0.31721939043302827,0.4380556674611215,0.5710744177137976,0.4941296386925344,0.685351068776361,0.8202437747277849,0.7457875892287472,0.09916211165193153
frl_apartment_5,support,2,0.1,25.533333333333335,2.0,2.0,1.0,0.1,1658.5555555555557,20242.244444444445,0.34473531855477596,1.232305977396005,0.7885206479753905,0.5118025946577629,0.1716591651443047,0.2558177793451031,0.6470210158613472,0.267517731328983,0.37642915442389174,0.7651490965067778,0.44966492899877486,0.5629432869880047,0.05777281490319726
frl_apartment_5,support,2,0.25,25.533333333333335,2.0,2.0,1.0,0.25,4147.022222222222,20242.244444444445,0.3527499890086291,0.6556685230932184,0.5042092560509238,0.43313325514234335,0.29978326793986215,0.3529424140897115,0.5965629503647352,0.4561367872181777,0.5150604719766593,0.7751626774305775,0.683778254568107,0.72409926889207,0.09649014615478853
frl_apartment_5,support,2,0.5,25.533333333333335,2.0,2.0,1.0,0.5,8294.422222222222,20242.244444444445,0.3879203030695175,0.3583259657331845,0.37312313440135103,0.35387227351395073,0.38206449821478117,0.3661184368994354,0.5285360666891515,0.5580394837499468,0.541341697913503,0.7468928600701205,0.792782641999461,0.7675073445574421,0.11310288853699402
frl_apartment_5,support,2,0.75,25.533333333333335,2.0,2.0,1.0,0.75,12441.622222222222,20242.244444444445,0.4238351682354628,0.3090519844971164,0.3664435763662896,0.30273202069107935,0.4172319439778836,0.3494541906622444,0.4775751908166092,0.5947806539945921,0.5280242020787104,0.7184289343959553,0.8206308928008353,0.7646517236139292,0.11097467219092552
frl_apartment_5,support,2,0.9,25.533333333333335,2.0,2.0,1.0,0.9,14929.866666666667,20242.244444444445,0.44634618428336176,0.2862320731509819,0.36628912871717184,0.2772222207004386,0.4333169625295376,0.3366936761545901,0.44985460384530934,0.6171940559565338,0.5187173800235636,0.699706481273016,0.8388916824897475,0.7615330031368234,0.10701546595551989
frl_apartment_5,support,2,1.0,25.533333333333335,2.0,2.0,1.0,1.0,16589.31111111111,20242.244444444445,0.47044351107397425,0.26553270964680914,0.3679881103603917,0.2584283187330121,0.4411440421576335,0.3245112297308208,0.4276874557255557,0.6323334294769043,0.5085991862549375,0.6804889902980928,0.8568037367653405,0.7571100373665227,0.1027723047341659
frl_apartment_5,support,4,0.1,25.533333333333335,4.0,4.0,1.0,0.1,2987.5555555555557,31370.066666666666,0.3878355110122239,1.1450696699924228,0.7664525905023234,0.5150510699781498,0.20165951193913179,0.28900238498479486,0.6273336726317842,0.3070672231244418,0.4114449776812784,0.7347128732253108,0.4911342184774809,0.5866303085957745,0.07621318151070586
frl_apartment_5,support,4,0.25,25.533333333333335,4.0,4.0,1.0,0.25,7469.555555555556,31370.066666666666,0.3704795977027225,0.5922520791016044,0.48136583840216346,0.43528121745264214,0.35040131087826865,0.3873872546360347,0.5940946716894078,0.5140478458238795,0.5502036941716534,0.7624043085086142,0.709190427842609,0.7326540942094503,0.11771017554281386
frl_apartment_5,support,4,0.5,25.533333333333335,4.0,4.0,1.0,0.5,14939.644444444444,31370.066666666666,0.3913260174968334,0.297442161783317,0.34438408964007516,0.3509909790992169,0.4459223030747851,0.3916715474246292,0.5278212133538224,0.6285392165095542,0.5715885196001185,0.7439067572876742,0.837539461485001,0.7857586860975837,0.1281608624578813
frl_apartment_5,support,4,0.75,25.533333333333335,4.0,4.0,1.0,0.75,22409.444444444445,31370.066666666666,0.42040043002559724,0.24610792423875508,0.3332541771321762,0.2977612420783365,0.4938744981340314,0.37030363285976414,0.47777569123203767,0.6787928546424717,0.5582579960406263,0.7182357643402894,0.8667443265046186,0.7835543689373412,0.12130491223416326
frl_apartment_5,support,4,0.9,25.533333333333335,4.0,4.0,1.0,0.9,26891.28888888889,31370.066666666666,0.443273293426068,0.22669283581465305,0.3349830646203606,0.2726493161474424,0.5176253452502791,0.35594899526351487,0.44880992445951917,0.7068651947341735,0.5463321776441888,0.6988600560653013,0.8827083462336298,0.7780162616202666,0.11574923291979444
frl_apartment_5,support,4,1.0,25.533333333333335,4.0,4.0,1.0,1.0,29879.733333333334,31370.066666666666,0.4649906204212496,0.20552322986113927,0.3352569251411944,0.2560419995435557,0.5322909234753139,0.34456975386579286,0.4285181852887802,0.7300652557412628,0.5373910037523031,0.6820494917749155,0.9005029082901115,0.7740913758753208,0.11117542780616009
frl_apartment_5,support,8,0.1,25.533333333333335,8.0,8.0,1.0,0.1,4904.155555555555,42007.57777777778,0.3908760257745752,1.1449922570167104,0.7679341413956429,0.49043160030231997,0.2271299190611239,0.3097024245979668,0.6192372744972039,0.33461027661535186,0.4335804474292643,0.7375668936794291,0.5057430839098015,0.5968473689963385,0.0922528429653481
frl_apartment_5,support,8,0.25,25.533333333333335,8.0,8.0,1.0,0.25,12261.244444444445,42007.57777777778,0.3690434405966853,0.5282524667665246,0.4486479536816049,0.40647108690042144,0.3829388803243053,0.3935076277617576,0.5793689500227431,0.5326497612085659,0.5533766285576331,0.7667522311394945,0.7145376544963516,0.7373137323736916,0.1280581080643666
frl_apartment_5,support,8,0.5,25.533333333333335,8.0,8.0,1.0,0.5,24523.066666666666,42007.57777777778,0.3913416123605191,0.25969635213858244,0.3255189822495508,0.32199883996167683,0.4947215003245297,0.3886478637086313,0.507653805901282,0.6751486160252165,0.5759322662329711,0.7437439973609369,0.8633967469369641,0.7964154311969001,0.13061926034318386
frl_apartment_5,support,8,0.75,25.533333333333335,8.0,8.0,1.0,0.75,36784.688888888886,42007.57777777778,0.42927281534547984,0.21475888369751356,0.3220158495214967,0.2689009162666356,0.5527566576417863,0.3603775370694175,0.4504036401951073,0.7255259292054113,0.5522365147217582,0.7101829746335443,0.8884567827662502,0.7870335969330093,0.11923208368562589
frl_apartment_5,support,8,0.9,25.533333333333335,8.0,8.0,1.0,0.9,44141.666666666664,42007.57777777778,0.4548881079387664,0.19921938173896148,0.32705374483886396,0.2467373986010026,0.5852592685876238,0.34563664057284377,0.4225095523590671,0.7541928947536883,0.5379012899156752,0.6889413871342369,0.9000690325807014,0.7779135473100911,0.11306476383602568
frl_apartment_5,support,8,1.0,25.533333333333335,8.0,8.0,1.0,1.0,49046.8,42007.57777777778,0.47597743208661325,0.17837003940257665,0.3271737357445949,0.2326739992710586,0.6075573984219292,0.3350324893376768,0.40408064845119246,0.784362995672433,0.5298853455446543,0.6723067232707889,0.9184739337731155,0.7738799881010299,0.10838059486795554
frl_apartment_5,support,16,0.1,25.533333333333335,16.0,15.666666666666666,1.0,0.1,7168.133333333333,51984.933333333334,0.3843832500284658,1.1961898690615484,0.7902865595450072,0.4713149019946524,0.24167090364752378,0.3188879803522082,0.6174900287131047,0.3402577181696366,0.4373502643239617,0.7490426136891631,0.48735627619687216,0.5866207572778616,0.1056445185898743
frl_apartment_5,support,16,0.25,25.533333333333335,16.0,15.666666666666666,1.0,0.25,17920.777777777777,51984.933333333334,0.36046901793814856,0.514309453938338,0.43738923593824325,0.3865293345152048,0.3966236413479868,0.3903336059890411,0.5713153107394635,0.5313138793015239,0.5478394628131572,0.7737833886023618,0.7190832567527939,0.742068390233555,0.1367813999494859
