seed,ranking,N_req,frac,n_steps,N_req,N,seed,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
0,support,2,0.5,23.666666666666668,2.0,2.0,0.0,0.5,8212.641025641025,24069.0,0.3069129522183731,0.3376033576291176,0.3222581549237454,0.4330238860654555,0.42910788836821806,0.4278699483662569,0.6030476350554757,0.6033488819758954,0.5995690840751541,0.8166752265602973,0.8191703228262466,0.8148310548922456,0.133151382065678
0,support,2,0.75,23.666666666666668,2.0,2.0,0.0,0.75,12318.923076923076,24069.0,0.3933042153634042,0.3032669893569538,0.34828560236017897,0.3611848271688441,0.4620401409250123,0.4020075496201127,0.5275108453001295,0.6381338304507137,0.5736107189640799,0.7613203100517368,0.8422372805200495,0.7957899796999148,0.1290751569294176
0,support,2,0.9,23.666666666666668,2.0,2.0,0.0,0.9,14782.692307692309,24069.0,0.4422151178590565,0.2869120264402715,0.364563572149664,0.33016430993548584,0.47802461923222567,0.387252121645544,0.49369568269624453,0.6563224597405793,0.5597307678739035,0.7325353752447435,0.8547499125242499,0.7849413757351784,0.12500804331496565
0,support,2,1.0,23.666666666666668,2.0,2.0,0.0,1.0,16425.69230769231,24069.0,0.474836352296078,0.2682879291418964,0.3715621407189872,0.3094754067105722,0.48695614442685026,0.37519296854658396,0.4716181648012241,0.6712186477777442,0.5502344637153006,0.7154255279764341,0.8714113259233451,0.7817937303315562,0.12099998753462402
0,support,4,0.1,23.666666666666668,4.0,4.0,0.0,0.1,2926.3333333333335,34478.53846153846,0.2015889823218112,0.9894906882054457,0.5955398352636285,0.6849742621740086,0.2540774029502175,0.3687670087041238,0.7937265263552263,0.350713872674191,0.4837673557856301,0.885155139139374,0.517591371551918,0.6492121053299531,0.09513595021367278
0,support,4,0.25,23.666666666666668,4.0,4.0,0.0,0.25,7316.74358974359,34478.53846153846,0.24681133773809824,0.5133620480943785,0.38008669291623837,0.5263863038587021,0.4058536105335347,0.45618310977714127,0.6853008555652775,0.5562508381453501,0.6109216746885767,0.8599629527339036,0.7389451857373756,0.7916053179072998,0.1392729990312708
0,support,4,0.5,23.666666666666668,4.0,4.0,0.0,0.5,14633.97435897436,34478.53846153846,0.32103153803276296,0.30604259769382514,0.31353706786329405,0.4009245643971756,0.4973361051066128,0.44170953435644905,0.5732909416957234,0.659427437001473,0.6103308831572459,0.8031648595672698,0.8385331430745993,0.817570918564113,0.14639537521509413
0,support,4,0.75,23.666666666666668,4.0,4.0,0.0,0.75,21950.923076923078,34478.53846153846,0.40742462929105916,0.27207587763432706,0.3397502534626931,0.33034174312268116,0.5360935252003232,0.4064455031562477,0.498344147150484,0.6973463208685337,0.5779882162783314,0.746481519887774,0.8598162035665748,0.7958073391045516,0.1354650802023119
0,support,4,0.9,23.666666666666668,4.0,4.0,0.0,0.9,26341.102564102563,34478.53846153846,0.459890223591364,0.25758063361335726,0.35873542860236063,0.2993159719786407,0.5565436549815188,0.3870175367847251,0.46243120270576243,0.7199381717935324,0.5597655556698999,0.7141267100894468,0.8714172553453634,0.781337898343951,0.12863089514130754
0,support,4,1.0,23.666666666666668,4.0,4.0,0.0,1.0,29268.358974358973,34478.53846153846,0.498620935345393,0.23560129130390728,0.36711111332465013,0.27988653414877823,0.5700131566366741,0.373305144157152,0.4394246421837503,0.7420351734423273,0.5488063892954546,0.6930313700469183,0.8918209094968618,0.7765713226361032,0.1232516611779204
0,support,8,0.1,23.666666666666668,8.0,8.0,0.0,0.1,4655.307692307692,44439.41025641026,0.21694126693533028,1.0221620658630006,0.6195516663991655,0.6382796401096738,0.27527997844935687,0.3827006091483929,0.7683523582813975,0.36719345209642407,0.49396601681788244,0.8798225757785704,0.5156846582860706,0.6454709897320964,0.11510384536816169
