scene,seq,N_req,N,method,frac,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,grid_voxel
apartment_2,seq_0000,1,1,A_point,1.0,8039,8039,8039,14393,0.5756092020073144,0.7305585353057035,0.6530838686565089,0.22328647841771365,0.3514903077885083,0.2730904758422017,0.35688518472446823,0.4710623219620649,0.40610102073492454,0.5684786665008086,0.6050858055999444,0.5862112905825809,0.040763742071881603,
apartment_2,seq_0000,1,1,A_point,0.5,8039,4019,4019,14393,0.3217024538823298,0.7377064375026041,0.529704445692467,0.38342871361035086,0.34224970471757105,0.36167084675261985,0.5367006718089077,0.4611269367053429,0.49605189234530317,0.7743219706394625,0.6024456332939624,0.6776552391886139,0.044232823068707725,
apartment_2,seq_0000,1,1,A_point,0.25,8039,2009,2009,14393,0.18622379449529336,0.7818053456628588,0.48401457007907606,0.5893479342956695,0.31022024595289377,0.4064787197753363,0.6933797909407665,0.4029041895365803,0.5096592264139278,0.9133897461423593,0.5665948725074689,0.6993612504396004,0.030743135799851586,
apartment_2,seq_0000,1,1,A_point,0.1,8039,803,803,14393,0.12078264674065697,1.1987657453078617,0.6597741960242594,0.7384806973848069,0.18536788716737304,0.29634857676264176,0.821917808219178,0.2575557562704092,0.392209072369645,0.987546699875467,0.40158410338358924,0.5709801482891081,0.009482043380348465,
apartment_2,seq_0000,1,1,A_point,0.05,8039,401,401,14393,0.09741422511053066,1.4637142784273995,0.780564251768965,0.8154613466334164,0.10928923782394219,0.19274634814261335,0.9027431421446384,0.1574376432988258,0.2681160699285431,1.0,0.2799277426526784,0.43741179025078714,0.006823821339950372,
apartment_2,seq_0000,1,1,A_point,0.02,8039,160,160,14393,0.07543404519045893,1.6553176012218456,0.8653758232061523,0.9125,0.05356770652400472,0.10119483732466475,0.96875,0.08997429305912596,0.16465589194931327,1.0,0.19294101299242689,0.3234711706464764,0.002546473134708429,
apartment_2,seq_0000,1,1,B_argmax,1.0,8472,8472,8472,14393,0.5350395308850667,0.665881622234963,0.6004605765600148,0.2386685552407932,0.37983742096852635,0.2931426759836736,0.3410056657223796,0.4850274438963385,0.40046120300393123,0.5836874409820585,0.6549711665392899,0.6172781455567656,0.049403526970954355,
apartment_2,seq_0000,1,1,B_argmax,0.5,8472,4236,4236,14393,0.3092352187877813,0.6994817091092043,0.5043584639484928,0.3975448536355052,0.3597582157993469,0.3777088275922413,0.5228989612842304,0.4561939831862711,0.4872741884198181,0.7872993389990557,0.6379490029875634,0.7047990354679265,0.05574697411432105,
apartment_2,seq_0000,1,1,B_argmax,0.25,8472,2118,2118,14393,0.17922699319889984,0.7687896894190018,0.47400834130895086,0.5684608120868744,0.3118182449801987,0.40272786531019694,0.6931067044381491,0.4108247064545265,0.5158750907580614,0.9301227573182247,0.5899395539498368,0.7219654095800291,0.04997864160615122,
apartment_2,seq_0000,1,1,B_argmax,0.1,8472,847,847,14393,0.11332676724716789,1.1588432005172715,0.6360849838822197,0.7331759149940968,0.18668797332036408,0.2975986499662652,0.8264462809917356,0.25943166817202806,0.3948995142545611,0.9834710743801653,0.40130619050927535,0.5700166233839471,0.037319762510602206,
apartment_2,seq_0000,1,1,B_argmax,0.05,8472,423,423,14393,0.08540033052136936,1.4032652054252355,0.7443327679733024,0.8368794326241135,0.11637601611894671,0.20433703152517718,0.8888888888888888,0.17334815535329673,0.2901183874882811,1.0,0.3041061627179879,0.4663825253063399,0.025456836798991807,
apartment_2,seq_0000,1,1,B_argmax,0.02,8472,169,169,14393,0.08009509651095112,1.6152312539283786,0.8476631752196648,0.8816568047337278,0.051691794622385885,0.09765787940146932,0.8875739644970414,0.0944208990481484,0.17068425673223167,1.0,0.21948169248940458,0.35995897903372837,0.011289288005131494,
apartment_2,seq_0000,1,1,C_on_B,1.0,8472,8472,8472,14393,0.5350395308850667,0.665881622234963,0.6004605765600148,0.2386685552407932,0.37983742096852635,0.2931426759836736,0.3410056657223796,0.4850274438963385,0.40046120300393123,0.5836874409820585,0.6549711665392899,0.6172781455567656,0.049403526970954355,
