scene,seq,n_steps,N_req,N,seed,span_m,n_ref_subset,n_ref_fixed,variant,ref,frac,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,kept_frac_vox
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,base,subset,1.0,6714,14163,0.3745289314958681,0.2589037865700779,0.316716359032973,0.28790586833482273,0.3437124902916049,0.3133437830721989,0.5026809651474531,0.5727600084727812,0.5354372037504894,0.7122430741733691,0.8275789027748358,0.7655915432530546,0.09929453262786596,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,base,subset,0.25,1678,14163,0.1597159128286429,0.5688378103180523,0.3642768615733476,0.533373063170441,0.26498623173056557,0.35406744561957965,0.7759237187127532,0.4347242815787616,0.5572435275920009,0.9249106078665077,0.6837534420673587,0.7862559143524549,0.09813774756133609,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,base,fixed,1.0,6714,29308,0.36474132266841874,0.30494866355299205,0.33484499311070537,0.3221626452189455,0.25945134434284156,0.287426137951318,0.523830801310694,0.4940630544561212,0.5085116571782267,0.7149240393208222,0.775590282516719,0.7440225558533975,0.09378960709759189,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,base,fixed,0.25,1678,29308,0.15569783884897997,1.0579483265581666,0.6068230827035733,0.5584028605482717,0.1562713252354306,0.2442017824876185,0.7902264600715138,0.27692097720758835,0.4101219304733502,0.9255065554231228,0.47652518083799644,0.6291258140359476,0.07429390094146542,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra0,subset,1.0,6714,14163,0.3745289314958681,0.2589037865700779,0.316716359032973,0.28790586833482273,0.3437124902916049,0.3133437830721989,0.5026809651474531,0.5727600084727812,0.5354372037504894,0.7122430741733691,0.8275789027748358,0.7655915432530546,0.09929453262786596,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra0,subset,0.25,1678,14163,0.1597159128286429,0.5688378103180523,0.3642768615733476,0.533373063170441,0.26498623173056557,0.35406744561957965,0.7759237187127532,0.4347242815787616,0.5572435275920009,0.9249106078665077,0.6837534420673587,0.7862559143524549,0.09813774756133609,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra0,fixed,1.0,6714,29308,0.36474132266841874,0.30494866355299205,0.33484499311070537,0.3221626452189455,0.25945134434284156,0.287426137951318,0.523830801310694,0.4940630544561212,0.5085116571782267,0.7149240393208222,0.775590282516719,0.7440225558533975,0.09378960709759189,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra0,fixed,0.25,1678,29308,0.15569783884897997,1.0579483265581666,0.6068230827035733,0.5584028605482717,0.1562713252354306,0.2442017824876185,0.7902264600715138,0.27692097720758835,0.4101219304733502,0.9255065554231228,0.47652518083799644,0.6291258140359476,0.07429390094146542,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match0,subset,1.0,6714,14163,0.3745289314958681,0.2589037865700779,0.316716359032973,0.28790586833482273,0.3437124902916049,0.3133437830721989,0.5026809651474531,0.5727600084727812,0.5354372037504894,0.7122430741733691,0.8275789027748358,0.7655915432530546,0.09929453262786596,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match0,subset,0.25,1678,14163,0.15764339120928114,0.5625474673945713,0.36009542930192623,0.5363528009535161,0.26604532937936876,0.3556692175591854,0.7824791418355185,0.43797218103509145,0.5616022367169847,0.9261025029797377,0.68749558709313,0.7891573346690313,0.09927504068649208,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match0,fixed,1.0,6714,29308,0.3647413226684188,0.30494866355299205,0.3348449931107054,0.3221626452189455,0.25945134434284156,0.287426137951318,0.523830801310694,0.4940630544561212,0.5085116571782267,0.7149240393208222,0.775590282516719,0.7440225558533975,0.09378960709759189,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match0,fixed,0.25,1678,29308,0.15387308161670163,1.0557665779977567,0.6048198298072291,0.5595947556615017,0.1569196123925208,0.2451071355171194,0.7955899880810489,0.2811177835403303,0.41544140378856603,0.9266984505363528,0.4894568036031118,0.6405778747459432,0.07506400409626215,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra1,subset,1.0,6714,14163,0.3745289314958681,0.2589037865700779,0.316716359032973,0.28790586833482273,0.3437124902916049,0.3133437830721989,0.5026809651474531,0.5727600084727812,0.5354372037504894,0.7122430741733691,0.8275789027748358,0.7655915432530546,0.09929453262786596,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra1,subset,0.25,1678,14163,0.1597159128286429,0.5688378103180523,0.3642768615733476,0.533373063170441,0.26498623173056557,0.35406744561957965,0.7759237187127532,0.4347242815787616,0.5572435275920009,0.9249106078665077,0.6837534420673587,0.7862559143524549,0.09813774756133609,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra1,fixed,1.0,6714,29308,0.36474132266841874,0.30494866355299205,0.33484499311070537,0.3221626452189455,0.25945134434284156,0.287426137951318,0.523830801310694,0.4940630544561212,0.5085116571782267,0.7149240393208222,0.775590282516719,0.7440225558533975,0.09378960709759189,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra1,fixed,0.25,1678,29308,0.15569783884897997,1.0579483265581666,0.6068230827035733,0.5584028605482717,0.1562713252354306,0.2442017824876185,0.7902264600715138,0.27692097720758835,0.4101219304733502,0.9255065554231228,0.47652518083799644,0.6291258140359476,0.07429390094146542,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match1,subset,1.0,6714,14163,0.3745289314958681,0.2589037865700779,0.316716359032973,0.28790586833482273,0.3437124902916049,0.3133437830721989,0.5026809651474531,0.5727600084727812,0.5354372037504894,0.7122430741733691,0.8275789027748358,0.7655915432530546,0.09929453262786596,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match1,subset,0.25,1678,14163,0.15764339120928114,0.5625474673945713,0.36009542930192623,0.5363528009535161,0.26604532937936876,0.3556692175591854,0.7824791418355185,0.43797218103509145,0.5616022367169847,0.9261025029797377,0.68749558709313,0.7891573346690313,0.09927504068649208,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match1,fixed,1.0,6714,29308,0.3647413226684188,0.30494866355299205,0.3348449931107054,0.3221626452189455,0.25945134434284156,0.287426137951318,0.523830801310694,0.4940630544561212,0.5085116571782267,0.7149240393208222,0.775590282516719,0.7440225558533975,0.09378960709759189,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match1,fixed,0.25,1678,29308,0.15387308161670163,1.0557665779977567,0.6048198298072291,0.5595947556615017,0.1569196123925208,0.2451071355171194,0.7955899880810489,0.2811177835403303,0.41544140378856603,0.9266984505363528,0.4894568036031118,0.6405778747459432,0.07506400409626215,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra2,subset,1.0,6714,14163,0.3745289314958681,0.2589037865700779,0.316716359032973,0.28790586833482273,0.3437124902916049,0.3133437830721989,0.5026809651474531,0.5727600084727812,0.5354372037504894,0.7122430741733691,0.8275789027748358,0.7655915432530546,0.09929453262786596,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra2,subset,0.25,1678,14163,0.1597159128286429,0.5688378103180523,0.3642768615733476,0.533373063170441,0.26498623173056557,0.35406744561957965,0.7759237187127532,0.4347242815787616,0.5572435275920009,0.9249106078665077,0.6837534420673587,0.7862559143524549,0.09813774756133609,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra2,fixed,1.0,6714,29308,0.36474132266841874,0.30494866355299205,0.33484499311070537,0.3221626452189455,0.25945134434284156,0.287426137951318,0.523830801310694,0.4940630544561212,0.5085116571782267,0.7149240393208222,0.775590282516719,0.7440225558533975,0.09378960709759189,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,contra2,fixed,0.25,1678,29308,0.15569783884897997,1.0579483265581666,0.6068230827035733,0.5584028605482717,0.1562713252354306,0.2442017824876185,0.7902264600715138,0.27692097720758835,0.4101219304733502,0.9255065554231228,0.47652518083799644,0.6291258140359476,0.07429390094146542,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match2,subset,1.0,6714,14163,0.3745289314958681,0.2589037865700779,0.316716359032973,0.28790586833482273,0.3437124902916049,0.3133437830721989,0.5026809651474531,0.5727600084727812,0.5354372037504894,0.7122430741733691,0.8275789027748358,0.7655915432530546,0.09929453262786596,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match2,subset,0.25,1678,14163,0.15764339120928114,0.5625474673945713,0.36009542930192623,0.5363528009535161,0.26604532937936876,0.3556692175591854,0.7824791418355185,0.43797218103509145,0.5616022367169847,0.9261025029797377,0.68749558709313,0.7891573346690313,0.09927504068649208,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match2,fixed,1.0,6714,29308,0.3647413226684188,0.30494866355299205,0.3348449931107054,0.3221626452189455,0.25945134434284156,0.287426137951318,0.523830801310694,0.4940630544561212,0.5085116571782267,0.7149240393208222,0.775590282516719,0.7440225558533975,0.09378960709759189,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,support_match2,fixed,0.25,1678,29308,0.15387308161670163,1.0557665779977567,0.6048198298072291,0.5595947556615017,0.1569196123925208,0.2451071355171194,0.7955899880810489,0.2811177835403303,0.41544140378856603,0.9266984505363528,0.4894568036031118,0.6405778747459432,0.07506400409626215,1.0
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth5,subset,1.0,6373,14163,0.37101816595317477,0.26173745533125103,0.31637781064221293,0.2924839165228307,0.34018216479559416,0.3145349966708663,0.5094931743292013,0.5692296829767705,0.537707412312629,0.7158324180134944,0.8241897902986656,0.7661990422049035,0.09877661984594473,
frl_apartment_5,seq_0011,18,1,1,0,0.0,14163,29308,smooth5,subset,0.25,1593,14163,0.1608546171487172,0.5751752062437551,0.3680149116962361,0.5486503452605147,0.25834921979806535,0.3512849195394647,0.7840552416823603,0.4266045329379369,0.5525607229832162,0.9177652228499686,0.6789521993927841,0.7804996775258591,0.09757919904363418,
