scene,seq,n_steps,selection,n,span_m,frac,ref,delta,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,sid
frl_apartment_5,seq_0013,16,random_n0.3,7,1.2190469668926045,1.0,subset,0.3,43850,36289,0.552738364255106,0.2644950615131442,0.40861671288412516,0.18916761687571265,0.5137369450797762,0.27651661082234996,0.3442873432155074,0.6608063049408912,0.4527085561140754,0.6038996579247434,0.8230317727134945,0.6966397898749256,0.0815975115258568,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,random_n0.3,7,1.2190469668926045,0.25,fixed,0.3,10962,51631,0.36185275122332716,1.1848533813483006,0.7733530662858139,0.3762999452654625,0.25978578760821985,0.30737170354717397,0.5686006203247582,0.36892564544556566,0.4474996776366593,0.7599890530925014,0.4927853421394124,0.5978913154288513,0.09126984126984126,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,random_n0.3,7,1.2190469668926045,0.25,subset,0.3,10962,36289,0.3634777415768272,0.9156400852119091,0.6395589133943682,0.3691844553913519,0.33825677202458043,0.3530445705531665,0.563674511950374,0.4706109289316322,0.5129558537686363,0.7597153804050356,0.5983906969053984,0.669471440449796,0.1003448275862069,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n0.3,7,0.9045159063913294,1.0,fixed,0.3,44211,51631,0.5594555941196041,0.30879159973366616,0.43412359692663516,0.19076700368686525,0.4333636768608007,0.26491724479532003,0.3348035556761892,0.6082392361178361,0.4318799968061235,0.5955305240777182,0.8033739420115822,0.6840119769636916,0.08205732914838643,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n0.3,7,0.9045159063913294,1.0,subset,0.3,44211,36439,0.5662453231287099,0.2590676493112369,0.4126564862199734,0.18061116011852255,0.4993550865830566,0.2652752307525434,0.3222727375540024,0.668816378056478,0.4349584344783102,0.5897174911221189,0.8452756661818381,0.6947403792556841,0.0792524594960319,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n0.3,7,0.9045159063913294,0.25,fixed,0.3,11052,51631,0.37404454215006144,1.1503189972233043,0.7621817696866828,0.3688020267824828,0.25380101102051095,0.3006805992919864,0.5444263481722765,0.35441885688830355,0.42933969696392177,0.750542888165038,0.4807770525459511,0.5861089155641446,0.09234907352062163,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,consec_n0.3,7,0.9045159063913294,0.25,subset,0.3,11052,36439,0.3757192331763016,0.9111455703972171,0.6434324017867594,0.3625588128845458,0.3256126677460962,0.34309396887534466,0.5389069851610568,0.443727873981174,0.4867078520048868,0.750542888165038,0.5842641126265814,0.6570467105459771,0.09985965210734488,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,spaced0.5,4,1.8127535705357354,1.0,fixed,0.5,32929,51631,0.4900829667079474,0.2991592622923755,0.39462111450016146,0.23204470223814874,0.41701690844647593,0.2981737411543021,0.39579094415257066,0.608723441343379,0.47968895031432945,0.6571107534392178,0.8083903081482056,0.7249424492191545,0.09131084543125534,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,spaced0.5,4,1.8127535705357354,1.0,subset,0.5,32929,30245,0.4947622944577055,0.2182234085764953,0.3564928515171004,0.22050472228127183,0.5278227806248966,0.3110601045756703,0.38692338060676,0.7140684410646387,0.501892511393768,0.6544990737647666,0.8808398082327658,0.7509857861131226,0.09097125610129925,frl_apartment_5/seq_0013
frl_apartment_5,seq_0013,16,spaced0.5,4,1.8127535705357354,0.25,fixed,0.5,8232,51631,0.38142680581282123,1.3825990798827748,0.882012942847798,0.4008746355685131,0.23970095485270476,0.30001153449764617,0.5867346938775511,0.3434564505820147,0.43328259270752145,0.7401603498542274,0.4653599581646685,0.5714395471435074,0.08777997364953886,frl_apartment_5/seq_0013
