scene,seq,n_steps,N_req,N,seed,n_vox,ranking,frac,ref,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,seq_0000,37,4,4,0,31749,elev_sum,0.5,subset,15874,45945,0.2162113735844668,0.3238018738974671,0.27000662374096696,0.49659821091092354,0.5302426814669714,0.5128692651796017,0.671349376338667,0.6943519425399934,0.6826569428321437,0.8833312334635253,0.8557840896724345,0.8693394916970829,0.1644970811246058
apartment_2,seq_0000,37,4,4,0,31749,elev_sum,0.25,fixed,7937,90479,0.12649708956533431,0.7273263733192578,0.42691173144229605,0.650497669144513,0.2811370594281546,0.3925980778933413,0.8146654907395742,0.40273433614429865,0.5390074129260877,0.9593045231195666,0.6075995534875496,0.7439804498666631,0.11657160474795746
apartment_2,seq_0000,37,4,4,0,31749,elev_sum,0.25,subset,7937,45945,0.12945405445642172,0.3981370052800017,0.2637955298682117,0.6411742471966738,0.4227881162259223,0.5095684987819156,0.8082398891268742,0.579192512787028,0.6748098021530176,0.9581705934232078,0.7915551202524758,0.8669299803638515,0.14205272587663167
apartment_2,seq_0000,37,4,4,0,31749,elev_sum,0.1,fixed,3174,90479,0.07637771301536148,1.2918877891691338,0.6841327510922477,0.797416509136736,0.15981608992141824,0.26626754804299707,0.9404536862003781,0.21302180616496647,0.3473626343600747,0.999054820415879,0.3180627548934007,0.48251140889436644,0.06870306819340151
apartment_2,seq_0000,37,4,4,0,31749,elev_sum,0.1,subset,3174,45945,0.07742247208902868,0.8252125223551285,0.4513174972220786,0.7904851921865155,0.2593753400805311,0.390589719777843,0.9404536862003781,0.34854717597127,0.5085993129665769,0.9987397605545053,0.4914789422135162,0.6587751987706996,0.08632773938795657
apartment_2,seq_0000,37,8,8,0,53387,support,1.0,fixed,53387,90479,0.6152185673376551,0.5358044754856022,0.5755115214116286,0.2607938262123738,0.48696382586014436,0.33967464999145697,0.39046958997508757,0.6028912786392423,0.47396815761064354,0.6335812089085358,0.7263895489561114,0.6768186240838919,0.12328239549949796
apartment_2,seq_0000,37,8,8,0,53387,support,1.0,subset,53387,58523,0.6220273440690658,0.33898849069743825,0.48050791738325205,0.25594245790173636,0.6042410676144422,0.35957662387827466,0.3857493397268998,0.7298156280436752,0.50472344466471,0.6305280311686365,0.8427626745040412,0.7213586400177916,0.1218909155513443
apartment_2,seq_0000,37,8,8,0,53387,support,0.5,fixed,26693,90479,0.2891119110959006,0.5661644314790827,0.42763817128749165,0.4092458697036676,0.43445440378430356,0.4214735396214865,0.5689131982167609,0.5705854397152931,0.5697480919388344,0.8239613381785487,0.7137015219001094,0.7648782789938738,0.1502102818404369
apartment_2,seq_0000,37,8,8,0,53387,support,0.5,subset,26693,58523,0.29241890727596875,0.3612503583579842,0.32683463281697644,0.40415090098527706,0.5489636553150044,0.46555611691619403,0.5643801745776046,0.6988363549373751,0.6244525380809711,0.8218259468774585,0.833757667925431,0.8277488116971222,0.15647236228264455
apartment_2,seq_0000,37,8,8,0,53387,support,0.25,fixed,13346,90479,0.16952838155987357,0.6459446902848943,0.40773653592238396,0.5554473250412109,0.3382331811801634,0.42044268487190967,0.7196163644537689,0.4718995568032361,0.5700077311528298,0.9290424097107748,0.6544059947612153,0.7679074614431375,0.13910021345301296
