scene,seq,n_steps,order,k,view,n_pts,overlap_frac,prec_pts_all,prec_overlap_pts,prec_new_pts,dist_nearest_m,angle_nearest_deg,n_new_vox,prec_new_vox,wrong_near,wrong_disp,wrong_hall
apartment_2,seq_0011,15,spread,1,0,32768,0.0,0.68536376953125,,0.68536376953125,,,12100,0.46239669421487606,2576,1739,2190
apartment_2,seq_0011,15,spread,2,14,32768,0.306060791015625,0.787261962890625,0.9644032306311696,0.7091340868112054,2.1,54.220294763025976,7506,0.3808952837729816,1820,1494,1333
apartment_2,seq_0011,15,spread,3,7,32768,0.65618896484375,0.735565185546875,0.9517254208910799,0.3230072785371915,1.05,29.82974884263208,7415,0.3263654753877276,2187,1868,940
apartment_2,seq_0011,15,spread,4,4,32768,0.732330322265625,0.73095703125,0.9073217485519023,0.2484323338273857,0.4500000000000001,13.095652000186135,6579,0.25292597659218724,1924,1255,1736
apartment_2,seq_0011,15,spread,5,11,32768,0.670013427734375,0.76239013671875,0.9381462081530403,0.40553038009803016,0.4500000000000001,14.96512803572826,5251,0.26204532470005715,1645,885,1345
apartment_2,seq_0011,15,spread,6,2,32768,0.80987548828125,0.720855712890625,0.8262868339739242,0.2717495987158908,0.29999999999999993,8.917506353403217,4859,0.2949166495163614,1491,885,1050
apartment_2,seq_0011,15,spread,7,9,32768,0.770355224609375,0.7308349609375,0.8818682407003922,0.2241860465116279,0.29999999999999993,9.95717842860637,4398,0.2260118235561619,1146,733,1525
apartment_2,seq_0011,15,spread,8,5,32768,0.72882080078125,0.744903564453125,0.9198140859224521,0.27481431465226197,0.1500000000000002,4.856492424944819,5326,0.3559894855426211,1316,1313,801
apartment_2,seq_0011,15,spread,9,13,32768,0.77978515625,0.75958251953125,0.9141750156543519,0.21216740576496673,0.1500000000000002,5.576542459628447,3806,0.13215974776668418,1174,1291,838
apartment_2,seq_0011,15,spread,10,1,32768,0.7926025390625,0.7132568359375,0.8367087632835362,0.2414655679811654,0.14999999999999997,4.390976591658239,5443,0.2504133749770347,1122,827,2131
apartment_2,seq_0011,15,spread,11,3,32768,0.828277587890625,0.737030029296875,0.8460263070631149,0.21130264794739648,0.14999999999999997,4.57073423560094,4014,0.2219730941704036,882,1036,1205
apartment_2,seq_0011,15,spread,12,8,32768,0.844085693359375,0.775482177734375,0.8411005459344155,0.4202387942845958,0.14999999999999997,5.040698835497355,3012,0.28320053120849936,519,420,1220
apartment_2,seq_0011,15,spread,13,10,32768,0.92620849609375,0.763885498046875,0.8024052718286656,0.2803970223325062,0.14999999999999997,5.068650372449302,1870,0.22192513368983957,383,238,834
apartment_2,seq_0011,15,spread,14,6,32768,0.8792724609375,0.746002197265625,0.819658475635152,0.2095551061678463,0.14999999999999974,4.664741993365551,3200,0.205625,873,555,1114
apartment_2,seq_0011,15,spread,15,12,32768,0.889434814453125,0.770538330078125,0.8460113226968605,0.16340049682583493,0.14999999999999974,5.123787502678316,2545,0.15795677799607072,861,634,648
apartment_2,seq_0011,15,random,1,2,32768,0.0,0.720855712890625,,0.720855712890625,,,11844,0.4849712934819318,2712,1615,1773
apartment_2,seq_0011,15,random,2,11,32768,0.496978759765625,0.76239013671875,0.9785078292907584,0.548868531213978,1.3499999999999999,38.72580907365278,7202,0.34379339072479864,1812,1262,1652
apartment_2,seq_0011,15,random,3,3,32768,0.706634521484375,0.737030029296875,0.9231699416972576,0.2886715905544575,0.14999999999999997,4.57073423560094,6887,0.2938870335414549,1611,1460,1792
apartment_2,seq_0011,15,random,4,10,32768,0.79754638671875,0.763885498046875,0.8553990969618122,0.40337654507084714,0.14999999999999997,5.068650372449302,4152,0.31165703275529866,953,633,1272
apartment_2,seq_0011,15,random,5,0,32768,0.74835205078125,0.68536376953125,0.8138814126090858,0.30317729808391947,0.29999999999999993,9.232923507695768,5908,0.2985781990521327,1667,1095,1382
apartment_2,seq_0011,15,random,6,4,32768,0.791900634765625,0.73095703125,0.8744074916181741,0.18507112479835752,0.14999999999999997,4.433981340930121,5137,0.190967490753358,1449,1122,1585
apartment_2,seq_0011,15,random,7,7,32768,0.735137939453125,0.735565185546875,0.9195483415666902,0.22491070399815646,0.4499999999999999,13.806333175779663,5897,0.2533491605901306,1866,1689,848
apartment_2,seq_0011,15,random,8,5,32768,0.732513427734375,0.744903564453125,0.9108861392325959,0.2903593839132915,0.1500000000000002,4.856492424944819,5261,0.3822467211556738,1348,1189,713
apartment_2,seq_0011,15,random,9,14,32768,0.685455322265625,0.787261962890625,0.9068162592938872,0.526729407198991,0.4500000000000001,16.55912993361805,4731,0.3267808074402875,1442,938,805
apartment_2,seq_0011,15,random,10,12,32768,0.828643798828125,0.770538330078125,0.8893676573490958,0.19590382902938558,0.14999999999999974,5.123787502678316,3612,0.17691029900332225,1132,892,949
apartment_2,seq_0011,15,random,11,6,32768,0.843414306640625,0.746002197265625,0.8477041647067337,0.19820697719742741,0.14999999999999974,4.664741993365551,3882,0.18778979907264295,1015,750,1388
apartment_2,seq_0011,15,random,12,9,32768,0.848846435546875,0.7308349609375,0.8298040625561747,0.17504542701393094,0.14999999999999997,5.016464718252517,3050,0.16360655737704918,703,552,1296
apartment_2,seq_0011,15,random,13,13,32768,0.830108642578125,0.75958251953125,0.880702915333995,0.1677743847673792,0.1500000000000002,5.576542459628447,3151,0.12916534433513172,1026,1081,637
apartment_2,seq_0011,15,random,14,8,32768,0.8800048828125,0.775482177734375,0.8175891247052296,0.46668362156663273,0.14999999999999997,5.040698835497355,2329,0.31000429368827825,355,257,995
apartment_2,seq_0011,15,random,15,1,32768,0.84185791015625,0.7132568359375,0.8043935329514972,0.2280972597452721,0.14999999999999997,4.390976591658239,4281,0.24176594253679046,793,629,1824
apartment_2,seq_0011,15,sequential,1,0,32768,0.0,0.68536376953125,,0.68536376953125,,,12100,0.46239669421487606,2576,1739,2190
apartment_2,seq_0011,15,sequential,2,1,32768,0.655517578125,0.7132568359375,0.9011638733705772,0.3556874557051736,0.14999999999999997,4.390976591658239,8305,0.33148705599036726,1763,1166,2623
apartment_2,seq_0011,15,sequential,3,2,32768,0.73974609375,0.720855712890625,0.8552805280528053,0.33876641651031897,0.14999999999999997,4.4859193697297854,6413,0.35568376734757523,1841,1041,1250
apartment_2,seq_0011,15,sequential,4,3,32768,0.73284912109375,0.737030029296875,0.9023902723411343,0.2834132967786155,0.14999999999999997,4.57073423560094,6193,0.28839011787502017,1392,1387,1628
apartment_2,seq_0011,15,sequential,5,4,32768,0.782623291015625,0.73095703125,0.8774809904464808,0.20342552295381158,0.14999999999999997,4.433981340930121,5277,0.20466173962478681,1468,1167,1562
apartment_2,seq_0011,15,sequential,6,5,32768,0.68212890625,0.744903564453125,0.9521743020758768,0.3001152073732719,0.1500000000000002,4.856492424944819,6032,0.38975464190981435,1554,1306,821
apartment_2,seq_0011,15,sequential,7,6,32768,0.76312255859375,0.746002197265625,0.9035831400463888,0.2383406338572533,0.14999999999999974,4.664741993365551,5904,0.22425474254742547,1715,1055,1810
apartment_2,seq_0011,15,sequential,8,7,32768,0.7698974609375,0.735565185546875,0.8951561756778182,0.20159151193633953,0.1500000000000002,4.6828478591248315,5218,0.21674971253353775,1426,1806,855
apartment_2,seq_0011,15,sequential,9,8,32768,0.7781982421875,0.775482177734375,0.8684705882352941,0.4492294991744634,0.14999999999999997,5.040698835497355,3667,0.34278701936187617,845,359,1206
apartment_2,seq_0011,15,sequential,10,9,32768,0.818084716796875,0.7308349609375,0.8506360279031596,0.19208186545881564,0.14999999999999997,5.016464718252517,3532,0.18516421291053228,832,665,1381
apartment_2,seq_0011,15,sequential,11,10,32768,0.88079833984375,0.763885498046875,0.8129374263737786,0.4014336917562724,0.14999999999999997,5.068650372449302,2281,0.25471284524331433,510,348,842
apartment_2,seq_0011,15,sequential,12,11,32768,0.843292236328125,0.76239013671875,0.8278869467665473,0.40993184031158714,0.14999999999999997,5.091551184599043,2729,0.1703920850128252,906,564,794
apartment_2,seq_0011,15,sequential,13,12,32768,0.86962890625,0.770538330078125,0.8549971925884334,0.2071629213483146,0.14999999999999974,5.123787502678316,2932,0.17803547066848568,941,733,736
apartment_2,seq_0011,15,sequential,14,13,32768,0.851287841796875,0.75958251953125,0.8555296648144829,0.21034270469936384,0.1500000000000002,5.576542459628447,2952,0.14939024390243902,936,1010,565
apartment_2,seq_0011,15,sequential,15,14,32768,0.8106689453125,0.787261962890625,0.8845053455804849,0.370889748549323,0.1500000000000002,5.660221419064501,3789,0.29612034837688045,1201,828,638
frl_apartment_5,seq_0000,15,spread,1,0,32768,0.0,0.466094970703125,,0.466094970703125,,,7606,0.3364449119116487,1969,1598,1480
frl_apartment_5,seq_0000,15,spread,2,14,32768,0.087371826171875,0.615081787109375,0.879846315054139,0.5897341581675305,2.1,58.073558796382024,7474,0.30305057532780305,1738,1630,1841
frl_apartment_5,seq_0000,15,spread,3,7,32768,0.40118408203125,0.393829345703125,0.5893047314772555,0.2628682091529915,1.05,31.081817903101808,8519,0.24169503462847752,2330,2297,1833
frl_apartment_5,seq_0000,15,spread,4,11,32768,0.48681640625,0.477874755859375,0.651579739217653,0.31309467174119887,0.4500000000000002,14.245881337258636,7551,0.2839359025294663,2225,1630,1552
frl_apartment_5,seq_0000,15,spread,5,3,32768,0.554962158203125,0.427215576171875,0.4410228210063239,0.40999794281012136,0.45,14.912510879258416,6426,0.25552443199502023,1738,1521,1525
frl_apartment_5,seq_0000,15,spread,6,5,32768,0.622955322265625,0.425140380859375,0.4416793220006858,0.39781464993929583,0.3,9.947553801190788,6719,0.22458699211192143,1529,1772,1909
frl_apartment_5,seq_0000,15,spread,7,9,32768,0.720733642578125,0.4049072265625,0.4681373586823051,0.2417222161512403,0.29999999999999977,9.685283330812533,5538,0.17497291440953414,1743,1642,1184
frl_apartment_5,seq_0000,15,spread,8,13,32768,0.65631103515625,0.54449462890625,0.6581884125360364,0.3273841236014917,0.15000000000000008,5.723465653425995,4072,0.17608055009823181,803,820,1732
frl_apartment_5,seq_0000,15,spread,9,1,32768,0.682525634765625,0.444580078125,0.45365526492287056,0.42506969143516293,0.15000000000000002,5.237624306626244,4564,0.254601226993865,1633,707,1062
frl_apartment_5,seq_0000,15,spread,10,6,32768,0.72161865234375,0.406158447265625,0.41004821111393047,0.39607542205656654,0.15000000000000002,4.979592846432196,4474,0.21144389807778274,989,1255,1284
frl_apartment_5,seq_0000,15,spread,11,12,32768,0.87591552734375,0.4984130859375,0.539927531182496,0.20536153467781604,0.15000000000000002,5.052639364564789,3070,0.12084690553745929,619,882,1198
frl_apartment_5,seq_0000,15,spread,12,2,32768,0.8331298828125,0.422637939453125,0.4624908424908425,0.22366495976591075,0.15,5.111183606040127,3716,0.15419806243272335,1004,1155,984
frl_apartment_5,seq_0000,15,spread,13,4,32768,0.862701416015625,0.42877197265625,0.4589479642010683,0.23916425872416092,0.14999999999999997,5.033599635329161,3364,0.17538644470868014,667,1083,1024
frl_apartment_5,seq_0000,15,spread,14,10,32768,0.859222412109375,0.416748046875,0.4487302432960398,0.22154779969650987,0.14999999999999983,4.855614885093453,3216,0.17630597014925373,836,950,863
frl_apartment_5,seq_0000,15,spread,15,8,32768,0.834686279296875,0.392974853515625,0.4053965120105298,0.33025659959387116,0.14999999999999977,4.893413951223381,3132,0.21008939974457216,793,770,911
frl_apartment_5,seq_0000,15,random,1,2,32768,0.0,0.422637939453125,,0.422637939453125,,,9565,0.29639309984317824,2520,2314,1896
frl_apartment_5,seq_0000,15,random,2,11,32768,0.21136474609375,0.477874755859375,0.8574935027432862,0.37613187833759,1.3499999999999999,37.29555940566658,8973,0.3245291429845091,2520,1817,1724
frl_apartment_5,seq_0000,15,random,3,3,32768,0.682952880859375,0.427215576171875,0.4615040886545422,0.3533545095774377,0.15,5.072911047754992,5742,0.2479972135144549,1524,1396,1398
frl_apartment_5,seq_0000,15,random,4,10,32768,0.634735107421875,0.416748046875,0.495648829270638,0.2796390675912775,0.14999999999999983,4.855614885093453,6910,0.20795947901591896,2181,1797,1495
frl_apartment_5,seq_0000,15,random,5,0,32768,0.51141357421875,0.466094970703125,0.42570712495524526,0.508369768894441,0.3,12.005459027606383,4864,0.2993421052631579,1492,1086,830
frl_apartment_5,seq_0000,15,random,6,4,32768,0.6495361328125,0.42877197265625,0.4316857733508739,0.42337164750957856,0.15000000000000002,5.033599635329163,5746,0.2391228680821441,1369,1717,1286
frl_apartment_5,seq_0000,15,random,7,7,32768,0.683685302734375,0.393829345703125,0.44302102397000404,0.2875060299083454,0.44999999999999996,14.485379389102333,5838,0.20195272353545735,1477,1747,1435
frl_apartment_5,seq_0000,15,random,8,5,32768,0.807769775390625,0.425140380859375,0.47617968189202464,0.21066836005715192,0.14999999999999997,5.01154212618705,5027,0.16530734036204495,1005,1396,1795
frl_apartment_5,seq_0000,15,random,9,14,32768,0.353302001953125,0.615081787109375,0.8154098643862832,0.5056391864470766,0.4500000000000002,18.978633041934717,5673,0.23479640401903754,1287,1302,1752
frl_apartment_5,seq_0000,15,random,10,12,32768,0.82647705078125,0.4984130859375,0.5515471530906136,0.24533943017938797,0.15000000000000002,5.052639364564789,3556,0.14932508436445444,791,960,1274
frl_apartment_5,seq_0000,15,random,11,6,32768,0.72943115234375,0.406158447265625,0.4039829302987198,0.4120234604105572,0.15000000000000002,4.979592846432196,4182,0.22214251554280248,939,1131,1183
frl_apartment_5,seq_0000,15,random,12,9,32768,0.846923828125,0.4049072265625,0.44202219659844333,0.19956140350877194,0.1500000000000002,4.877484165399139,3320,0.14728915662650602,969,1021,841
frl_apartment_5,seq_0000,15,random,13,13,32768,0.73883056640625,0.54449462890625,0.628211482858323,0.30766534236971255,0.15000000000000008,5.723465653425995,3187,0.1393159711327267,517,633,1593
frl_apartment_5,seq_0000,15,random,14,8,32768,0.83282470703125,0.392974853515625,0.4060461707585196,0.3278568820737495,0.14999999999999977,4.893413951223381,3185,0.2084772370486656,827,773,921
frl_apartment_5,seq_0000,15,random,15,1,32768,0.78350830078125,0.444580078125,0.4695801199657241,0.35410205807724837,0.15,5.237624306626243,3673,0.23060168799346584,1292,591,943
frl_apartment_5,seq_0000,15,sequential,1,0,32768,0.0,0.466094970703125,,0.466094970703125,,,7606,0.3364449119116487,1969,1598,1480
frl_apartment_5,seq_0000,15,sequential,2,1,32768,0.57080078125,0.444580078125,0.4598481608212147,0.42427474402730375,0.15000000000000002,5.237624306626244,6250,0.29824,2183,964,1239
frl_apartment_5,seq_0000,15,sequential,3,2,32768,0.6258544921875,0.422637939453125,0.4809830310122879,0.32504078303425776,0.15,5.111183606040127,6185,0.19951495553759094,1864,1818,1269
frl_apartment_5,seq_0000,15,sequential,4,3,32768,0.694183349609375,0.427215576171875,0.4514001846397327,0.37231813192296176,0.15,5.072911047754992,5472,0.2629751461988304,1451,1299,1283
frl_apartment_5,seq_0000,15,sequential,5,4,32768,0.621429443359375,0.42877197265625,0.440799489269754,0.4090286174929464,0.15000000000000002,5.033599635329163,6186,0.23714839961202716,1465,1872,1382
frl_apartment_5,seq_0000,15,sequential,6,5,32768,0.77825927734375,0.425140380859375,0.4837659791388911,0.21937792458023672,0.14999999999999997,5.01154212618705,5658,0.18080593849416754,1125,1502,2008
frl_apartment_5,seq_0000,15,sequential,7,6,32768,0.589080810546875,0.406158447265625,0.4162047350152826,0.39175640549572965,0.15000000000000002,4.979592846432196,6431,0.24273052402425752,1570,1880,1420
frl_apartment_5,seq_0000,15,sequential,8,7,32768,0.698028564453125,0.393829345703125,0.4158177764176103,0.34300151591712985,0.15000000000000002,4.921890239443937,5111,0.21874388573664644,1381,1269,1343
frl_apartment_5,seq_0000,15,sequential,9,8,32768,0.72216796875,0.392974853515625,0.42887931034482757,0.29964850615114236,0.15000000000000002,4.893413951223389,5163,0.20356381948479566,1421,1532,1159
frl_apartment_5,seq_0000,15,sequential,10,9,32768,0.75457763671875,0.4049072265625,0.4316104505378953,0.3228052723203183,0.14999999999999977,4.877484165399125,4433,0.21745995939544327,1322,1154,993
frl_apartment_5,seq_0000,15,sequential,11,10,32768,0.779388427734375,0.416748046875,0.4589451427228944,0.2676718771614331,0.1500000000000002,4.8556148850934635,3862,0.20507509062661833,949,1044,1077
frl_apartment_5,seq_0000,15,sequential,12,11,32768,0.6932373046875,0.477874755859375,0.49863532312026765,0.4309590131317151,0.14999999999999983,4.837436265401612,5459,0.2815533980582524,1593,1176,1153
frl_apartment_5,seq_0000,15,sequential,13,12,32768,0.76416015625,0.4984130859375,0.5210063897763578,0.4252070393374741,0.15000000000000002,5.052639364564789,3502,0.1684751570531125,781,867,1264
frl_apartment_5,seq_0000,15,sequential,14,13,32768,0.65728759765625,0.54449462890625,0.6436995078465967,0.3542297417631345,0.15000000000000013,5.723465653425998,3700,0.15,621,763,1761
frl_apartment_5,seq_0000,15,sequential,15,14,32768,0.630645751953125,0.615081787109375,0.7898862811517058,0.3166157151119557,0.15000000000000008,6.53965977072009,4423,0.21275152611349762,971,994,1517
frl_apartment_5,seq_0004,15,spread,1,0,32768,0.0,0.4549560546875,,0.4549560546875,,,10946,0.3856203179243559,3169,1877,1679
frl_apartment_5,seq_0004,15,spread,2,14,32768,0.19744873046875,0.55889892578125,0.798145285935085,0.5000380257053768,2.1,51.444606429886655,8529,0.4251377652714269,2075,1756,1072
frl_apartment_5,seq_0004,15,spread,3,7,32768,0.61480712890625,0.467193603515625,0.47930110195572323,0.4478688005070512,1.05,28.625088848350973,7953,0.39067018735068526,2791,1437,618
frl_apartment_5,seq_0004,15,spread,4,4,32768,0.704986572265625,0.466033935546875,0.4606294099822518,0.47894900175856003,0.45,12.955207532571386,6414,0.3774555659494855,2182,1228,583
frl_apartment_5,seq_0004,15,spread,5,10,32768,0.722259521484375,0.48388671875,0.5002746440190983,0.4412701900890012,0.45,14.186880243728545,6077,0.36119795951949973,1936,1333,613
frl_apartment_5,seq_0004,15,spread,6,12,32768,0.819183349609375,0.502685546875,0.5301195842491525,0.37839662447257383,0.29999999999999993,9.84367510139184,4571,0.3248742069569022,1312,1160,614
frl_apartment_5,seq_0004,15,spread,7,2,32768,0.815399169921875,0.470428466796875,0.4865451551330514,0.39923954372623577,0.2999999999999998,8.741051222478903,4432,0.34724729241877256,1648,983,262
frl_apartment_5,seq_0004,15,spread,8,6,32768,0.85400390625,0.46746826171875,0.4861349342481418,0.35827759197324416,0.15000000000000016,4.353338091229024,3833,0.2872423689016436,1239,1161,332
frl_apartment_5,seq_0004,15,spread,9,9,32768,0.867919921875,0.4879150390625,0.5124472573839662,0.3267097966728281,0.15000000000000016,4.6263304238586205,3637,0.2903491888919439,1369,865,347
frl_apartment_5,seq_0004,15,spread,10,3,32768,0.896575927734375,0.477630615234375,0.4985533884747609,0.2962525818825612,0.1500000000000001,4.368586108716932,2728,0.2602639296187683,940,748,330
frl_apartment_5,seq_0004,15,spread,11,13,32768,0.897186279296875,0.52581787109375,0.5404265451205823,0.398337785693084,0.14999999999999994,5.062883341363669,2433,0.2975750102753802,620,703,386
frl_apartment_5,seq_0004,15,spread,12,11,32768,0.891021728515625,0.483612060546875,0.5064903928485803,0.29655558667040044,0.14999999999999988,4.917822157370309,2615,0.25124282982791585,949,624,385
