scene,seq,N_req,ranking,auroc,prec_top,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,seq_0005,4,mlp_noconf,0.7871644889730274,0.7977613069127212,6611,53901,0.12559278924004183,0.5851254188220525,0.35535910403104715,0.5967327181969445,0.2938720988478878,0.39380675467178305,0.7977613069127212,0.43461160275319566,0.5626808533235494,0.9782181213129633,0.6069460677909501,0.7491030219505328,0.13980114492316964
apartment_2,seq_0005,-1,support,0.6980053898379825,0.7097713392983951,14082,53901,0.1582360889681776,0.6385171026144916,0.39837659579133455,0.4755006391137622,0.4195654997124358,0.44578529922935095,0.7097713392983951,0.5177454963729801,0.5987386953847736,0.9672631728447664,0.6426967959778112,0.7722638501493966,0.1583413323094644
apartment_2,seq_0005,-1,logit_count,0.6980053898379825,0.7097713392983951,14082,53901,0.1582360889681776,0.6385171026144916,0.39837659579133455,0.4755006391137622,0.4195654997124358,0.44578529922935095,0.7097713392983951,0.5177454963729801,0.5987386953847736,0.9672631728447664,0.6426967959778112,0.7722638501493966,0.1583413323094644
apartment_2,seq_0005,-1,mlp_all,0.7344312512159363,0.734057662263883,14082,53901,0.1529104916632885,0.4812422608198695,0.31707637624157897,0.4852293708280074,0.43091964898610413,0.45646475766001227,0.734057662263883,0.5459824493052077,0.6262031896528695,0.9740803863087629,0.6970371607205803,0.8125942163592685,0.1643317509937864
apartment_2,seq_0005,-1,mlp_noconf,0.7344312512159363,0.734057662263883,14082,53901,0.1529104916632885,0.4812422608198695,0.31707637624157897,0.4852293708280074,0.43091964898610413,0.45646475766001227,0.734057662263883,0.5459824493052077,0.6262031896528695,0.9740803863087629,0.6970371607205803,0.8125942163592685,0.1643317509937864
frl_apartment_5,seq_0000,4,support,0.6352794409507373,0.4624093626765043,7861,48021,0.3657356996178434,0.9729198533672453,0.6693277764925444,0.29423737437984987,0.1890214697736407,0.23017553280391206,0.4624093626765043,0.32889777389058955,0.384390340949676,0.7515583259127337,0.5445950729889006,0.6315532740225029,0.07321925984878631
frl_apartment_5,seq_0000,4,logit_count,0.6352794409507373,0.4624093626765043,7861,48021,0.3657356996178434,0.9729198533672453,0.6693277764925444,0.29423737437984987,0.1890214697736407,0.23017553280391206,0.4624093626765043,0.32889777389058955,0.384390340949676,0.7515583259127337,0.5445950729889006,0.6315532740225029,0.07321925984878631
frl_apartment_5,seq_0000,4,mlp_all,0.7381920401587255,0.579061188144002,7861,48021,0.28782385250325704,1.0218267139360893,0.6548252832196731,0.37806894797099605,0.19578934216280378,0.25797961583221457,0.579061188144002,0.30270090168884445,0.3975728732393811,0.8124920493575881,0.4816850961037879,0.6048094918858286,0.08439063616869193
frl_apartment_5,seq_0000,4,mlp_noconf,0.7381920401587255,0.579061188144002,7861,48021,0.28782385250325704,1.0218267139360893,0.6548252832196731,0.37806894797099605,0.19578934216280378,0.25797961583221457,0.579061188144002,0.30270090168884445,0.3975728732393811,0.8124920493575881,0.4816850961037879,0.6048094918858286,0.08439063616869193
frl_apartment_5,seq_0000,-1,support,0.659860765402469,0.41373427169972277,18756,48021,0.39658558224007356,0.5931751099694006,0.4948803461047371,0.24482832160375348,0.2921013723162783,0.2663838097693239,0.41373427169972277,0.4108619145790383,0.4122930904268007,0.7269673704414588,0.6580037900085379,0.690768585834811,0.08771495731782754
frl_apartment_5,seq_0000,-1,logit_count,0.659860765402469,0.41373427169972277,18756,48021,0.39658558224007356,0.5931751099694006,0.4948803461047371,0.24482832160375348,0.2921013723162783,0.2663838097693239,0.41373427169972277,0.4108619145790383,0.4122930904268007,0.7269673704414588,0.6580037900085379,0.690768585834811,0.08771495731782754
frl_apartment_5,seq_0000,-1,mlp_all,0.7215089640832215,0.4348475154617189,18756,48021,0.3919525392905283,0.7007271842238574,0.5463398617571928,0.26690125826402217,0.2960996230815685,0.2807432975347767,0.4348475154617189,0.44016159596843046,0.43748841905360286,0.719876306248667,0.6339101643031174,0.6741637880101095,0.08818615013305278
frl_apartment_5,seq_0000,-1,mlp_noconf,0.7215089640832215,0.4348475154617189,18756,48021,0.3919525392905283,0.7007271842238574,0.5463398617571928,0.26690125826402217,0.2960996230815685,0.2807432975347767,0.4348475154617189,0.44016159596843046,0.43748841905360286,0.719876306248667,0.6339101643031174,0.6741637880101095,0.08818615013305278
apartment_2,seq_0010,4,support,0.703653933323653,0.7216374269005847,7695,64652,0.15560984390621763,0.6936536436758286,0.4246317437910231,0.571150097465887,0.29660335333787047,0.39044508324506705,0.7216374269005847,0.43554723751778757,0.5432273645520045,0.9585445094217024,0.6641867227618635,0.7846678780903128,0.13473259334006055
apartment_2,seq_0010,4,logit_count,0.703653933323653,0.7216374269005847,7695,64652,0.15560984390621763,0.6936536436758286,0.4246317437910231,0.571150097465887,0.29660335333787047,0.39044508324506705,0.7216374269005847,0.43554723751778757,0.5432273645520045,0.9585445094217024,0.6641867227618635,0.7846678780903128,0.13473259334006055
apartment_2,seq_0010,4,mlp_all,0.8280407682993571,0.8178037686809617,7695,64652,0.12234544921669605,0.7650783995197906,0.44371192436824336,0.6292397660818714,0.29929468539256326,0.40564594566612916,0.8178037686809617,0.41083029140629834,0.5469139616339573,0.9836257309941521,0.5760223968322712,0.7265618969360291,0.13615421920465567
apartment_2,seq_0010,4,mlp_noconf,0.8280407682993571,0.8178037686809617,7695,64652,0.12234544921669605,0.7650783995197906,0.44371192436824336,0.6292397660818714,0.29929468539256326,0.40564594566612916,0.8178037686809617,0.41083029140629834,0.5469139616339573,0.9836257309941521,0.5760223968322712,0.7265618969360291,0.13615421920465567
apartment_2,seq_0010,-1,support,0.7192764003887682,0.6265726461038961,19712,64652,0.2149147042539649,0.553830721977788,0.38437271311587645,0.42410714285714285,0.4444410072387552,0.43403605367823905,0.6265726461038961,0.5853647218956877,0.6052681143736764,0.9111708603896104,0.7413846439398627,0.8175556973772281,0.16204320379915446
apartment_2,seq_0010,-1,logit_count,0.7192764003887682,0.6265726461038961,19712,64652,0.2149147042539649,0.553830721977788,0.38437271311587645,0.42410714285714285,0.4444410072387552,0.43403605367823905,0.6265726461038961,0.5853647218956877,0.6052681143736764,0.9111708603896104,0.7413846439398627,0.8175556973772281,0.16204320379915446
apartment_2,seq_0010,-1,mlp_all,0.7798625484853796,0.6956676136363636,19712,64652,0.1843747415712583,0.5522324027213021,0.36830357214628023,0.44881290584415584,0.44852440759759943,0.4486686103440932,0.6956676136363636,0.5718307244942152,0.6276996245999992,0.9337459415584416,0.7330322341149539,0.8213040986810669,0.16204320379915446
apartment_2,seq_0010,-1,mlp_noconf,0.7798625484853796,0.6956676136363636,19712,64652,0.1843747415712583,0.5522324027213021,0.36830357214628023,0.44881290584415584,0.44852440759759943,0.4486686103440932,0.6956676136363636,0.5718307244942152,0.6276996245999992,0.9337459415584416,0.7330322341149539,0.8213040986810669,0.16204320379915446
apartment_2,seq_0006,4,support,0.6688153463648225,0.6101751274661937,9022,54151,0.2996418228218938,0.8529884702678414,0.5763151465448676,0.4666371092884061,0.31382615279496223,0.37527180553874667,0.6101751274661937,0.47919706007275953,0.5368121759595887,0.8372866326756817,0.6242913334933796,0.7152691139691424,0.10747025551004485
apartment_2,seq_0006,4,logit_count,0.6688153463648225,0.6101751274661937,9022,54151,0.2996418228218938,0.8529884702678414,0.5763151465448676,0.4666371092884061,0.31382615279496223,0.37527180553874667,0.6101751274661937,0.47919706007275953,0.5368121759595887,0.8372866326756817,0.6242913334933796,0.7152691139691424,0.10747025551004485
apartment_2,seq_0006,4,mlp_all,0.7945423344698809,0.7324318332963866,9022,54151,0.2534936147321165,0.902360659566774,0.5779271371494452,0.5506539569940146,0.3444257723772414,0.42378216873143365,0.7324318332963866,0.4480619009805913,0.5559958346860302,0.8562403014852582,0.5678196155195656,0.6828224472525046,0.1286475312077602
apartment_2,seq_0006,4,mlp_noconf,0.7945423344698809,0.7324318332963866,9022,54151,0.2534936147321165,0.902360659566774,0.5779271371494452,0.5506539569940146,0.3444257723772414,0.42378216873143365,0.7324318332963866,0.4480619009805913,0.5559958346860302,0.8562403014852582,0.5678196155195656,0.6828224472525046,0.1286475312077602
apartment_2,seq_0006,-1,support,0.7102374921564348,0.543859649122807,23142,54151,0.35068362148264315,0.7604847700602068,0.5555841957714249,0.36072940973122464,0.48732248711935144,0.414577347872591,0.543859649122807,0.5752063673801038,0.5590939739447158,0.8047273355803302,0.644900371184281,0.7160030882358982,0.14397201291711517
apartment_2,seq_0006,-1,logit_count,0.7102374921564348,0.543859649122807,23142,54151,0.35068362148264315,0.7604847700602068,0.5555841957714249,0.36072940973122464,0.48732248711935144,0.414577347872591,0.543859649122807,0.5752063673801038,0.5590939739447158,0.8047273355803302,0.644900371184281,0.7160030882358982,0.14397201291711517
apartment_2,seq_0006,-1,mlp_all,0.7761683867427958,0.6102756892230576,23142,54151,0.3235927643318054,0.7125913975967915,0.5180920809642984,0.40277417682136374,0.49400749755313844,0.44375006505196385,0.6102756892230576,0.5790474783475836,0.5942516022172011,0.8180364704865613,0.6609850233606027,0.7311724106833831,0.15875265768958186
apartment_2,seq_0006,-1,mlp_noconf,0.7761683867427958,0.6102756892230576,23142,54151,0.3235927643318054,0.7125913975967915,0.5180920809642984,0.40277417682136374,0.49400749755313844,0.44375006505196385,0.6102756892230576,0.5790474783475836,0.5942516022172011,0.8180364704865613,0.6609850233606027,0.7311724106833831,0.15875265768958186
apartment_2,seq_0009,4,support,0.735244003389762,0.7432198499711483,6932,60306,0.16633209462962648,0.7624252879298691,0.4643786912797478,0.5490478938257357,0.28516233873909724,0.3753676839991392,0.7432198499711483,0.41627698736444135,0.5336544441231577,0.9368147720715522,0.6025768580240772,0.733410382217487,0.09013286684160107
apartment_2,seq_0009,4,logit_count,0.735244003389762,0.7432198499711483,6932,60306,0.16633209462962648,0.7624252879298691,0.4643786912797478,0.5490478938257357,0.28516233873909724,0.3753676839991392,0.7432198499711483,0.41627698736444135,0.5336544441231577,0.9368147720715522,0.6025768580240772,0.733410382217487,0.09013286684160107
apartment_2,seq_0009,4,mlp_all,0.838117692125544,0.8110213502596654,6932,60306,0.1459207429494779,0.9687839423966266,0.5573523426730522,0.5812175418349682,0.2657281199217325,0.3647125232024724,0.8110213502596654,0.3880376745265811,0.5249230141981884,0.9489324870167339,0.5325672404072563,0.6822415780285388,0.09790679139225639
apartment_2,seq_0009,4,mlp_noconf,0.838117692125544,0.8110213502596654,6932,60306,0.1459207429494779,0.9687839423966266,0.5573523426730522,0.5812175418349682,0.2657281199217325,0.3647125232024724,0.8110213502596654,0.3880376745265811,0.5249230141981884,0.9489324870167339,0.5325672404072563,0.6822415780285388,0.09790679139225639
apartment_2,seq_0009,-1,support,0.7562279845115888,0.585437541750167,22455,60306,0.23250324124437272,0.7476780054889615,0.4900906233666671,0.37261189044756177,0.45340430471263227,0.40905695579799617,0.585437541750167,0.5388518555367625,0.5611795440466097,0.8830549988866622,0.6211985540410573,0.7293351408470702,0.140200716453827
apartment_2,seq_0009,-1,logit_count,0.7562279845115888,0.585437541750167,22455,60306,0.23250324124437272,0.7476780054889615,0.4900906233666671,0.37261189044756177,0.45340430471263227,0.40905695579799617,0.585437541750167,0.5388518555367625,0.5611795440466097,0.8830549988866622,0.6211985540410573,0.7293351408470702,0.140200716453827
apartment_2,seq_0009,-1,mlp_all,0.824891667490323,0.6375417501670007,22455,60306,0.20876628289726934,0.6585280664191719,0.43364717465822067,0.39363170786016477,0.4640665937054356,0.42595706557347857,0.6375417501670007,0.5660464962026995,0.599670651409998,0.9065686929414384,0.6583756176831492,0.7627910068560969,0.15198231799972373
apartment_2,seq_0009,-1,mlp_noconf,0.824891667490323,0.6375417501670007,22455,60306,0.20876628289726934,0.6585280664191719,0.43364717465822067,0.39363170786016477,0.4640665937054356,0.42595706557347857,0.6375417501670007,0.5660464962026995,0.599670651409998,0.9065686929414384,0.6583756176831492,0.7627910068560969,0.15198231799972373
frl_apartment_5,seq_0004,4,support,0.6237898107757311,0.5477775136676967,8414,50987,0.4071195949984103,0.8408947121878962,0.6240071535931533,0.37199904920370813,0.23615823641320335,0.2889076279608192,0.5477775136676967,0.3811167552513386,0.44949612801815014,0.7417399572141669,0.5850903171396631,0.6541678693802021,0.09066919556343545
frl_apartment_5,seq_0004,4,logit_count,0.6237898107757311,0.5477775136676967,8414,50987,0.4071195949984103,0.8408947121878962,0.6240071535931533,0.37199904920370813,0.23615823641320335,0.2889076279608192,0.5477775136676967,0.3811167552513386,0.44949612801815014,0.7417399572141669,0.5850903171396631,0.6541678693802021,0.09066919556343545
frl_apartment_5,seq_0004,4,mlp_all,0.7037541092164478,0.6422628951747088,8414,50987,0.33344326715096767,0.8853814130451139,0.6094123400980408,0.43617779890658426,0.21868319375527095,0.29131298146899753,0.6422628951747088,0.3324572930354796,0.4381257023905392,0.7996196814832423,0.5204856139800341,0.630541430744382,0.09400719632739153
