scene,seq,n_steps,N_req,N,ranking,ref,frac,n_cand,k,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou,hit_b0,hit_b1,hit_b2,hit_b3,hit_b4,hit_b5,hit_b6,hit_b7,hit_b8,nref_b0,nref_b1,nref_b2,nref_b3,nref_b4,nref_b5,nref_b6,nref_b7,nref_b8
frl_apartment_5,seq_0000,15,1,1,topk_count1,fixed,0.1,9443,1,944,48021,0.2754316893488392,2.549721079928609,1.412576384638724,0.4883474576271186,0.04577164157347827,0.08369842916039599,0.6610169491525424,0.08394244184835802,0.14896752087510567,0.801906779661017,0.17125840777992962,0.28224042545913663,0.022565250692275968,1448.0,1494.0,1010.0,0.0,79.0,0.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_count1,subset,0.1,9443,1,944,11762,0.28093155157837874,1.5063539357564968,0.8936427436674378,0.4427966101694915,0.14835912259819758,0.22225248926078753,0.652542372881356,0.24655670804284985,0.3578886970960209,0.801906779661017,0.4086039789151505,0.5413620631904683,0.04793028322440087,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass1,fixed,0.5,9443,1,4721,48021,0.38346418338367766,1.2891934291456673,0.8363288062646724,0.37873331921203135,0.14337477353657774,0.20800598430458275,0.5435289133658123,0.2519106224360176,0.3442642733113168,0.7422156322812964,0.43439328627058993,0.5480384901805556,0.05945756254073294,2325.0,2351.0,2248.0,1255.0,3232.0,686.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass1,subset,0.5,9443,1,4721,11762,0.39840451578343,0.6563601113106887,0.5273823135470593,0.33298030078373225,0.332171399421867,0.33257535824401535,0.5106968862529125,0.4869920081618772,0.4985628357509296,0.7343783096801525,0.7105934364903927,0.7222901183260007,0.09611158880290437,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass1,fixed,0.25,9443,1,2360,48021,0.3390493721700141,1.6454443992411025,0.9922468857055583,0.4822033898305085,0.09591636992149268,0.16000559723549804,0.622457627118644,0.1557027133962225,0.2490960704895892,0.7648305084745762,0.3069282189042294,0.4380614026887186,0.04871508379888268,2123.0,2038.0,1551.0,151.0,1487.0,127.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass1,subset,0.25,9443,1,2360,11762,0.3465354805292772,0.8798194776358707,0.6131774790825739,0.4457627118644068,0.270277163747662,0.3365161231116986,0.6059322033898306,0.3797823499404863,0.46691479867172386,0.7639830508474577,0.579068185682707,0.6587958331203105,0.09387755102040816,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass1,fixed,0.1,9443,1,944,48021,0.30634954425985006,2.548446475054667,1.4273980096572585,0.4989406779661017,0.04393910997272027,0.08076561259446517,0.6302966101694916,0.07101059952937257,0.12764089560318492,0.7711864406779662,0.1443951604506362,0.24324558226549373,0.02346974879113103,1406.0,1162.0,625.0,0.0,217.0,0.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass1,subset,0.1,9443,1,944,11762,0.3107391444589567,1.506923924901223,0.9088315346800898,0.4608050847457627,0.1505696310151335,0.22697455354762183,0.6228813559322034,0.22360142832851557,0.32907263669226716,0.7711864406779662,0.37519129399761947,0.5047942398728911,0.05136612021857923,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_count2,fixed,0.5,22007,2,11003,48021,1.5287864347657738,0.8692559611717828,1.1990211979687784,0.1599563755339453,0.15074654838508153,0.1552149635399909,0.23548123239116606,0.29551654484496365,0.2621050526210619,0.34672362083068253,0.5562566377209971,0.42717947311732307,0.044858602027593564,2626.0,2536.0,2508.0,1143.0,3563.0,1674.0,9.0,20.0,112.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_count2,subset,0.5,22007,2,11003,11762,1.5610949187084104,0.4807403035504577,1.020917611129434,0.13459965463964374,0.33863288556367965,0.1926320173456964,0.2137598836680905,0.5192994388709403,0.3028551284430232,0.33654457875124966,0.7687468117667063,0.4681436481852148,0.0570969278399619,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_count2,fixed,0.25,22007,2,5501,48021,1.156690112553743,1.1216999988319811,1.139195055692862,0.266315215415379,0.12171758189125591,0.1670747641240922,0.3830212688602072,0.2150100997480269,0.2754151221696135,0.5126340665333575,0.4419733033464526,0.47468850323709433,0.04866960183767228,2612.0,2505.0,2363.0,244.0,2225.0,376.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_count2,subset,0.25,22007,2,5501,11762,1.1744389479111215,0.5958759727829982,0.8851574603470598,0.23668423922923104,0.31338207787791195,0.2696860228806257,0.3628431194328304,0.46080598537663664,0.405998817241612,0.5091801490638066,0.711103553817378,0.5934354653391446,0.07614614438784473,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_count2,fixed,0.1,22007,2,2200,48021,0.9313696239180932,1.824068599175353,1.377719111546723,0.3704545454545455,0.07984006996938839,0.13136784592337725,0.5022727272727273,0.13554486578788447,0.21347949679596506,0.6181818181818182,0.2691114304158597,0.37498266466223934,0.036591478696741855,2214.0,2098.0,1498.0,1.0,645.0,53.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_count2,subset,0.1,22007,2,2200,11762,0.9447513890584504,1.012417823918701,0.9785846064885757,0.3368181818181818,0.23516408774018024,0.2769580271176464,0.48818181818181816,0.3512157796293147,0.4085242996184081,0.6177272727272727,0.550416595817038,0.5821326495024804,0.06953405017921147,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass2,fixed,0.5,22007,2,11003,48021,0.5040444792474919,0.6731353305056302,0.588589904876561,0.2361174225211306,0.19808000666375128,0.21543260039201442,0.38789421066981733,0.35457404052393743,0.3704864614800849,0.648186858129601,0.6244143187355532,0.6360785496510973,0.0629264888337469,2670.0,2671.0,2703.0,1543.0,3836.0,1535.0,1268.0,408.0,393.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass2,subset,0.5,22007,2,11003,11762,0.5294949085092711,0.3512977578423565,0.4403963331758138,0.19176588203217304,0.3829280734568951,0.25555354831895066,0.3445423975279469,0.5706512497874511,0.42966546004952744,0.6238298645823867,0.8167828600578133,0.7073844792122582,0.07586499424347089,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass2,fixed,0.25,22007,2,5501,48021,0.38629195911570546,1.266195890592967,0.8262439248543363,0.3544810034539175,0.1520168259719706,0.2127830520952255,0.5244500999818215,0.26263509714499905,0.3499976964608997,0.7436829667333212,0.44574248766164803,0.5573970094526461,0.06177924217462932,2395.0,2410.0,2331.0,1318.0,3433.0,725.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass2,subset,0.25,22007,2,5501,11762,0.40232680297614354,0.640840531848096,0.5215836674121197,0.30449009271041627,0.3424587655160687,0.3223602605848563,0.4902744955462643,0.4997449413365074,0.4949644216824917,0.7336847845846209,0.7230913110015303,0.7283495306582546,0.09489768564024663,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass2,fixed,0.1,22007,2,2200,48021,0.3363972733100631,1.694502482457587,1.015449877883825,0.48954545454545456,0.09139751358780533,0.1540365915003315,0.6240909090909091,0.14227108973157576,0.23171841470312826,0.7636363636363637,0.27733699839653486,0.4068972841798055,0.0475011256190905,2017.0,1951.0,1452.0,49.0,1255.0,108.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass2,subset,0.1,22007,2,2200,11762,0.3431572751205547,0.9150873810368575,0.6291223280787062,0.4536363636363636,0.2636456384968543,0.3334790176823301,0.6104545454545455,0.36277843904097945,0.4551011949523356,0.7631818181818182,0.5533072606699541,0.6415154489235865,0.0927734375,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_count3,fixed,0.5,42084,3,21042,48021,2.3011218655977888,0.779386350125669,1.540254107861729,0.08825206729398347,0.16063805418462757,0.11391886735926253,0.1312612869499097,0.32462880822973283,0.18693626204999836,0.20278490637772076,0.6109202224026988,0.3044970363892555,0.03386976564440887,2630.0,2578.0,2688.0,1227.0,4268.0,2020.0,28.0,32.0,118.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_count3,subset,0.5,42084,3,21042,11762,2.3475740282842184,0.4392531488779879,1.3934135885811032,0.07256914741944683,0.34347900017003913,0.11982256545662208,0.11728923106168615,0.5329025675905458,0.1922624447526282,0.19470582644235337,0.7991838122768237,0.31312479492036616,0.03654807190273738,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_count3,fixed,0.25,42084,3,10521,48021,1.9936752809355052,1.0285163445548715,1.5110958127451883,0.15834996673320026,0.14158389038129152,0.1494983230471138,0.22783005417735958,0.26673746902396867,0.24575334678465738,0.31974146944206827,0.47779096645217717,0.3831056363952642,0.044036128231964955,2616.0,2547.0,2454.0,1101.0,3302.0,789.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_count3,subset,0.25,42084,3,10521,11762,2.0364495469724715,0.5436196460236049,1.2900345964980382,0.13848493489212052,0.33667743581023635,0.1962476645989821,0.2132877102936983,0.511137561639177,0.3009816592296515,0.3150841174793271,0.7509777248767217,0.44391637386902505,0.05826491851488788,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_count3,fixed,0.1,42084,3,4208,48021,1.5595857396574844,1.4814421868474923,1.5205139632524882,0.2502376425855513,0.09666604193998458,0.13945935734999187,0.34529467680608367,0.1667187272235064,0.22486555461675128,0.4451045627376426,0.33191728618729305,0.3802670381479384,0.04057327412192168,2506.0,2279.0,1841.0,76.0,1137.0,167.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_count3,subset,0.1,42084,3,4208,11762,1.5951458886184864,0.7958507780328571,1.1954983333256717,0.22552281368821292,0.27002210508416935,0.24577447004180658,0.3334125475285171,0.40018704301989455,0.36376078509373755,0.4443916349809886,0.6152014963441591,0.5160290128744497,0.06874695270599708,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass3,fixed,0.5,42084,3,21042,48021,1.177091665925419,0.4834571774300215,0.8302744216777203,0.13610873491113012,0.22025780387747027,0.16824818144809098,0.2250736621994107,0.41192394993856857,0.2910944411522781,0.3925957608592339,0.7414672747339706,0.5133698916906134,0.0496608934476767,2702.0,2743.0,3019.0,1626.0,4656.0,2435.0,1334.0,565.0,701.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass3,subset,0.5,42084,3,21042,11762,1.2158963267127516,0.2694778807349059,0.7426871037238287,0.10726166714190666,0.397551436830471,0.16894185017602076,0.19617907043056743,0.5978575072266621,0.29541996758817685,0.3728257770173938,0.8708552967182452,0.522123090115798,0.05037602509353388,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass3,fixed,0.25,42084,3,10521,48021,0.4610169150700038,0.6844922067151858,0.5727545608925948,0.24303773405569812,0.19397763478478167,0.21575389872746403,0.3995817888033457,0.3479727619166615,0.37199580559727846,0.6690428666476571,0.6105245621707169,0.6384456090926043,0.06324266708775808,2632.0,2679.0,2703.0,1536.0,3785.0,1468.0,1285.0,365.0,257.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass3,subset,0.25,42084,3,10521,11762,0.48759979193358094,0.3547984305510037,0.4211991112422923,0.19827012641383898,0.37740180241455534,0.2599657872004746,0.35652504514779965,0.5656350960720966,0.4373710576939718,0.64357000285144,0.8132970583234144,0.718546810609025,0.07754210854647536,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass3,fixed,0.1,42084,3,4208,48021,0.3778690996874728,1.3279439561145716,0.8529065279010222,0.39472433460076045,0.13406634597363654,0.20015197374248608,0.5636882129277566,0.24464296870119323,0.3412026183491171,0.745722433460076,0.42829178900897524,0.5440935706196898,0.05727324001435677,2323.0,2358.0,2172.0,1089.0,3161.0,645.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass3,subset,0.1,42084,3,4208,11762,0.39204745503800187,0.6765665625641855,0.5343070088010937,0.34743346007604564,0.3228192484271382,0.3346743908298773,0.528754752851711,0.47985036558408434,0.5031169420470611,0.7404942965779467,0.706172419656521,0.7229262183032773,0.09490509490509491,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_count5,fixed,0.5,76915,5,38457,48021,3.1560766558381963,0.7639317964346891,1.9600042261364428,0.04940582988792677,0.16503196518189958,0.07604574739441046,0.07405673869516603,0.3318548135190854,0.12109083900398093,0.11826195491067946,0.6188750754878074,0.19857739675109576,0.023369889585198447,2654.0,2598.0,2750.0,1252.0,4377.0,2119.0,29.0,35.0,122.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_count5,subset,0.5,76915,5,38457,11762,3.2115032159868093,0.4306010815908819,1.8210521487888456,0.040200743687755155,0.34526441081448733,0.07201629471063516,0.06565774761421848,0.5373235844244176,0.11701674469432859,0.11212523077723172,0.8044550246556708,0.19681791038978738,0.022388566001040278,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_count5,fixed,0.25,76915,5,19228,48021,2.95135982490529,1.009131705806788,1.980245765356039,0.08747659662991471,0.1436246642094084,0.10872979897663605,0.1257541085916372,0.2713396222485996,0.1718590331268291,0.17791762013729978,0.48949417962974534,0.26097722437985715,0.033193216408175095,2617.0,2567.0,2595.0,1101.0,3328.0,822.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_count5,subset,0.25,76915,5,19228,11762,3.0116331973866286,0.5339348337596969,1.7727840155731627,0.07655502392344497,0.33863288556367965,0.12487862995633127,0.11779696276263782,0.514963441591566,0.19173490925113226,0.17526523819429998,0.7595646998809726,0.28481177725803936,0.03824481477041122,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_count5,fixed,0.1,76915,5,7691,48021,2.4803741235036867,1.2226072675408506,1.8514906955222687,0.15329606033025614,0.1073488682034943,0.12627261669030862,0.21401638278507346,0.1943941192394994,0.20373387083873154,0.2808477441164998,0.43739197434455757,0.3420600285167641,0.03775940756049255,2553.0,2367.0,2129.0,236.0,1705.0,345.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_count5,subset,0.1,76915,5,7691,11762,2.5375037237845732,0.6565002198117481,1.5970019717981607,0.13834351839812767,0.2895766026186023,0.18723609423576365,0.20491483552203874,0.43317463016493796,0.27821775116441916,0.2798075672864387,0.7080428498554667,0.4011047501013625,0.05608365019011407,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass5,fixed,0.5,76915,5,38457,48021,2.0375046011571185,0.42935386787210195,1.2334292345146103,0.07709909769352784,0.22894150475833489,0.11535190625069099,0.12871518839223028,0.42877074613190064,0.19799354189107654,0.22690277452739424,0.7528581245705004,0.3487087460784017,0.034776049033474775,2702.0,2739.0,3022.0,1652.0,4812.0,2634.0,1431.0,749.0,849.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass5,subset,0.5,76915,5,38457,11762,2.077438348881946,0.24646026561464704,1.1619493072482965,0.06011909405309827,0.4018874341098453,0.10459206516444208,0.11163117247835244,0.6055092671314403,0.18850898848534992,0.2144993109186884,0.8786770957320184,0.3448219892194843,0.030968506989578346,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass5,fixed,0.25,76915,5,19228,48021,0.9260865416063697,0.4788876996048103,0.70248712060559,0.15222592053255668,0.22454759376106287,0.18144568483128767,0.25384855419180363,0.41769225963640905,0.3157829696198738,0.4471603910963179,0.7371150121821703,0.5566418693116052,0.05381431105854524,2702.0,2739.0,3022.0,1608.0,4503.0,2562.0,1413.0,670.0,839.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass5,subset,0.25,76915,5,19228,11762,0.963234549809776,0.2634787056640067,0.6133566277368914,0.11920116496775536,0.39967692569290936,0.1836344837480626,0.22040773871437486,0.5999829960891004,0.32238515094091735,0.4225608487622218,0.870515218500255,0.5689466519454669,0.05472556024683339,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,1,1,topk_mass5,fixed,0.1,76915,5,7691,48021,0.40961700414699137,0.9507866377057356,0.6802018209263635,0.29840072812378104,0.17123758355719373,0.21760328467552226,0.47302041347028995,0.28839466066929054,0.35832377441848307,0.7300741125991419,0.49965640032485786,0.5932782820917072,0.0643850739677633,2516.0,2565.0,2573.0,1518.0,3728.0,949.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,1,1,topk_mass5,subset,0.1,76915,5,7691,11762,0.4312614827881922,0.4894260492522039,0.46034376602019805,0.2517227928747887,0.36158816527801396,0.29681512004413035,0.4286828760889351,0.5285665703111716,0.47341356721088024,0.7120010401768301,0.7608399931984356,0.7356107744010602,0.08773911733694834,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,2,2,B_argmax,fixed,0.5,14401,1,7200,48021,0.4210496052197333,0.8999023692254202,0.6604759872225767,0.32611111111111113,0.19106224360175755,0.24095410169359427,0.48430555555555554,0.3508465046542138,0.4069125119768128,0.7155555555555555,0.5833489515003852,0.6427240506228096,0.07420044583958874,2742.0,3493.0,3344.0,1184.0,4990.0,1095.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,2,2,B_argmax,subset,0.5,14401,1,7200,20389,0.4249900106141157,0.5109109234272267,0.46795046702067117,0.31569444444444444,0.31428711560154987,0.31498920809248543,0.47541666666666665,0.5076266614350875,0.4909939743075445,0.7126388888888889,0.7571729854333219,0.7342312638271649,0.09475667189952905,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,2,2,B_argmax,fixed,0.25,14401,1,3600,48021,0.33587436583324964,1.3096703979052275,0.8227723818692386,0.4008333333333333,0.13296266216863456,0.1996862754124247,0.5508333333333333,0.22792111784427646,0.32242910172615885,0.7561111111111111,0.4197746819099977,0.5398420544563615,0.06068797371071182,2640.0,3019.0,2805.0,83.0,2255.0,143.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,2,2,B_argmax,subset,0.25,14401,1,3600,20389,0.3372590942733144,0.7788823153237435,0.5580707047985289,0.3947222222222222,0.24464171857374073,0.30206746624926384,0.5475,0.3882976114571583,0.4543566678734291,0.7544444444444445,0.6308793957526116,0.6871511792828489,0.08536011297662012,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,2,2,B_argmax,fixed,0.1,14401,1,1440,48021,0.26756376742667654,2.0143656885369228,1.1409647279817996,0.4979166666666667,0.06930301326502988,0.12167111465185673,0.6479166666666667,0.1186772453718165,0.2006093813764318,0.7958333333333333,0.2543678807188522,0.3855155292085974,0.03471859966382658,2327.0,1545.0,1793.0,0.0,34.0,0.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,2,2,B_argmax,subset,0.1,14401,1,1440,20389,0.2679329671794874,1.3033515360307626,0.785642251605125,0.4930555555555556,0.13615184658394233,0.21338091106079315,0.6444444444444445,0.2226200402177645,0.3309240562337845,0.7958333333333333,0.43175241551817156,0.5598027907020104,0.05284992784992785,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,2,2,topk_count1,fixed,0.5,14498,1,7249,48021,0.42084527502949953,0.8790136661437915,0.6499294705866455,0.3262518968133536,0.19204098207034423,0.24176961412741388,0.4848944682025107,0.35390766539638907,0.4091736592726265,0.7174782728652228,0.5886383040753004,0.6467036728674677,0.07427922814982973,2758.0,3502.0,3359.0,1179.0,5014.0,1183.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
frl_apartment_5,seq_0000,15,2,2,topk_count1,subset,0.5,14498,1,7249,20389,0.4248014350179454,0.4965918219547051,0.4606966284863252,0.3150779417850738,0.31472853008975427,0.3149031390119788,0.4756518140433163,0.5102261023100692,0.49233270592713724,0.7147192716236722,0.7612928539898965,0.7372712793531857,0.09453452701433669,,,,,,,,,,,,,,,,,,
frl_apartment_5,seq_0000,15,2,2,topk_count1,fixed,0.25,14498,1,3624,48021,0.3323421390282083,1.3034056500143023,0.8178738945212554,0.40397350993377484,0.13475354532392078,0.20209440810239193,0.5518763796909493,0.23171112638220778,0.32638574906013396,0.7588300220750552,0.4231065575477395,0.5432879630589271,0.06128502568992002,2673.0,3090.0,2809.0,84.0,2322.0,149.0,0.0,0.0,0.0,3399.0,5381.0,6473.0,3801.0,10549.0,5858.0,5570.0,4152.0,2838.0
