scene,seq,n_steps,order,k,view,n_pts,overlap_frac,prec_pts_all,prec_overlap_pts,prec_new_pts,dist_nearest_m,angle_nearest_deg,n_new_vox,prec_new_vox,wrong_near,wrong_disp,wrong_hall
apartment_2,seq_0005,18,random,2,10,32768,0.285797119140625,0.822540283203125,0.9822744260544581,0.7586206896551724,1.2000000000000002,38.51252536051554,5876,0.7004765146358066,1543,217,0
apartment_2,seq_0005,18,random,3,3,32768,0.642181396484375,0.68817138671875,0.891983082260134,0.32238805970149254,0.15,6.240377164298716,3906,0.29902713773681516,1622,923,193
apartment_2,seq_0005,18,random,4,12,32768,0.7626953125,0.799713134765625,0.870758642765685,0.5713734567901234,0.3,10.319543437295247,3078,0.48830409356725146,1179,388,8
apartment_2,seq_0005,18,random,5,0,32768,0.552001953125,0.7445068359375,0.902421494913755,0.5499318801089919,0.3,10.29178270811664,5564,0.3898274622573688,1325,1328,742
apartment_2,seq_0005,18,random,6,4,32768,0.7322998046875,0.646026611328125,0.805759293215536,0.20907432740538076,0.15,6.254743311283919,3082,0.2063595068137573,1139,1060,247
apartment_2,seq_0005,18,random,7,7,32768,0.650054931640625,0.805572509765625,0.9103797943758509,0.6108834045521933,0.45,17.438336072176952,3644,0.5285400658616904,1277,441,0
apartment_2,seq_0005,18,random,8,5,32768,0.72821044921875,0.689971923828125,0.8703377755427039,0.20671457444419492,0.15000000000000016,6.377892590075601,3231,0.2828845558650573,1361,563,393
apartment_2,seq_0005,18,random,9,16,32768,0.772705078125,0.757110595703125,0.853001579778831,0.43112244897959184,0.6,19.580339636004798,2776,0.42867435158501443,1181,405,0
apartment_2,seq_0005,18,random,10,13,32768,0.885009765625,0.824920654296875,0.8681724137931035,0.49203821656050956,0.1499999999999997,5.184457444385549,1717,0.47990681421083287,751,142,0
apartment_2,seq_0005,18,random,11,14,32768,0.92498779296875,0.798126220703125,0.8310788518640713,0.3917819365337673,0.15000000000000047,5.172295308847575,1203,0.42975893599334997,510,176,0
apartment_2,seq_0005,18,random,12,11,32768,0.93603515625,0.831756591796875,0.8565792905581638,0.4685114503816794,0.1499999999999997,5.287788268803134,974,0.419917864476386,478,87,0
apartment_2,seq_0005,18,random,13,6,32768,0.80511474609375,0.72637939453125,0.8281024941247821,0.3061384278108362,0.14999999999999983,6.195690723957716,1952,0.2520491803278688,842,411,207
apartment_2,seq_0005,18,random,14,9,32768,0.941741943359375,0.806854248046875,0.8367089017790595,0.3242535358826611,0.15000000000000038,5.756183385566199,1102,0.3203266787658802,557,192,0
apartment_2,seq_0005,18,random,15,17,32768,0.944366455078125,0.71539306640625,0.7345290030699628,0.39056500274273176,0.1499999999999997,5.081623462149596,934,0.3693790149892934,350,238,1
apartment_2,seq_0005,18,random,16,8,32768,0.95208740234375,0.84173583984375,0.8502788640297455,0.6719745222929936,0.1499999999999997,5.954016715449805,1103,0.6019945602901179,409,30,0
apartment_2,seq_0005,18,random,17,1,32768,0.8668212890625,0.73370361328125,0.8182650330939304,0.18331805682859761,0.15,5.335867242480512,2656,0.14759036144578314,649,1003,612
apartment_2,seq_0005,18,random,18,15,32768,0.921234130859375,0.744171142578125,0.7826879120151058,0.29368461836497484,0.14999999999999952,5.1547406000374405,1338,0.37070254110612855,619,223,0
apartment_2,seq_0005,18,sequential,1,0,32768,0.0,0.7445068359375,,0.7445068359375,,,8028,0.510587942202292,1675,1495,759
apartment_2,seq_0005,18,sequential,2,1,32768,0.744415283203125,0.73370361328125,0.8244168408969786,0.4694925373134328,0.15,5.335867242480512,4064,0.34768700787401574,918,1115,618
apartment_2,seq_0005,18,sequential,3,2,32768,0.500518798828125,0.78070068359375,0.9531735869764039,0.6078694934930042,0.15,5.85476394325181,5282,0.394168875425975,1653,1262,285
apartment_2,seq_0005,18,sequential,4,3,32768,0.653350830078125,0.68817138671875,0.9136811621280769,0.26313936085923056,0.15,6.240377164298716,3842,0.2766788131181676,1663,923,193
apartment_2,seq_0005,18,sequential,5,4,32768,0.713104248046875,0.646026611328125,0.8052381563743741,0.25029252207212,0.15,6.254743311283919,3373,0.2564482656388971,1223,1039,246
apartment_2,seq_0005,18,sequential,6,5,32768,0.66461181640625,0.689971923828125,0.888465423822206,0.2966333030027298,0.15000000000000016,6.377892590075601,4091,0.36152529943779027,1577,641,394
apartment_2,seq_0005,18,sequential,7,6,32768,0.730926513671875,0.72637939453125,0.8394639054736754,0.41919020074855395,0.14999999999999983,6.195690723957716,3204,0.41729088639201,1180,476,211
apartment_2,seq_0005,18,sequential,8,7,32768,0.6407470703125,0.805572509765625,0.9046485044770433,0.6288651036357459,0.15000000000000016,5.977392610359957,3649,0.5198684571115374,1287,465,0
apartment_2,seq_0005,18,sequential,9,8,32768,0.732147216796875,0.84173583984375,0.8792463840606894,0.7392047396604763,0.1499999999999999,5.954016715449814,3128,0.6745524296675192,949,69,0
apartment_2,seq_0005,18,sequential,10,9,32768,0.761260986328125,0.806854248046875,0.8152736019242333,0.780007669691934,0.1499999999999997,5.756183385566173,2143,0.46756882874475036,896,245,0
