scene,seq,n_steps,N_req,N,seed,n_vox,ranking,frac,ref,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,seq_0009,25,1,1,0,11429,cells1.5,0.25,subset,2857,14566,0.2438208503139307,0.585294703297958,0.4145577768059443,0.4998249912495625,0.3160098860359742,0.3872098213016817,0.6709835491774588,0.48029658107922557,0.5598482874163488,0.8648932446622332,0.6880406425923383,0.7663967007419988,0.08271667511403953
apartment_2,seq_0009,25,1,1,0,11429,cells1.5,0.1,fixed,1142,60306,0.08579399142580263,1.9068108417947425,0.9963024166102725,0.7819614711033275,0.07524956057440388,0.13728768042444317,0.9290718038528897,0.11828010479885916,0.20984486573733693,0.9956217162872154,0.19963187742513183,0.332578514673736,0.03367310715553527
apartment_2,seq_0009,25,1,1,0,11429,cells1.5,0.1,subset,1142,14566,0.0884213294801618,1.0677806948777468,0.5781010121789544,0.7644483362521891,0.22710421529589456,0.3501769810742838,0.9229422066549913,0.3491006453384594,0.5065862670403467,0.9973730297723292,0.49794040917204446,0.664251817187701,0.060186827480193925
apartment_2,seq_0009,25,1,1,0,11429,span,0.5,fixed,5714,60306,0.526594525986115,0.9094146283947684,0.7180045771904418,0.3498424921246062,0.14877458296023613,0.20876810469738444,0.4849492474623731,0.27629091632673364,0.35202312838148836,0.6709835491774588,0.47986933306801977,0.5595579299678379,0.058312128922815946
apartment_2,seq_0009,25,1,1,0,11429,span,0.5,subset,5714,14566,0.5400674029517921,0.48306568248441917,0.5115665427181056,0.32131606580329014,0.36166414938898805,0.3402982957304176,0.4642982149107455,0.5507345873953041,0.5038361031019098,0.664333216660833,0.7444047782507208,0.70209339510864,0.08217426059152678
apartment_2,seq_0009,25,1,1,0,11429,span,0.25,fixed,2857,60306,0.23623297886582845,1.084615248219584,0.6604241135427062,0.5194259712985649,0.11511292408715551,0.18846013329613864,0.688134406720336,0.19983086260073624,0.30972042901026864,0.8673433671683585,0.38382582164295426,0.5321562959302817,0.05038501758722312
apartment_2,seq_0009,25,1,1,0,11429,span,0.25,subset,2857,14566,0.2438208503139307,0.585294703297958,0.4145577768059443,0.4998249912495625,0.3160098860359742,0.3872098213016817,0.6709835491774588,0.48029658107922557,0.5598482874163488,0.8648932446622332,0.6880406425923383,0.7663967007419988,0.08271667511403953
apartment_2,seq_0009,25,1,1,0,11429,span,0.1,fixed,1142,60306,0.08579399142580263,1.9068108417947425,0.9963024166102725,0.7819614711033275,0.07524956057440388,0.13728768042444317,0.9290718038528897,0.11828010479885916,0.20984486573733693,0.9956217162872154,0.19963187742513183,0.332578514673736,0.03367310715553527
apartment_2,seq_0009,25,1,1,0,11429,span,0.1,subset,1142,14566,0.0884213294801618,1.0677806948777468,0.5781010121789544,0.7644483362521891,0.22710421529589456,0.3501769810742838,0.9229422066549913,0.3491006453384594,0.5065862670403467,0.9973730297723292,0.49794040917204446,0.664251817187701,0.060186827480193925
apartment_2,seq_0009,25,1,1,0,11429,conf_sum,0.5,fixed,5714,60306,0.24720654739830286,0.9951127561696265,0.6211596517839647,0.4578228911445572,0.17180711703644744,0.24985223073492857,0.6431571578578928,0.2774516631844261,0.38766741977250296,0.8643682184109206,0.4573674261267536,0.5982041400096355,0.07439617686313342
apartment_2,seq_0009,25,1,1,0,11429,conf_sum,0.5,subset,5714,14566,0.26099324062243007,0.5371738911837678,0.3990835659030989,0.415820791039552,0.4059453521900316,0.41082373338744205,0.6135806790339517,0.5554029932720033,0.5830441499274123,0.8566678333916696,0.7257311547439242,0.7857822718805209,0.10613612223220852
apartment_2,seq_0009,25,1,1,0,11429,conf_sum,0.25,fixed,2857,60306,0.12034054203337682,1.3576677293640877,0.7390041356987322,0.6538326916345817,0.12600736245149735,0.21129392501899585,0.8487924396219811,0.1974264583955162,0.3203423023327097,0.9786489324466223,0.31530859284316654,0.4769498406960526,0.06291486291486291
apartment_2,seq_0009,25,1,1,0,11429,conf_sum,0.25,subset,2857,14566,0.1278358687864893,0.7265465052192613,0.42719118700287534,0.6223311165558278,0.3449128106549499,0.443838350452684,0.8305915295764789,0.4835232733763559,0.6112256468263948,0.9775988799439972,0.6355210764794728,0.7702895126592045,0.10500724187875025
apartment_2,seq_0009,25,1,1,0,11429,conf_sum,0.1,fixed,1142,60306,0.06976580688496267,1.920968945056191,0.9953673759705769,0.829246935201401,0.0770238450568766,0.1409551953835248,0.9754816112084063,0.12091665837561769,0.2151626466519967,1.0,0.19785759294265912,0.33035244608101,0.03566891926223261
